ID,ClassID,SubclassID,Material,InventoryType,SheatheType,Sound_override_subclassID,IconFileDataID,ItemGroupSoundsID
71533,4,1,7,1,0,-1,516526,7
171794,4,1,7,1,0,-1,516526,7
171799,4,1,7,1,0,-1,516526,7
70869,4,1,7,7,0,-1,516527,7
70878,4,1,7,7,0,-1,516527,7
71273,4,1,7,7,0,-1,516527,7
71278,4,1,7,7,0,-1,516527,7
71529,4,1,7,7,0,-1,516527,7
71534,4,1,7,7,0,-1,516527,7
171795,4,1,7,7,0,-1,516527,7
171800,4,1,7,7,0,-1,516527,7
70870,4,1,7,20,0,-1,516524,7
70879,4,1,7,20,0,-1,516524,7
71274,4,1,7,20,0,-1,516524,7
71279,4,1,7,20,0,-1,516524,7
71530,4,1,7,20,0,-1,516524,7
71535,4,1,7,20,0,-1,516524,7
171796,4,1,7,20,0,-1,516524,7
171801,4,1,7,20,0,-1,516524,7
70871,4,1,7,3,0,-1,516528,7
70880,4,1,7,3,0,-1,516528,7
71275,4,1,7,3,0,-1,516528,7
71280,4,1,7,3,0,-1,516528,7
71531,4,1,7,3,0,-1,516528,7
71536,4,1,7,3,0,-1,516528,7
151809,4,1,7,3,0,-1,516528,7
171797,4,1,7,3,0,-1,516528,7
171802,4,1,7,3,0,-1,516528,7
70872,4,1,7,9,0,-1,516523,7
70881,4,1,7,9,0,-1,516523,7
71266,4,1,7,9,0,-1,516523,7
71572,4,1,7,9,0,-1,516523,7
70899,4,4,6,9,0,-1,520752,11
70907,4,4,6,9,0,-1,520752,11
70937,4,4,6,9,0,-1,520752,11
71004,4,4,6,9,0,-1,520752,11
71418,4,4,6,9,0,-1,520752,11
71585,4,4,6,9,0,-1,520752,11
171675,4,4,6,9,0,-1,520752,11
70897,4,4,6,7,0,-1,520754,11
70905,4,4,6,7,0,-1,520754,11
70913,4,4,6,7,0,-1,520754,11
70942,4,4,6,7,0,-1,520754,11
71071,4,4,6,7,0,-1,520754,11
71444,4,4,6,7,0,-1,520754,11
71602,4,4,6,7,0,-1,520754,11
71607,4,4,6,7,0,-1,520754,11
171657,4,4,6,7,0,-1,520754,11
171759,4,4,6,7,0,-1,520754,11
171786,4,4,6,7,0,-1,520754,11
70896,4,4,6,1,0,-1,520756,11
70904,4,4,6,1,0,-1,520756,11
70916,4,4,6,1,0,-1,520756,11
70944,4,4,6,1,0,-1,520756,11
71070,4,4,6,1,0,-1,520756,11
71459,4,4,6,1,0,-1,520756,11
71599,4,4,6,1,0,-1,520756,11
71606,4,4,6,1,0,-1,520756,11
171660,4,4,6,1,0,-1,520756,11
171761,4,4,6,1,0,-1,520756,11
171785,4,4,6,1,0,-1,520756,11
70894,4,4,6,5,0,-1,520753,11
70902,4,4,6,5,0,-1,520753,11
70914,4,4,6,5,0,-1,520753,11
70945,4,4,6,5,0,-1,520753,11
71068,4,4,6,5,0,-1,520753,11
71405,4,4,6,5,0,-1,520753,11
71600,4,4,6,5,0,-1,520753,11
71604,4,4,6,5,0,-1,520753,11
171658,4,4,6,5,0,-1,520753,11
171762,4,4,6,5,0,-1,520753,11
171783,4,4,6,5,0,-1,520753,11
70892,4,4,6,6,0,-1,520750,11
70900,4,4,6,6,0,-1,520750,11
70933,4,4,6,6,0,-1,520750,11
71021,4,4,6,6,0,-1,520750,11
71400,4,4,6,6,0,-1,520750,11
71443,4,4,6,6,0,-1,520750,11
171688,4,4,6,6,0,-1,520750,11
71460,4,6,1,14,4,-1,510756,9
171659,4,6,1,14,4,-1,510756,9
70963,4,4,6,9,0,-1,522864,11
70971,4,4,6,9,0,-1,522864,11
70979,4,4,6,9,0,-1,522864,11
71261,4,4,6,9,0,-1,522864,11
71470,4,4,6,9,0,-1,522864,11
71584,4,4,6,9,0,-1,522864,11
171662,4,4,6,9,0,-1,522864,11
71612,4,4,6,3,0,-1,520757,11
171663,4,4,6,3,0,-1,520757,11
71406,2,7,1,13,3,-1,510757,8
171664,2,7,1,13,3,-1,510757,8
71563,4,0,3,2,0,-1,338022,14
70990,4,1,7,16,0,-1,516313,7
70992,4,1,7,16,0,-1,516313,7
71227,4,1,7,16,0,-1,516313,7
71228,4,1,7,16,0,-1,516313,7
71229,4,1,7,16,0,-1,516313,7
71230,4,1,7,16,0,-1,516313,7
71267,4,1,7,16,0,-1,516313,7
71268,4,1,7,16,0,-1,516313,7
71269,4,1,7,16,0,-1,516313,7
71270,4,1,7,16,0,-1,516313,7
71388,4,1,7,16,0,-1,516313,7
71389,4,1,7,16,0,-1,516313,7
71390,4,1,7,16,0,-1,516313,7
71391,4,1,7,16,0,-1,516313,7
71392,4,1,7,16,0,-1,516313,7
71415,4,1,7,16,0,-1,516313,7
71434,4,1,7,16,0,-1,516313,7
89074,4,1,7,16,0,-1,516313,7
171670,4,1,7,16,0,-1,516313,7
171672,4,1,7,16,0,-1,516313,7
71589,4,0,3,2,0,-1,514925,14
71590,15,0,2,0,0,-1,134451,12
71591,4,0,3,11,0,-1,512791,24
70988,4,4,6,20,0,-1,514179,11
71063,4,4,6,20,0,-1,514179,11
71091,4,4,6,20,0,-1,514179,11
71439,4,4,6,20,0,-1,514179,11
71512,4,4,6,20,0,-1,514179,11
71517,4,4,6,20,0,-1,514179,11
71522,4,4,6,20,0,-1,514179,11
171668,4,4,6,20,0,-1,514179,11
171767,4,4,6,20,0,-1,514179,11
171778,4,4,6,20,0,-1,514179,11
171788,4,4,6,20,0,-1,514179,11
70962,4,4,6,3,0,-1,522974,11
70970,4,4,6,3,0,-1,522974,11
70978,4,4,6,3,0,-1,522974,11
71062,4,4,6,3,0,-1,522974,11
71480,4,4,6,3,0,-1,522974,11
71485,4,4,6,3,0,-1,522974,11
171733,4,4,6,3,0,-1,522974,11
171742,4,4,6,3,0,-1,522974,11
70958,4,4,6,5,0,-1,522865,11
70966,4,4,6,5,0,-1,522865,11
70974,4,4,6,5,0,-1,522865,11
71058,4,4,6,5,0,-1,522865,11
71344,4,4,6,5,0,-1,522865,11
71469,4,4,6,5,0,-1,522865,11
71476,4,4,6,5,0,-1,522865,11
71481,4,4,6,5,0,-1,522865,11
171716,4,4,6,5,0,-1,522865,11
171737,4,4,6,5,0,-1,522865,11
171738,4,4,6,5,0,-1,522865,11
70964,4,4,6,6,0,-1,522862,11
70972,4,4,6,6,0,-1,522862,11
71250,4,4,6,6,0,-1,522862,11
71399,4,4,6,6,0,-1,522862,11
71177,4,3,5,3,0,-1,526178,10
71194,4,3,5,3,0,-1,526178,10
71295,4,3,5,3,0,-1,526178,10
71300,4,3,5,3,0,-1,526178,10
71305,4,3,5,3,0,-1,526178,10
71438,4,3,5,3,0,-1,526178,10
71546,4,3,5,3,0,-1,526178,10
71551,4,3,5,3,0,-1,526178,10
71556,4,3,5,3,0,-1,526178,10
71749,4,3,5,3,0,-1,526178,10
171665,4,3,5,3,0,-1,526178,10
171817,4,3,5,3,0,-1,526178,10
171822,4,3,5,3,0,-1,526178,10
171827,4,3,5,3,0,-1,526178,10
71366,2,18,2,26,5,-1,512963,12
71414,2,18,2,26,5,-1,512963,12
71558,2,18,2,26,5,-1,512963,12
171671,2,18,2,26,5,-1,512963,12
71422,2,7,1,13,3,-1,511130,8
171677,2,7,1,13,3,-1,511130,8
71092,4,4,1,10,0,-1,514180,11
71426,4,4,1,10,0,-1,514180,11
71518,4,4,1,10,0,-1,514180,11
171678,4,4,1,10,0,-1,514180,11
171789,4,4,1,10,0,-1,514180,11
71100,4,2,8,5,0,-1,524483,7
71105,4,2,8,5,0,-1,524483,7
71110,4,2,8,5,0,-1,524483,7
71117,4,2,8,5,0,-1,524483,7
71159,4,2,8,5,0,-1,524483,7
71167,4,2,8,5,0,-1,524483,7
71424,4,2,8,5,0,-1,524483,7
71486,4,2,8,5,0,-1,524483,7
71494,4,2,8,5,0,-1,524483,7
71499,4,2,8,5,0,-1,524483,7
171680,4,2,8,5,0,-1,524483,7
171746,4,2,8,5,0,-1,524483,7
171751,4,2,8,5,0,-1,524483,7
171756,4,2,8,5,0,-1,524483,7
71202,4,1,7,1,0,-1,526174,7
71282,4,1,7,1,0,-1,526174,7
71421,4,1,7,1,0,-1,526174,7
71595,4,1,7,1,0,-1,526174,7
71757,4,1,7,1,0,-1,526174,7
71766,4,1,7,1,0,-1,526174,7
171681,4,1,7,1,0,-1,526174,7
171804,4,1,7,1,0,-1,526174,7
71423,4,0,5,2,0,-1,514925,14
171682,4,0,5,2,0,-1,514925,14
71441,2,15,1,13,3,-1,469632,8
71786,2,15,1,13,3,-1,469632,8
71787,2,15,1,13,3,-1,469632,8
171683,2,15,1,13,3,-1,469632,8
173276,2,15,1,13,3,-1,469632,8
71445,2,1,1,17,1,-1,488577,9
102574,2,1,1,17,1,-1,488577,9
171684,2,1,1,17,1,-1,488577,9
71446,4,0,3,2,0,-1,338485,14
171686,4,0,3,2,0,-1,338485,14
71448,4,0,8,23,3,-1,511035,21
171689,4,0,8,23,3,-1,511035,21
71199,4,1,7,8,0,-1,526167,7
71447,4,1,7,8,0,-1,526167,7
71754,4,1,7,8,0,-1,526167,7
71763,4,1,7,8,0,-1,526167,7
87037,4,1,7,8,0,-1,526167,7
171690,4,1,7,8,0,-1,526167,7
71449,4,0,3,11,0,-1,512793,14
171691,4,0,3,11,0,-1,512793,14
71101,4,2,8,3,0,-1,524487,7
71106,4,2,8,3,0,-1,524487,7
71111,4,2,8,3,0,-1,524487,7
71121,4,2,8,3,0,-1,524487,7
71162,4,2,8,3,0,-1,524487,7
71170,4,2,8,3,0,-1,524487,7
71450,4,2,8,3,0,-1,524487,7
71490,4,2,8,3,0,-1,524487,7
71495,4,2,8,3,0,-1,524487,7
71500,4,2,8,3,0,-1,524487,7
171692,4,2,8,3,0,-1,524487,7
171747,4,2,8,3,0,-1,524487,7
171752,4,2,8,3,0,-1,524487,7
171757,4,2,8,3,0,-1,524487,7
71401,4,0,5,11,0,-1,515954,14
171699,4,0,5,11,0,-1,515954,14
71408,4,6,1,14,4,-1,510886,9
171700,4,6,1,14,4,-1,510886,9
71409,2,10,2,17,2,-1,510887,13
71774,2,10,2,17,2,-1,510887,13
71775,2,10,2,17,2,-1,510887,13
171701,2,10,2,17,2,-1,510887,13
173273,2,10,2,17,2,-1,510887,13
71098,4,2,8,1,0,-1,524485,7
71103,4,2,8,1,0,-1,524485,7
71108,4,2,8,1,0,-1,524485,7
71119,4,2,8,1,0,-1,524485,7
71158,4,2,8,1,0,-1,524485,7
71166,4,2,8,1,0,-1,524485,7
71411,4,2,8,1,0,-1,524485,7
71488,4,2,8,1,0,-1,524485,7
71492,4,2,8,1,0,-1,524485,7
71497,4,2,8,1,0,-1,524485,7
171702,4,2,8,1,0,-1,524485,7
171744,4,2,8,1,0,-1,524485,7
171749,4,2,8,1,0,-1,524485,7
171754,4,2,8,1,0,-1,524485,7
71204,4,1,7,20,0,-1,526170,7
71284,4,1,7,20,0,-1,526170,7
71407,4,1,7,20,0,-1,526170,7
71597,4,1,7,20,0,-1,526170,7
71759,4,1,7,20,0,-1,526170,7
71768,4,1,7,20,0,-1,526170,7
171703,4,1,7,20,0,-1,526170,7
171806,4,1,7,20,0,-1,526170,7
71176,4,3,5,7,0,-1,526175,10
71193,4,3,5,7,0,-1,526175,10
71294,4,3,5,7,0,-1,526175,10
71299,4,3,5,7,0,-1,526175,10
71304,4,3,5,7,0,-1,526175,10
71412,4,3,5,7,0,-1,526175,10
71545,4,3,5,7,0,-1,526175,10
71550,4,3,5,7,0,-1,526175,10
71555,4,3,5,7,0,-1,526175,10
71748,4,3,5,7,0,-1,526175,10
171704,4,3,5,7,0,-1,526175,10
171816,4,3,5,7,0,-1,526175,10
171821,4,3,5,7,0,-1,526175,10
171826,4,3,5,7,0,-1,526175,10
71082,2,8,1,21,3,8,135304,8
71104,4,2,8,7,0,-1,524486,7
71109,4,2,8,7,0,-1,524486,7
71120,4,2,8,7,0,-1,524486,7
71161,4,2,8,7,0,-1,524486,7
71169,4,2,8,7,0,-1,524486,7
71349,4,2,8,7,0,-1,524486,7
71474,4,2,8,7,0,-1,524486,7
71489,4,2,8,7,0,-1,524486,7
71493,4,2,8,7,0,-1,524486,7
71498,4,2,8,7,0,-1,524486,7
171721,4,2,8,7,0,-1,524486,7
171745,4,2,8,7,0,-1,524486,7
171750,4,2,8,7,0,-1,524486,7
171755,4,2,8,7,0,-1,524486,7
71156,4,2,8,6,0,-1,524480,7
71164,4,2,8,6,0,-1,524480,7
71249,4,2,8,6,0,-1,524480,7
71395,4,2,8,6,0,-1,524480,7
71163,4,2,8,9,0,-1,524482,7
71171,4,2,8,9,0,-1,524482,7
71262,4,2,8,9,0,-1,524482,7
71341,4,2,8,9,0,-1,524482,7
71463,4,2,8,9,0,-1,524482,7
71581,4,2,8,9,0,-1,524482,7
171713,4,2,8,9,0,-1,524482,7
90918,0,8,7,0,0,-1,136235,7
107224,0,8,7,0,0,-1,136235,7
127987,0,8,7,0,0,-1,136235,7
139285,0,8,7,0,0,-1,136235,7
147877,0,8,7,0,0,-1,136235,7
162636,0,8,7,0,0,-1,136235,7
172015,0,8,7,0,0,-1,136235,7
71139,2,8,1,17,3,8,135304,8
71567,15,0,2,0,0,-1,237450,12
77080,15,0,2,0,0,-1,237450,12
78554,15,0,2,0,0,-1,237450,12
78633,15,0,2,0,0,-1,237450,12
71587,15,0,2,0,0,-1,135824,12
77081,15,0,2,0,0,-1,135824,12
78550,15,0,2,0,0,-1,135824,12
78629,15,0,2,0,0,-1,135824,12
71580,15,0,2,0,0,-1,443371,12
77082,15,0,2,0,0,-1,443371,12
78553,15,0,2,0,0,-1,443371,12
78630,15,0,2,0,0,-1,443371,12
71577,15,0,2,0,0,-1,132919,12
71579,2,19,2,26,3,-1,469753,21
71347,2,19,2,26,3,-1,516743,21
71473,2,19,2,26,3,-1,516743,21
71575,2,19,2,26,3,-1,516743,21
171719,2,19,2,26,3,-1,516743,21
71154,2,16,1,25,0,-1,517022,8
71218,2,16,1,25,0,-1,517022,8
71568,2,16,1,25,0,-1,517022,8
71592,2,16,1,25,0,-1,517022,8
71593,2,16,1,25,0,-1,517022,8
92549,0,8,4,0,0,-1,134372,16
71189,4,3,5,5,0,-1,526169,10
71744,4,3,5,5,0,-1,526169,10
71191,4,3,5,1,0,-1,526173,10
71293,4,3,5,1,0,-1,526173,10
71298,4,3,5,1,0,-1,526173,10
71303,4,3,5,1,0,-1,526173,10
71544,4,3,5,1,0,-1,526173,10
71549,4,3,5,1,0,-1,526173,10
71554,4,3,5,1,0,-1,526173,10
71746,4,3,5,1,0,-1,526173,10
171815,4,3,5,1,0,-1,526173,10
171820,4,3,5,1,0,-1,526173,10
171825,4,3,5,1,0,-1,526173,10
71195,4,3,5,6,0,-1,526164,10
71750,4,3,5,6,0,-1,526164,10
71197,4,3,5,20,0,-1,526169,10
71291,4,3,5,20,0,-1,526169,10
71296,4,3,5,20,0,-1,526169,10
71301,4,3,5,20,0,-1,526169,10
71340,4,3,5,20,0,-1,526169,10
71464,4,3,5,20,0,-1,526169,10
71542,4,3,5,20,0,-1,526169,10
71547,4,3,5,20,0,-1,526169,10
71552,4,3,5,20,0,-1,526169,10
71752,4,3,5,20,0,-1,526169,10
171712,4,3,5,20,0,-1,526169,10
171813,4,3,5,20,0,-1,526169,10
171818,4,3,5,20,0,-1,526169,10
171823,4,3,5,20,0,-1,526169,10
71753,4,1,7,6,0,-1,526165,7
71762,4,1,7,6,0,-1,526165,7
71755,4,1,7,5,0,-1,526170,7
71764,4,1,7,5,0,-1,526170,7
71283,4,1,7,7,0,-1,526176,7
71596,4,1,7,7,0,-1,526176,7
71758,4,1,7,7,0,-1,526176,7
71767,4,1,7,7,0,-1,526176,7
132447,4,1,7,7,0,-1,526176,7
171805,4,1,7,7,0,-1,526176,7
71285,4,1,7,3,0,-1,526179,7
71598,4,1,7,3,0,-1,526179,7
71760,4,1,7,3,0,-1,526179,7
71769,4,1,7,3,0,-1,526179,7
171807,4,1,7,3,0,-1,526179,7
71265,4,1,7,9,0,-1,526168,7
71761,4,1,7,9,0,-1,526168,7
71770,4,1,7,9,0,-1,526168,7
71588,4,0,3,11,0,-1,512788,24
71566,4,0,3,11,0,-1,512792,24
71574,4,0,3,11,0,-1,512436,24
71578,4,0,3,11,0,-1,512790,24
71586,4,0,3,2,0,-1,514924,14
71576,4,0,3,2,0,-1,512608,14
71397,4,3,6,6,0,-1,526164,10
71396,4,3,6,6,0,-1,519395,10
71393,4,1,8,6,0,-1,521216,7
89938,4,1,8,6,0,-1,521216,7
71362,2,0,1,13,3,-1,518970,8
71454,2,0,1,13,3,-1,518970,8
71562,2,0,1,13,3,-1,518970,8
171707,2,0,1,13,3,-1,518970,8
71462,4,0,8,23,3,-1,509986,19
171711,4,0,8,23,3,-1,509986,19
71954,15,5,0,0,0,-1,236235,7
85785,15,5,0,0,0,-1,236235,7
163584,15,5,0,0,0,-1,236235,7
71472,4,0,5,2,0,-1,514924,14
114416,4,0,5,2,0,-1,514924,14
171720,4,0,5,2,0,-1,514924,14
71611,2,2,2,15,4,-1,510037,8
171725,2,2,2,15,4,-1,510037,8
71610,4,0,3,2,0,-1,512473,14
137535,4,0,3,2,0,-1,512473,14
171726,4,0,3,2,0,-1,512473,14
71615,2,4,2,13,3,-1,511044,8
171727,2,4,2,13,3,-1,511044,8
71616,4,3,5,1,0,-1,519830,10
171728,4,3,5,1,0,-1,519830,10
71613,4,1,8,6,0,-1,516521,7
171729,4,1,8,6,0,-1,516521,7
71560,2,15,1,13,3,-1,510009,8
71559,2,10,2,17,2,-1,135178,13
71557,2,6,1,17,2,-1,510017,9
71564,4,0,3,11,0,-1,512789,24
116403,15,2,4,0,0,-1,132926,12
72140,15,5,4,0,0,-1,132198,15
72145,15,5,4,0,0,-1,132198,15
72146,15,5,4,0,0,-1,132198,15
101390,4,0,2,23,3,-1,134543,24
106823,4,0,2,23,3,-1,134543,24
107330,4,0,2,23,3,-1,134543,24
107331,4,0,2,23,3,-1,134543,24
107332,4,0,2,23,3,-1,134543,24
107333,4,0,2,23,3,-1,134543,24
71777,2,0,1,13,3,-1,509966,8
173274,2,0,1,13,3,-1,509966,8
71781,2,8,1,17,1,-1,516501,9
173272,2,8,1,17,1,-1,516501,9
71783,2,4,2,13,3,-1,512452,8
173278,2,4,2,13,3,-1,512452,8
71785,2,7,1,13,3,-1,511516,8
173275,2,7,1,13,3,-1,511516,8
71798,2,10,2,17,2,-1,514022,13
171731,2,10,2,17,2,-1,514022,13
171732,2,10,2,17,2,-1,514022,13
77140,3,9,3,0,0,-1,531772,24
71824,3,10,3,0,0,-1,531776,24
71825,3,10,3,0,0,-1,531776,24
71826,3,10,3,0,0,-1,531776,24
71827,3,10,3,0,0,-1,531776,24
71828,3,10,3,0,0,-1,531776,24
71829,3,10,3,0,0,-1,531776,24
71830,3,10,3,0,0,-1,531776,24
71831,3,10,3,0,0,-1,531776,24
71832,3,10,3,0,0,-1,531776,24
71833,3,10,3,0,0,-1,531776,24
71834,3,10,3,0,0,-1,531776,24
71835,3,10,3,0,0,-1,531776,24
71836,3,10,3,0,0,-1,531776,24
71837,3,10,3,0,0,-1,531776,24
71838,3,10,3,0,0,-1,531776,24
71839,3,10,3,0,0,-1,531776,24
77130,3,10,3,0,0,-1,531776,24
77131,3,10,3,0,0,-1,531776,24
77137,3,10,3,0,0,-1,531776,24
77139,3,10,3,0,0,-1,531776,24
77142,3,10,3,0,0,-1,531776,24
77143,3,10,3,0,0,-1,531776,24
77154,3,10,3,0,0,-1,531776,24
71841,3,10,3,0,0,-1,531774,24
71842,3,10,3,0,0,-1,531774,24
71843,3,10,3,0,0,-1,531774,24
71844,3,10,3,0,0,-1,531774,24
71845,3,10,3,0,0,-1,531774,24
71846,3,10,3,0,0,-1,531774,24
71847,3,10,3,0,0,-1,531774,24
71848,3,10,3,0,0,-1,531774,24
71850,3,10,3,0,0,-1,531774,24
71851,3,10,3,0,0,-1,531774,24
71852,3,10,3,0,0,-1,531774,24
71853,3,10,3,0,0,-1,531774,24
71854,3,10,3,0,0,-1,531774,24
71855,3,10,3,0,0,-1,531774,24
71856,3,10,3,0,0,-1,531774,24
71857,3,10,3,0,0,-1,531774,24
71858,3,10,3,0,0,-1,531774,24
71859,3,10,3,0,0,-1,531774,24
71860,3,10,3,0,0,-1,531774,24
71861,3,10,3,0,0,-1,531774,24
77132,3,10,3,0,0,-1,531774,24
77136,3,10,3,0,0,-1,531774,24
77138,3,10,3,0,0,-1,531774,24
77141,3,10,3,0,0,-1,531774,24
77144,3,10,3,0,0,-1,531774,24
71863,3,10,3,0,0,-1,531775,24
71864,3,10,3,0,0,-1,531775,24
71865,3,10,3,0,0,-1,531775,24
71866,3,10,3,0,0,-1,531775,24
71867,3,10,3,0,0,-1,531775,24
71868,3,10,3,0,0,-1,531775,24
71869,3,10,3,0,0,-1,531775,24
71870,3,10,3,0,0,-1,531775,24
71871,3,10,3,0,0,-1,531775,24
71872,3,10,3,0,0,-1,531775,24
71873,3,10,3,0,0,-1,531775,24
77133,3,10,3,0,0,-1,531775,24
71878,3,9,3,0,0,-1,531773,24
77134,3,9,3,0,0,-1,531773,24
72049,12,0,4,0,0,-1,132487,7
71956,9,6,4,0,0,-1,134941,20
71957,9,6,4,0,0,-1,134941,20
71958,9,6,4,0,0,-1,134941,20
71959,9,6,4,0,0,-1,134941,20
71960,9,6,4,0,0,-1,134941,20
74893,4,1,7,7,0,-1,533582,7
74902,4,1,7,7,0,-1,533582,7
74911,4,1,7,7,0,-1,533582,7
76214,4,1,7,7,0,-1,533582,7
78720,4,1,7,7,0,-1,533582,7
78815,4,1,7,7,0,-1,533582,7
76346,4,1,7,7,0,-1,538240,7
76359,4,1,7,7,0,-1,538240,7
76945,4,1,7,7,0,-1,538240,7
76954,4,1,7,7,0,-1,538240,7
76963,4,1,7,7,0,-1,538240,7
78719,4,1,7,7,0,-1,538240,7
78722,4,1,7,7,0,-1,538240,7
78814,4,1,7,7,0,-1,538240,7
78817,4,1,7,7,0,-1,538240,7
76241,4,4,6,7,0,-1,535421,11
76249,4,4,6,7,0,-1,535421,11
76257,4,4,6,7,0,-1,535421,11
76768,4,4,6,7,0,-1,535421,11
76877,4,4,6,7,0,-1,535421,11
77006,4,4,6,7,0,-1,535421,11
78712,4,4,6,7,0,-1,535421,11
78715,4,4,6,7,0,-1,535421,11
78717,4,4,6,7,0,-1,535421,11
78807,4,4,6,7,0,-1,535421,11
78810,4,4,6,7,0,-1,535421,11
78812,4,4,6,7,0,-1,535421,11
76187,4,4,6,7,0,-1,575825,11
76195,4,4,6,7,0,-1,575825,11
76203,4,4,6,7,0,-1,575825,11
76977,4,4,6,7,0,-1,575825,11
77011,4,4,6,7,0,-1,575825,11
78707,4,4,6,7,0,-1,575825,11
78716,4,4,6,7,0,-1,575825,11
78802,4,4,6,7,0,-1,575825,11
78811,4,4,6,7,0,-1,575825,11
74977,4,4,6,7,0,-1,534174,11
74987,4,4,6,7,0,-1,534174,11
74992,4,4,6,7,0,-1,534174,11
76986,4,4,6,7,0,-1,534174,11
76991,4,4,6,7,0,-1,534174,11
78705,4,4,6,7,0,-1,534174,11
78706,4,4,6,7,0,-1,534174,11
78800,4,4,6,7,0,-1,534174,11
78801,4,4,6,7,0,-1,534174,11
75142,4,2,8,7,0,-1,534461,7
75151,4,2,8,7,0,-1,534461,7
75161,4,2,8,7,0,-1,534461,7
77026,4,2,8,7,0,-1,534461,7
78708,4,2,8,7,0,-1,534461,7
78803,4,2,8,7,0,-1,534461,7
74684,4,2,8,7,0,-1,534597,7
74735,4,2,8,7,0,-1,534597,7
74742,4,2,8,7,0,-1,534597,7
76751,4,2,8,7,0,-1,534597,7
77016,4,2,8,7,0,-1,534597,7
77020,4,2,8,7,0,-1,534597,7
78710,4,2,8,7,0,-1,534597,7
78713,4,2,8,7,0,-1,534597,7
78714,4,2,8,7,0,-1,534597,7
78805,4,2,8,7,0,-1,534597,7
78808,4,2,8,7,0,-1,534597,7
78809,4,2,8,7,0,-1,534597,7
76181,4,3,5,7,0,-1,535830,10
76221,4,3,5,7,0,-1,535830,10
76230,4,3,5,7,0,-1,535830,10
77031,4,3,5,7,0,-1,535830,10
78709,4,3,5,7,0,-1,535830,10
78804,4,3,5,7,0,-1,535830,10
75172,4,3,5,7,0,-1,534462,10
75181,4,3,5,7,0,-1,534462,10
75190,4,3,5,7,0,-1,534462,10
76759,4,3,5,7,0,-1,534462,10
77036,4,3,5,7,0,-1,534462,10
77043,4,3,5,7,0,-1,534462,10
78704,4,3,5,7,0,-1,534462,10
78711,4,3,5,7,0,-1,534462,10
78718,4,3,5,7,0,-1,534462,10
78799,4,3,5,7,0,-1,534462,10
78806,4,3,5,7,0,-1,534462,10
78813,4,3,5,7,0,-1,534462,10
74896,4,1,7,9,0,-1,533576,7
74905,4,1,7,9,0,-1,533576,7
74914,4,1,7,9,0,-1,533576,7
77324,4,1,7,9,0,-1,533576,7
78576,4,1,7,9,0,-1,533576,7
78656,4,1,7,9,0,-1,533576,7
76941,4,1,7,9,0,-1,538236,7
76950,4,1,7,9,0,-1,538236,7
76959,4,1,7,9,0,-1,538236,7
77323,4,1,7,9,0,-1,538236,7
78577,4,1,7,9,0,-1,538236,7
78655,4,1,7,9,0,-1,538236,7
133536,4,1,7,9,0,-1,538236,7
76243,4,4,6,9,0,-1,535417,11
76251,4,4,6,9,0,-1,535417,11
76259,4,4,6,9,0,-1,535417,11
77253,4,4,6,9,0,-1,535417,11
77316,4,4,6,9,0,-1,535417,11
78406,4,4,6,9,0,-1,535417,11
78412,4,4,6,9,0,-1,535417,11
78573,4,4,6,9,0,-1,535417,11
78648,4,4,6,9,0,-1,535417,11
133533,4,4,6,9,0,-1,535417,11
76185,4,4,6,9,0,-1,575821,11
76193,4,4,6,9,0,-1,575821,11
76201,4,4,6,9,0,-1,575821,11
77270,4,4,6,9,0,-1,575821,11
77317,4,4,6,9,0,-1,575821,11
78373,4,4,6,9,0,-1,575821,11
78377,4,4,6,9,0,-1,575821,11
78569,4,4,6,9,0,-1,575821,11
78649,4,4,6,9,0,-1,575821,11
74979,4,4,6,9,0,-1,534169,11
74989,4,4,6,9,0,-1,534169,11
74990,4,4,6,9,0,-1,534169,11
77258,4,4,6,9,0,-1,534169,11
77318,4,4,6,9,0,-1,534169,11
78390,4,4,6,9,0,-1,534169,11
78397,4,4,6,9,0,-1,534169,11
78570,4,4,6,9,0,-1,534169,11
78650,4,4,6,9,0,-1,534169,11
75144,4,2,8,9,0,-1,534453,7
75153,4,2,8,9,0,-1,534453,7
75163,4,2,8,9,0,-1,534453,7
77240,4,2,8,9,0,-1,534453,7
77322,4,2,8,9,0,-1,534453,7
78446,4,2,8,9,0,-1,534453,7
78454,4,2,8,9,0,-1,534453,7
78574,4,2,8,9,0,-1,534453,7
78654,4,2,8,9,0,-1,534453,7
133535,4,2,8,9,0,-1,534453,7
74682,4,2,8,9,0,-1,534593,7
74738,4,2,8,9,0,-1,534593,7
74739,4,2,8,9,0,-1,534593,7
77261,4,2,8,9,0,-1,534593,7
77320,4,2,8,9,0,-1,534593,7
78372,4,2,8,9,0,-1,534593,7
78384,4,2,8,9,0,-1,534593,7
78575,4,2,8,9,0,-1,534593,7
78652,4,2,8,9,0,-1,534593,7
76178,4,3,5,9,0,-1,535822,10
76218,4,3,5,9,0,-1,535822,10
76227,4,3,5,9,0,-1,535822,10
77247,4,3,5,9,0,-1,535822,10
77321,4,3,5,9,0,-1,535822,10
78430,4,3,5,9,0,-1,535822,10
78438,4,3,5,9,0,-1,535822,10
78571,4,3,5,9,0,-1,535822,10
78653,4,3,5,9,0,-1,535822,10
133534,4,3,5,9,0,-1,535822,10
75174,4,3,5,9,0,-1,534454,10
75179,4,3,5,9,0,-1,534454,10
