ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
764884,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1827,0,0,0,0,0,0,0,0,0,295589
764977,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55604,0,0,0,0,0,0,0,1,0,295644
765193,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,295728
765235,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55623,0,0,0,0,0,0,0,1,0,295753
765242,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55578,0,0,0,0,0,0,0,1,0,295757
765243,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55579,0,0,0,0,0,0,0,1,0,295758
765244,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55580,0,0,0,0,0,0,0,1,0,295759
765245,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55581,0,0,0,0,0,0,0,1,0,295760
765246,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55582,0,0,0,0,0,0,0,1,0,295761
765248,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55583,0,0,0,0,0,0,0,1,0,295763
765250,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49574,0,0,0,0,0,0,0,1,0,295765
765251,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49577,0,0,0,0,0,0,0,1,0,295765
765252,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55585,0,0,0,0,0,0,0,1,0,295765
765255,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49573,0,0,0,0,0,0,0,1,0,295768
765256,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49576,0,0,0,0,0,0,0,1,0,295768
765257,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55586,0,0,0,0,0,0,0,1,0,295768
765260,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49572,0,0,0,0,0,0,0,1,0,295770
765261,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49575,0,0,0,0,0,0,0,1,0,295770
765262,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55590,0,0,0,0,0,0,0,1,0,295770
765263,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49589,0,0,0,0,0,0,0,1,0,295771
765264,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49583,0,0,0,0,0,0,0,1,0,295771
765265,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55592,0,0,0,0,0,0,0,1,0,295771
765266,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49588,0,0,0,0,0,0,0,1,0,295772
765267,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49581,0,0,0,0,0,0,0,1,0,295772
765268,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55594,0,0,0,0,0,0,0,1,0,295772
765270,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49587,0,0,0,0,0,0,0,1,0,295774
765271,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49582,0,0,0,0,0,0,0,1,0,295774
765272,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55596,0,0,0,0,0,0,0,1,0,295774
765491,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68816,0,0,0,0,0,0,0,1,0,295911
765542,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55631,0,0,0,0,0,0,0,1,0,292392
765551,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55631,0,0,0,0,0,0,0,1,0,292389
765552,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55631,0,0,0,0,0,0,0,1,0,292371
765553,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55631,0,0,0,0,0,0,0,1,0,292393
765554,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55631,0,0,0,0,0,0,0,1,0,292395
765555,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55631,0,0,0,0,0,0,0,1,0,292414
765583,0,0,1,42,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,0,0,0,0,65,86,295952
766097,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25,16674,0,0,16,0,0,0,0,18,81,296218
766355,402,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,416,0,0,0,0,0,0,0,1,0,296382
766649,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55353,0,0,0,0,0,0,0,123,0,296527
766653,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55354,0,0,0,0,0,0,0,123,0,296529
766656,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55355,0,0,0,0,0,0,0,123,0,296530
766816,0,0,0,24,0,0,0,0,1,0,168255,0,0,0,0,0,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,1,0,296635
767296,0,149,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05042016879,0,1,44.09967041016,0,0,0,0,0,0,0,0,1,0,269322
767297,0,147,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05042016879,0,1,44.09967041016,0,0,0,0,0,0,0,0,1,0,269322
767463,260,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1716,0,0,0,0,0,0,0,1,0,296800
767680,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1828,0,0,0,0,0,0,0,1,0,296926
768472,133,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,297346
768749,133,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,297478
768868,133,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,297510
769110,133,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,297607
769228,133,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,297637
769361,133,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,297678
769823,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55906,0,0,0,0,0,0,0,1,0,297949
769986,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55968,0,0,0,0,0,0,0,1,0,298041
769987,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55969,0,0,0,0,0,0,0,1,0,298042
770108,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16869,0,0,16,0,0,0,0,87,149,298119
770586,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25,16,0,0,0,0,106,86,298427
770634,0,0,0,113,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11416,0,0,0,0,0,0,0,1,0,298464
770657,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55987,0,0,0,0,0,0,0,1,0,298477
770794,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55996,0,0,0,0,0,0,0,1,0,298566
770832,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55161,0,0,0,0,0,0,0,1,0,298589
770842,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55998,0,0,0,0,0,0,0,1,0,298596
770844,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55999,0,0,0,0,0,0,0,1,0,298597
770896,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39695,0,0,0,0,0,0,0,1,0,298629
770900,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39695,0,0,0,0,0,0,0,1,0,298631
770902,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39695,0,0,0,0,0,0,0,1,0,298632
770904,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39695,0,0,0,0,0,0,0,1,0,298633
770910,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39695,0,0,0,0,0,0,0,1,0,298635
770912,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39695,0,0,0,0,0,0,0,1,0,298636
770914,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39695,0,0,0,0,0,0,0,1,0,298637
770980,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56005,0,0,0,0,0,0,0,1,0,298678
771183,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56027,0,0,12,0,0,0,0,18,8,298818
771406,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56040,0,0,0,0,0,0,0,1,0,298959
771496,0,0,0,157,0,0,0,0,1,0,168716,0,0,0,0,0,0,1,0,0,0,1,1,96678,13,0,0,0,0,0,0,1,0,299025
771511,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55620,0,0,0,0,0,0,0,1,0,299040
771660,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56054,0,0,0,0,0,0,0,1,0,299135
771699,0,0,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,152516,0,0,0,0,0,0,0,1,0,296174
771827,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56062,0,0,12,0,0,0,0,18,8,299232
771907,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56076,0,0,0,0,0,0,0,123,0,299282
771943,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,0,0,0,0,18,8,299308
772254,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56090,0,0,0,0,0,0,0,123,0,299444
772353,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,23,0,299491
772631,395,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17016,0,0,0,0,0,0,0,1,0,299572
772672,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56132,0,0,0,0,0,0,0,1,0,299725
772677,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56133,0,0,0,0,0,0,0,1,0,299726
772682,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56134,0,0,0,0,0,0,0,1,0,299727
772687,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56135,0,0,0,0,0,0,0,1,0,299728
772702,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,154209,4616,0,0,0,0,0,0,142,0,299735
772704,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,153607,4616,0,0,0,0,0,0,142,0,299736
772707,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,153610,4616,0,0,0,0,0,0,142,0,299737
772782,0,0,0,213,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,0,0,64,0,299799
772825,87,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,25,0,299819
772848,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56735,0,0,0,0,0,0,0,1,0,299829
772982,11,0,1,6,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26,0,0,0,0,53,16,299773
772983,11,0,1,6,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,299774
773211,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55161,0,0,0,0,0,0,0,1,0,300021
773663,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,300316,0,0,0,0,0,0,0,0,1,0,300315
773934,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56208,0,0,0,0,0,0,0,1,0,300467
773992,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56208,0,0,0,0,0,0,0,1,0,300507
774143,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55161,0,0,0,0,0,0,0,1,0,300599
774225,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56330,0,0,0,0,0,0,0,1,0,300652
774229,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56329,0,0,0,0,0,0,0,1,0,300654
774347,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56054,0,0,0,0,0,0,0,1,0,300726
774364,0,149,0,205,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,616,0,0,0,0,0,0,0,1,0,251998
774404,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56333,0,0,0,0,0,0,0,1,0,300760
774552,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56343,0,0,0,0,0,0,0,1,0,300861
774568,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55620,0,0,0,0,0,0,0,1,0,300871
774649,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56359,0,0,0,0,0,0,0,1,0,300928
774660,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56360,0,0,0,0,0,0,0,1,0,300936
775413,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56004,0,0,0,0,0,0,0,1,0,301479
775511,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17216,0,0,0,0,0,0,0,18,138,301542
775527,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56413,0,0,0,0,0,0,0,123,0,301551
775638,395,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17255,0,0,0,0,0,0,0,1,0,301630
775939,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56428,0,0,0,0,0,0,0,1,0,301777
775985,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56426,0,0,0,0,0,0,0,1,0,301803
776223,0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,153916,0,0,0,0,0,0,0,1,0,301936
776296,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55349,0,0,0,0,0,0,0,1,0,301971
776313,0,0,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,153616,0,0,0,0,0,0,0,1,0,295121
776380,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56505,0,0,0,0,0,0,0,1,0,302024
776434,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1850,0,0,0,0,0,0,0,1,0,302062
776435,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1893,0,0,0,0,0,0,0,1,0,302062
776436,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1856,0,0,0,0,0,0,0,1,0,302063
776437,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1887,0,0,0,0,0,0,0,1,0,302063
776438,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1862,0,0,0,0,0,0,0,1,0,302064
776439,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1881,0,0,0,0,0,0,0,1,0,302064
776440,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1868,0,0,0,0,0,0,0,1,0,302065
776441,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1875,0,0,0,0,0,0,0,1,0,302065
776442,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1848,0,0,0,0,0,0,0,1,0,302066
776443,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1895,0,0,0,0,0,0,0,1,0,302066
776444,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1854,0,0,0,0,0,0,0,1,0,302067
776445,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1889,0,0,0,0,0,0,0,1,0,302067
776446,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1860,0,0,0,0,0,0,0,1,0,302068
776447,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1883,0,0,0,0,0,0,0,1,0,302068
776448,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1866,0,0,0,0,0,0,0,1,0,302069
776449,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1877,0,0,0,0,0,0,0,1,0,302069
776451,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1870,0,0,0,0,0,0,0,1,0,302071
776452,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1873,0,0,0,0,0,0,0,1,0,302071
776454,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1870,0,0,0,0,0,0,0,1,0,302073
776455,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1873,0,0,0,0,0,0,0,1,0,302073
776456,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1870,0,0,0,0,0,0,0,1,0,302074
776457,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1873,0,0,0,0,0,0,0,1,0,302074
776458,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1870,0,0,0,0,0,0,0,1,0,302075
776459,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1873,0,0,0,0,0,0,0,1,0,302075
776460,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1849,0,0,0,0,0,0,0,1,0,302076
776461,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1894,0,0,0,0,0,0,0,1,0,302076
776463,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1855,0,0,0,0,0,0,0,1,0,302078
776464,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1888,0,0,0,0,0,0,0,1,0,302078
776465,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1861,0,0,0,0,0,0,0,1,0,302079
776466,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1882,0,0,0,0,0,0,0,1,0,302079
776467,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1867,0,0,0,0,0,0,0,1,0,302080
776468,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1876,0,0,0,0,0,0,0,1,0,302080
776469,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1871,0,0,0,0,0,0,0,1,0,302081
776470,0,0,1,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1872,0,0,0,0,0,0,0,1,0,302081
776505,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56507,0,0,0,0,0,0,0,1,0,302108
776520,0,0,8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56435,0,0,0,0,0,0,0,1,0,301878
776532,0,0,8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56509,0,0,0,0,0,0,0,1,0,302115
776542,0,0,8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56510,0,0,0,0,0,0,0,1,0,302116
776553,0,0,8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56511,0,0,0,0,0,0,0,1,0,302118
776564,0,0,8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56512,0,0,0,0,0,0,0,1,0,302120
776575,0,0,8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56513,0,0,0,0,0,0,0,1,0,302122
776585,0,0,8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56514,0,0,0,0,0,0,0,1,0,302123
776662,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56521,0,0,0,0,0,0,0,1,0,302164
776998,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56543,0,0,0,0,0,0,0,1,0,302264
776999,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56544,0,0,0,0,0,0,0,1,0,302265
777030,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56548,0,0,0,0,0,0,0,1,0,302285
777128,26,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,0,0,0,1,0,302338
777129,12,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,0,0,0,1,0,302338
777153,87,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-3,16,0,0,0,0,0,0,0,1,0,302357
777183,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-2,16,0,0,0,0,0,0,0,1,0,302380
777184,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-2,16,0,0,0,0,0,0,0,1,0,302381
777235,0,0,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,155431,4112,16,0,0,0,0,0,47,0,302408
777365,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,0,0,0,1,0,302489
777393,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,302502
777403,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56624,0,0,0,0,0,0,0,1,0,302506
777412,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56625,0,0,0,0,0,0,0,1,0,302511
777420,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56629,0,0,0,0,0,0,0,1,0,302518
777421,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56632,0,0,0,0,0,0,0,1,0,302519
777471,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56627,0,0,0,0,0,0,0,1,0,302551
777487,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56628,0,0,0,0,0,0,0,1,0,302557
777489,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56630,0,0,0,0,0,0,0,1,0,302559
777506,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56631,0,0,0,0,0,0,0,1,0,302572
777508,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56633,0,0,0,0,0,0,0,1,0,302574
777510,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56651,0,0,0,0,0,0,0,1,0,302575
777511,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56634,0,0,0,0,0,0,0,1,0,302576
777517,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56635,0,0,0,0,0,0,0,1,0,302582
777525,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56652,0,0,0,0,0,0,0,1,0,302584
777530,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,329927,0,16,0,0,0,0,0,47,0,302587
