ID,ZoneName,AreaName_lang,Flags_0,Flags_1,Ambient_multiplier,ContinentID,ParentAreaID,AreaBit,AmbienceID,ZoneMusic,IntroSound,LiquidTypeID_0,LiquidTypeID_1,LiquidTypeID_2,LiquidTypeID_3,UwZoneMusic,UwAmbience,PvpCombatWorldStateID,SoundProviderPref,SoundProviderPrefUnderwater,ExplorationLevel,FactionGroupMask,MountFlags,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,UwIntroSound
7378,AshranTheAltar,"The Dark Woods",1073741888,0,0,1191,8485,5998,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7379,AshranTheAltar,"Gorian Falls",1073741888,0,0,1191,8485,5999,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7381,TheTrialOfFaith,"The Trial of Faith",0,0,0,1374,0,6001,0,1527,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7382,ShaperPoolsOfLife,"Pools of Life",1073741824,12,0,1279,7109,6002,0,1533,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7383,ShaperVerdantGrove,"Verdant Grove",1073741824,12,0,1279,7109,6003,0,1534,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7384,ShaperVioletBluff,"The Violet Bluff",1073741824,12,0,1279,7109,6004,0,1536,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7385,ZangarShore,"Zangar Shore",1073741888,0,0,1116,6755,6005,400,1492,0,0,0,0,0,0,1232,-1,0,0,98,0,15,0,0,0,0
7386,SpiteleafThicket,"Spiteleaf Thicket",1073741888,0,0,1116,6755,6006,1192,0,0,0,0,0,0,0,0,-1,96,0,98,0,15,0,0,0,0
7387,SupplyCave,"Brak's Excavation",1073741888,0,0,1116,6721,6007,0,0,0,0,0,0,0,0,0,-1,0,0,93,0,15,0,0,0,0
7389,BladefurysCommand,"Bladefury's Command",1073741888,0,0,1116,6662,6009,1224,1476,0,0,0,0,0,0,0,-1,84,0,95,0,15,0,0,0,0
7390,TheGatesOfTanaan,"The Gates of Tanaan",1073741888,0,0,1116,6662,6010,0,0,0,0,0,0,0,0,0,-1,0,0,95,0,15,0,0,0,0
7391,ThePathOfGloryTalador,"The Path of Glory",1073741888,0,0,1116,6662,6011,1224,1476,0,0,0,0,0,0,0,-1,84,0,95,0,15,0,0,0,0
7392,PillarsOfFate,"Pillars of Fate",1073741888,0,0,1116,6722,6012,0,1454,0,0,0,0,0,0,0,-1,0,0,91,0,15,0,0,0,0
7393,VerdantPass,"Verdantis Pass",1073741888,0,0,1116,6721,6013,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7394,SteamburstCauldron,"Steamburst Cauldron",1073741888,0,0,1116,6721,6014,0,1475,0,0,0,0,0,0,0,-1,96,0,0,0,15,0,0,0,0
7395,HighmaulColisseum,"The Coliseum",1073741824,12,0,1228,6996,6015,1246,1547,1139,0,0,0,0,0,0,-1,84,0,0,0,13,0,0,0,0
7396,DarkstingCave,"Darksting Cave",1073741888,0,0,1116,6721,6016,0,0,0,0,0,0,0,0,0,-1,0,0,92,0,15,0,0,0,0
7397,MoonlitShoreSouth,"Moonlit Shore",1073741888,0,0,1116,6719,6017,0,1560,0,0,0,0,0,0,1232,-1,0,0,91,0,15,0,0,0,0
7399,IshaalsHut,"Ishaal's Hut",1073741888,0,0,1116,6722,6019,0,1467,0,0,0,0,0,0,0,-1,0,0,96,0,15,0,0,0,0
7400,ZelleksHut,"Zellek's Hut",1073741888,0,0,1116,6722,6020,0,0,0,0,0,0,0,0,0,-1,0,0,96,0,15,0,0,0,0
7401,TheGreatSea,"Cavern of Lament",1073741888,0,0,974,5861,6021,567,0,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
7402,EvermornRise,"Evermorn Rise",1073741888,0,0,1116,6721,6022,1250,1474,0,0,0,0,0,0,675,-1,86,0,93,0,15,0,0,0,0
7403,TheCompostHeap,"The Compost Heap",1073741888,0,0,1116,6721,6023,1250,1474,0,0,0,0,0,0,675,-1,86,0,93,0,15,0,0,0,0
7404,LernaeanShore,"Lernaean Shore",1073741888,0,0,1116,6755,6024,400,1492,0,0,0,0,0,0,1232,-1,0,0,98,0,15,0,0,0,0
7405,HighmaulHarbor,"Highmaul Harbor",1073741888,0,0,1116,6755,6025,400,1493,0,0,0,0,0,0,1232,-1,0,0,98,0,15,0,0,0,0
7406,TheCliffsofHighmaul,"The Cliffs of Highmaul",1073741888,0,0,1116,6755,6026,1192,0,0,0,0,0,0,0,0,-1,96,0,98,0,15,0,0,0,0
7407,TheSouthSea,"The South Sea",1073741888,0,0,1116,6755,6027,0,1492,0,0,0,0,0,0,1232,-1,0,0,0,0,15,0,0,0,0
7408,WindrocBay,"Windroc Bay",1073741888,0,0,1116,6755,6028,996,0,0,0,0,0,0,0,1232,-1,0,0,98,0,15,0,0,0,0
7409,TheSunsetShore,"The Sunset Shore",1073741888,0,0,1116,6662,6029,0,1560,0,0,0,0,0,0,1232,-1,0,0,95,0,15,0,0,0,0
7410,TheSouthSea,"The South Sea",1073741888,0,0,1116,6662,6030,0,1560,0,0,0,0,0,0,1232,-1,0,0,95,0,15,0,0,0,0
7411,GorgrondFinaleDraenor,"The Iron Approach",1073741888,0,0,1116,6721,6031,1183,1476,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7412,AssassinsCove,"Assassin's Cove",1073741888,0,0,1116,6662,6032,0,0,0,0,0,0,0,0,0,-1,0,0,93,0,15,0,0,0,0
7413,SpiritWhisperHollow,"Spirit Whisper Hollow",1073741888,0,0,1116,6719,6033,1018,1454,0,0,0,0,0,0,0,-1,0,0,91,0,15,0,0,0,0
7414,SkyseaRidge,"Skysea Ridge",1073741888,0,0,1116,6721,6034,0,1475,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7415,GorgrondFinaleScenario,"The Iron Approach",1073741888,0,0,1116,6721,6035,1183,1476,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7416,AbandonedCave,"Sulfurscale Cave",1073741888,0,0,1116,6721,6036,0,0,0,0,0,0,0,0,0,-1,0,0,92,0,15,0,0,0,0
7417,TaladorShattrathCityDock,"Sha'tari Anchorage",1073741888,0,0,1116,6662,6037,0,1500,0,0,0,0,0,0,1232,-1,0,0,0,0,15,0,0,0,0
7418,TaladorShattrathCityDockWest,"Shattrath Port Authority",1073741888,0,0,1116,6662,6038,0,1500,0,0,0,0,0,0,1232,-1,0,0,0,0,15,0,0,0,0
7419,TaladorShattrathCityDockLighthouse,"Beacon of Sha'tar",1073741888,0,0,1116,6662,6039,0,1500,0,0,0,0,0,0,1232,-1,0,0,0,0,15,0,0,0,0
7420,TaladorShattrathCitySiegeArea,"Shattrath City",1073741888,0,0,1116,6662,6040,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7421,TaladorShattrathCitySiegeUpper,"Shattrath Commons",1073741888,0,0,1116,6662,6041,0,1501,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7422,TaladorShattrathCityMarket,"Sha'tari Market District",1073741888,0,0,1116,6662,6042,0,1501,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7423,BlackrockTrainDepotFinale,"Grimrail Crash Site",1073741888,8,0,1208,6984,6043,1263,1511,0,0,0,0,0,0,0,-1,84,0,0,0,15,0,0,6,0
7424,RiverbeastDen,"Riverbeast Den",1073741888,0,0,1116,6721,6044,0,0,0,0,0,0,0,0,0,-1,0,0,92,0,15,0,0,0,0
7425,LamplighterInn,"Lamplighter Inn",1082146816,0,0,1116,6719,6045,1149,0,0,0,0,0,0,0,0,-1,96,0,91,0,15,0,0,0,0
7426,TheCrescentHearth,"The Crescent Hearth",1082146816,0,0,1116,6719,6046,1149,0,0,0,0,0,0,0,0,-1,96,0,91,0,15,0,0,0,0
7427,TheSilkenPillow,"The Silken Pillow",1082146816,0,0,1116,6719,6047,1149,0,0,0,0,0,0,0,0,-1,96,0,91,0,15,0,0,0,0
7428,BarrierSeaTanaan,"Barrier Sea",1073741888,0,0,1116,6723,6048,1355,1560,0,0,0,0,0,0,1232,-1,96,0,0,0,15,0,0,0,0
7429,IronPass,"Iron Pass",1073741888,0,0,1116,6721,6049,0,0,0,0,0,0,0,0,0,-1,0,0,92,0,15,0,0,0,0
7431,TheColossalsFist,"The Colossal's Fist",1073741888,0,0,1116,6755,6051,1192,0,0,0,0,0,0,0,1232,-1,96,0,98,0,15,0,0,0,0
7432,ElementalPlateauDraenorCoast,"Elemental Plateau",1073741888,0,0,1116,6755,6052,0,0,0,0,0,0,0,0,0,-1,0,0,98,0,15,0,0,0,0
7465,GorianStrand,"Gorian Strand",1073741888,0,0,1116,6755,6085,1218,1492,0,0,0,0,0,0,0,-1,96,0,100,0,15,0,0,0,0
7433,TelaariWorksite,"Telaari Worksite",1073742912,0,0,1116,6755,6053,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7434,WorvarWorksite,"Wor'var Worksite",1073742912,0,0,1116,6755,6054,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7435,AarkosEstate,"Aarko's Estate",1073741888,0,0,1116,6662,6055,0,1560,0,0,0,0,0,0,0,-1,0,0,95,0,15,0,0,0,0
7436,TheSouthSeaSpires,"The South Sea",1073741888,0,0,1116,6722,6056,1266,1470,0,0,0,0,0,0,1232,-1,0,0,95,0,15,0,0,0,0
7437,WitherwindPass,"Witherwind Pass",1073741888,0,0,1116,6721,6057,1251,0,0,0,0,0,0,0,675,-1,96,0,93,0,15,0,0,0,0
7438,AshranKingsThrone,"Seat of Kor'lok",1073741888,0,0,1191,8485,6058,0,1440,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7439,AshranCaptureGY,"Kings' Rest",-1073741760,0,0.60000002384,1191,8485,6059,1220,1437,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
7440,EchidneanShelf,"Echidnean Shelf",1073741888,0,0,1116,6722,6060,0,1470,0,0,0,0,0,0,1232,-1,0,0,97,0,15,0,0,0,0
7441,AshranHordeFactionHubBase,"Warspear Base",1073741888,0,0.60000002384,1116,7333,6061,1333,0,0,0,0,0,0,0,0,-1,97,0,0,0,13,0,0,0,0
7442,AshranAllianceFactionHubBase,"Stormshield Base",1073741888,0,0.60000002384,1116,7332,6062,1334,0,0,0,0,0,0,0,675,-1,97,0,0,0,13,0,0,0,0
7444,AshranWilderness,Ashran,1073741888,0,0,1191,8485,6064,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7445,TheEvanescentSeaSpires,"The Evanescent Sea",1073741888,0,0,1116,6722,6065,0,1560,0,0,0,0,0,0,1232,-1,0,0,91,0,15,0,0,0,0
7446,BarrierSeaAshran,"Barrier Sea",1073758272,0,0,1116,6941,6066,1355,1560,0,0,0,0,0,0,1232,-1,96,0,0,0,15,0,0,0,0
7447,ColossalDepthsGorgrond,"Colossal Depths",1073741888,0,0,1116,6721,6067,0,1473,0,0,0,0,0,0,1232,-1,0,0,0,0,15,0,0,0,0
7448,BarrierSeaShadowmoon,"Barrier Sea",1073741888,0,0,1116,6719,6068,1355,1560,0,0,0,0,0,0,1232,-1,96,0,0,0,15,0,0,0,0
7449,TheThornPits,"The Thorn Pits",1073741888,0,0,1116,6722,6069,1265,1485,0,0,0,0,0,0,0,-1,96,0,97,0,15,0,0,0,0
7450,TheSavageCragExterior,"The Savage Crag",1073741888,0,0.20000000298,1116,6720,6070,0,1480,0,0,0,0,0,0,0,-1,0,0,92,0,15,0,0,0,0
7451,BrokenHornVillage,"Broken Horn Village",1075839040,0,0,1116,6721,6071,1187,1471,0,0,0,0,0,0,675,-1,96,0,0,0,15,0,0,0,0
7452,DoomtideCove,"Doomtide Cove",1073758272,0,0,1116,6755,6072,1192,0,0,0,0,0,0,0,0,-1,96,0,100,0,15,0,0,0,0
7453,TaladorShattrathCitySouthernQuad,"Sha'tar Way Station",1073741888,0,0,1116,6662,6073,0,1501,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7454,TaladorShattrathCitySouthernRise,"Sha'tari Skymesa",1073741888,0,0,1116,6662,6074,0,1501,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7455,TaladorShattrathCityNeighborhood,"Shattrath Residential District",1073741888,0,0,1116,6662,6075,1294,1501,0,0,0,0,0,0,0,-1,82,0,0,0,15,0,0,0,0
7456,OvergrownDen,"Overgrown Den",1073758272,0,0,1116,6721,6076,403,0,0,0,0,0,0,0,1232,-1,0,0,93,0,15,0,0,0,0
7457,SherkhaansDen,"Sher'khaan's Den",1073741888,0,0,1116,6662,6077,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7459,BrokenHornVillageInn,"Deadmeat's House of Meat",1073758272,0,0,1116,6721,6079,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7460,DenofSecrets,"Den of Secrets",1073741888,0,0,1116,6719,6080,0,0,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7461,EarthshakerGorge,"Earthshaker Gorge",1073741888,0,0,1116,6755,6081,1218,0,0,0,0,0,0,0,0,-1,96,0,100,0,15,0,0,0,0
7462,TheColiseum,"The Coliseum",0,0,0,1431,0,6082,1246,0,0,0,0,0,0,0,0,-1,84,0,0,0,0,0,0,0,0
7463,TheColiseum,"The Coliseum",1073741888,0,0,1116,6755,6083,1218,1489,0,0,0,0,0,0,0,-1,96,0,100,0,15,0,0,0,0
7464,ThePathofVictors,"The Path of Victors",1073741888,0,0,1116,6755,6084,1218,1489,0,0,0,0,0,0,0,-1,96,0,100,0,15,0,0,0,0
7466,TheImperatorsFavor,"The Imperator's Favor",1073741888,0,0,1116,6755,6086,1218,1489,0,0,0,0,0,0,0,-1,96,0,100,0,15,0,0,0,0
7467,MarketDistrict,"Market District",1073741888,0,0,1116,6755,6087,1218,0,0,0,0,0,0,0,0,-1,96,0,100,0,15,0,0,0,0
7468,TheUnderbelly,"The Underbelly",1073741888,0,0,1116,6755,6088,1218,1489,0,0,0,0,0,0,0,-1,96,0,100,0,15,0,0,0,0
7469,HiddenCamp,"Hidden Camp",1073741888,0,0,1116,6755,6089,1218,0,0,0,0,0,0,0,0,-1,96,0,100,0,15,0,0,0,0
7470,MountKragor,"Mount Kra'gor",1073741888,0,0,1116,6719,6090,0,0,0,0,0,0,0,0,0,-1,0,0,91,0,15,0,0,0,0
7471,DolmaksHideout,"Dol'mak's Hideout",1073758208,0,0,1116,6719,6091,1191,0,0,0,0,0,0,0,0,-1,96,0,91,0,15,0,0,0,0
7472,DeadwalkerPass,"Deadwalker Pass",1073741888,0,0,1116,6719,6092,0,1454,0,0,0,0,0,0,0,-1,0,0,91,0,15,0,0,0,0
7473,HillsOfValuun,"Hills of Valuun",1073741888,0,0,1116,6719,6093,0,0,0,0,0,0,0,0,0,-1,0,0,91,0,15,0,0,0,0
7474,ThaelinsWorkshop,"Thaelin's Workshop",1073741888,0,0,1116,6721,6094,0,0,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7475,GarrisonAllianceInn,"Garrison - Alliance - Inn",64,0,0,1229,0,6095,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7476,AshranCenterLane,"Volrath's Advance",1090519104,0,0,1191,8485,6096,0,1437,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7477,AshranCenterLane,"The Crossroads",1090519104,0,0,1191,8485,6097,0,1437,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7478,AshranCenterLane,"Tremblade's Vanguard",1090519104,0,0,1191,8485,6098,0,1437,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7479,AshranCenterLane,"Archmage Overwatch",1090519104,0,0,1191,8485,6099,0,1446,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7480,TaladorShattrathCityFelRise,"Shattrath Overlook",1073741888,0,0,1116,6662,6100,0,1499,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7481,AkeetasHovel,"Akeeta's Hovel",1073741888,0,0,1116,6722,6101,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7482,FortWrynnWorksite,"Fort Wrynn Worksite",1073742912,0,0,1116,6662,6102,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7483,VoljinsPrideWorksite,"Vol'jin's Pride Worksite",1073742912,0,0,1116,6662,6103,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7484,SouthportWorksite,"Southport Worksite",1073742912,0,0,1116,6722,6104,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7485,AxefallWorksite,"Axefall Worksite",1073742912,0,0,1116,6722,6105,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7486,Goldshire,"Stormwind Gate",1076904000,0,0,0,12,6106,35,1,0,0,0,0,0,0,675,-1,0,11,5,0,15,0,0,0,0
7488,FiendishVault,"Fiendish Vault",1073745920,0,0,1220,7334,6108,0,0,0,0,0,0,0,0,0,-1,0,0,105,0,15,0,0,0,0
7489,CragplumeCauldronExterior,"Cragplume Cauldron",1073741888,0,0,1116,6721,6109,0,1475,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7490,Garrison,Garrison,264,192,0,1116,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7492,SaraahsVale,"Saraah's Vale",1073741888,0,0,1116,6719,6111,0,0,0,0,0,0,0,0,0,-1,0,0,91,0,15,0,0,0,0
7493,FrostfireFinaleIronSiegeworks,"Iron Siegeworks",1073741888,0,0,1116,6720,6112,1342,1521,0,0,0,0,0,0,0,-1,84,0,100,0,15,0,0,0,0
7494,FrostfireFinaleBonesofAgurak,"Bones of Agurak",1073741888,0,0,1116,6720,6113,1146,1480,0,0,0,0,0,0,0,-1,84,0,92,0,15,0,0,0,0
7495,TanaanJungleExterior,"Tanaan Coast",1073741888,0,0,1116,6723,6114,0,1560,0,0,0,0,0,0,1232,-1,0,0,0,0,15,0,0,0,0
7496,TanaanValley,"Tanaan Valley",1073741888,0,0,1116,6723,6115,0,1430,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7497,TraitorsOverlook,"Traitor's Overlook",1073741888,0,0,1220,7334,6116,1377,1691,0,0,0,0,0,0,675,-1,0,0,105,0,15,0,0,0,0
7498,ShadowmoonValleyOutlandChat,"Shadowmoon Valley (Outland)",16448,128,0.5,530,0,0,405,273,0,0,0,0,0,0,675,-1,0,0,0,0,15,20,21,0,0
7499,NagrandOutlandChat,"Nagrand (Outland)",16448,128,0.5,530,0,0,369,267,0,0,0,0,0,0,675,-1,0,0,0,0,15,18,19,0,0
7500,OrunaiDeltaGorgrond,"Orunai Delta",1073741888,0,0,1116,6721,6132,0,0,0,0,0,0,0,0,1232,-1,0,0,95,0,15,0,0,0,0
7501,TaladorBeachGorgrond,"Orunai Coast",1073741888,0,0,1116,6721,6133,1143,0,0,0,0,0,0,0,1232,-1,84,0,95,0,15,0,0,0,0
7502,Dalaran70,Dalaran,18728,0,0,1220,0,6134,468,1657,1191,0,0,0,0,0,675,-1,0,89,100,6,15,25,25,0,0
7503,Highmountain,Highmountain,16448,0,0,1220,0,6135,1406,1664,1195,0,0,0,0,0,675,-1,96,89,105,0,15,25,25,0,0
7504,TheVioletCitadel70,"The Violet Citadel",1073760552,0,0,1220,7502,6136,0,1685,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
7505,KarasusLanding70,"Krasus' Landing",1073760552,0,0,1220,7502,6137,0,1683,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
7506,KrasusLandingInterior70,"Krasus' Landing",1140869416,0,0,1220,7502,6138,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
7508,TheSilverEnclave70,"Greyfang Enclave",1073760552,0,0,1220,7502,6140,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,15,0,0,0,0
7510,TheBurningNether,"The Burning Nether",0,0,0,1451,0,6142,0,0,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7513,RavagerDen,"Ravager Den",1073741888,0,0,1116,6722,6145,0,0,0,0,0,0,0,0,0,-1,0,0,96,0,15,0,0,0,0
7514,ZethKur,Zeth'Kur,1073741888,0,0,1116,6723,6146,567,0,1180,0,0,0,0,0,0,-1,84,0,100,0,15,0,0,0,0
7515,IronholdHarbor,"Ironhold Harbor",1073741888,256,0,1116,6723,6147,1227,1616,0,0,0,0,0,0,0,-1,84,0,100,0,15,0,0,0,0
7517,TheLostOrchard,"The Lost Orchard",1073741888,0,0,1220,7334,6149,1376,1697,0,0,0,0,0,0,675,-1,82,0,105,0,15,0,0,0,0
7519,EdgeofReality,"Edge of Reality",0,0,0,1455,0,6151,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
7520,IronDocks,"Iron Docks",1073741888,0,0,1116,6721,6152,0,1515,0,0,0,0,0,0,0,-1,84,0,0,0,15,0,0,0,0
7521,OldCoastPath,"Old Coast Path",1073741888,0,0,1220,7334,6153,0,0,0,0,0,0,0,0,0,-1,0,0,105,0,15,0,0,0,0
7522,LionsWatch,"Lion's Watch",1073741888,0,0,1116,6723,6154,0,1641,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7523,Volmar,Vol'mar,1073758272,0,0,1116,6723,6155,0,1620,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7524,RuinsofKranak,"Ruins of Kra'nak",1073741888,256,0,1116,6723,6156,0,1615,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7525,FarlightTerrace,"Farlight Terrace",1073741888,0,0,1116,6723,6157,0,1615,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7526,TempleOfShanaar,"Temple of Sha'naar",1073741888,0,0,1116,6723,6158,0,1623,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7527,TheIronFront,"The Iron Front",1073741888,256,0,1116,6723,6159,0,1616,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7534,BrokenShoreScenario,"Broken Shore",69632,0,0,1460,0,6167,1407,1706,0,0,0,0,0,0,675,-1,84,89,0,0,13,0,0,0,0
7535,ChallianesTerrace,"Challiane's Terrace",1073741888,0,0,1220,7334,6168,1376,1697,0,0,0,0,0,0,675,-1,82,0,105,0,15,0,0,0,0
7536,AktarsPost,"Aktar's Post",1073741888,0,0,1116,6723,6169,0,0,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7537,VaultoftheEarth,"Vault of the Earth",1073741888,0,0,1116,6723,6170,0,1488,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7538,ThroneofKiljaeden,"Throne of Kil'jaeden",1073741888,0,0,1116,6723,6171,1396,1629,0,0,0,0,0,0,0,-1,96,0,100,0,15,0,0,0,0
7539,Zethgol,Zeth'Gol,1073741888,0,0,1116,6723,6172,0,1618,0,0,0,0,0,0,0,-1,0,0,100,0,15,0,0,0,0
7540,LairoftheDeposed,"Lair of the Deposed",1073741888,0,0,1220,7334,6173,0,0,0,0,0,0,0,0,0,-1,0,0,105,0,15,0,0,0,0
7541,Stormheim,Stormheim,16448,0,0,1220,0,6174,1404,1666,1192,0,0,0,0,0,675,-1,96,0,105,0,15,25,25,0,0
7542,WaterfallCliffs,"Weeping Bluffs",1073741888,0,0,1220,7541,6175,0,1729,0,0,0,0,0,0,0,-1,0,0,105,0,15,0,0,0,0
7543,BrokenShore,"Broken Shore",16448,0,0,1220,0,6176,1407,1820,0,0,0,0,0,0,675,-1,84,0,0,0,15,0,0,0,0
7544,AggramarsVault,"Aggramar's Vault",1073741888,0,0,1220,7541,6177,0,0,0,0,0,0,0,0,0,-1,0,0,105,0,15,0,0,0,0
7545,HellfireRaid,"Hellfire Citadel",268451840,12,0,1448,0,6178,1396,1627,0,0,0,0,0,0,0,-1,96,0,0,0,13,0,0,0,0
7546,NeltharionsLair,"Neltharion's Lair",268435456,12,0,1458,0,6179,1436,0,0,0,0,0,0,0,675,-1,75,0,-1,0,5,0,0,0,0
7547,BrokenShoreScenarioDemonCityA,"The Black City",1073741824,0,0,1460,7534,6180,1409,1702,0,0,0,0,0,0,675,-1,84,0,0,0,13,0,0,0,0
7548,AshranMine,"Ashran Mine",1073741888,0,0,1191,8485,6181,0,1439,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7549,TEMPStormshieldExcavation,"[TEMP] Stormshield Excavation",1090519104,0,0,1116,6941,6182,0,1446,0,0,0,0,0,0,0,-1,0,0,0,0,13,0,0,0,0
7550,TEMPWarspearExcavation,"[TEMP] Warspear Excavation",1090519104,0,0,1116,6941,6183,0,1447,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
7551,TEMPTheHollow,"[TEMP] The Hollow",1090519104,0,0,1116,6941,6184,0,1447,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
7552,TEMPTheAncientVault,"[TEMP] The Ancient Vault",1090519104,0,0,1116,6941,6185,0,1447,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
7553,TEMPTheDarkBelow,"[TEMP] The Dark Below",1090519104,0,0,1116,6941,6186,0,1447,0,0,0,0,0,0,675,-1,0,0,0,0,13,0,0,0,0
7554,GardenofElune,"Garden of Elune",1073741888,0,0,1220,7334,6187,1376,0,0,0,0,0,0,0,675,-1,82,0,105,0,15,0,0,0,0
7555,SkyfireTriageCamp,"Skyfire Triage Camp",1073741888,0,0,1220,7541,6188,0,1729,0,0,0,0,0,0,0,-1,0,0,105,0,15,0,0,0,0
7556,Farondale,Farondale,1073741888,0,0,1220,7334,6189,1405,0,0,0,0,0,0,0,675,-1,96,0,105,0,15,0,0,0,0
7557,StormDrakeDen,"Stormscale Cavern",1073741888,0,0,1220,7541,6190,0,0,0,0,0,0,0,0,0,-1,0,0,105,0,15,0,0,0,0
7558,Valsharah,Val'sharah,16448,0,0.60000002384,1220,0,6191,1408,1613,0,0,0,0,0,0,675,-1,0,89,105,0,15,25,25,0,0
7559,DenOfDreams,"Steelclaw Vale",1073741888,0,0,1220,7558,6192,1408,1723,0,0,0,0,0,0,675,-1,82,0,105,0,15,0,0,0,0
7562,TheLostTemple,"The Lost Temple",1073741888,0,0,1220,7543,6195,0,1647,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7563,MawofNashal,"Cove of Nashal",1073741888,0,0,1220,7541,6196,1484,1731,0,0,0,0,0,0,675,-1,82,0,105,0,15,0,0,0,0
7564,ForsakenFoothold,"Forsaken Foothold",1073741888,0,0,1220,7541,6197,0,0,0,0,0,0,0,0,0,-1,0,0,105,0,15,0,0,0,0
7567,NorDanilWellspringScenario,"Nor'Danil Wellspring",1073741888,0,0,1220,7334,6199,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7568,LlothienHighlandsScenario,"Llothien Highlands",1073741888,0,0,1220,7334,6200,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
7569,FaronaarFinale,Faronaar,1073741888,0,0,1220,7334,6201,1377,1691,0,0,0,0,0,0,675,-1,0,96,0,0,15,0,0,0,0
7570,TheRoyalPondScenario,"The Royal Pond",1073741888,0,0,1220,7334,6202,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15,0,0,0,0
