ID,IconFileDataID,ClassID,SubclassID,Sound_override_subclassID,Material,InventoryType,SheatheType,ItemGroupSoundsID
87725,133641,15,0,-1,0,0,0,15
87726,133641,15,0,-1,0,0,0,15
87727,133641,15,0,-1,0,0,0,15
87728,133641,15,0,-1,0,0,0,15
87729,133641,15,0,-1,0,0,0,15
87739,134939,9,3,-1,7,0,0,20
87740,134939,9,3,-1,7,0,0,20
87741,134939,9,3,-1,7,0,0,20
87742,134939,9,3,-1,7,0,0,20
87743,134939,9,3,-1,7,0,0,20
87744,134939,9,3,-1,7,0,0,20
87745,134939,9,3,-1,7,0,0,20
87746,134939,9,3,-1,7,0,0,20
87747,134939,9,3,-1,7,0,0,20
87748,134939,9,3,-1,7,0,0,20
87750,134939,9,3,-1,7,0,0,20
87751,134939,9,3,-1,7,0,0,20
87752,134939,9,3,-1,7,0,0,20
87753,134939,9,3,-1,7,0,0,20
87754,134939,9,3,-1,7,0,0,20
87755,134939,9,3,-1,7,0,0,20
87756,134939,9,3,-1,7,0,0,20
87757,134939,9,3,-1,7,0,0,20
87758,134939,9,3,-1,7,0,0,20
87759,134939,9,3,-1,7,0,0,20
87760,134939,9,3,-1,7,0,0,20
87761,134939,9,3,-1,7,0,0,20
87762,134939,9,3,-1,7,0,0,20
89992,134939,9,3,-1,7,0,0,20
89993,134939,9,3,-1,7,0,0,20
89994,134939,9,3,-1,7,0,0,20
89996,134939,9,3,-1,7,0,0,20
89997,134939,9,3,-1,7,0,0,20
116142,134939,9,3,-1,7,0,0,20
116144,134939,9,3,-1,7,0,0,20
116146,134939,9,3,-1,7,0,0,20
104146,134271,0,8,-1,0,0,0,12
93738,237379,13,0,-1,4,0,0,8
95497,237379,13,0,-1,4,0,0,8
116140,237379,13,0,-1,4,0,0,8
91008,656342,15,5,-1,4,0,0,16
91009,656343,15,5,-1,4,0,0,16
91005,656344,15,5,-1,4,0,0,16
91006,657918,15,5,-1,4,0,0,16
91007,657919,15,5,-1,4,0,0,16
91012,607883,15,5,-1,4,0,0,16
91011,656345,15,5,-1,4,0,0,16
91013,656346,15,5,-1,4,0,0,16
91014,656347,15,5,-1,4,0,0,16
91015,656348,15,5,-1,4,0,0,16
95374,135828,13,0,-1,4,0,0,14
88806,454060,15,0,-1,7,0,0,20
87830,134939,9,11,-1,7,0,0,20
87844,623773,2,4,-1,1,13,3,10
87848,629937,2,13,-1,1,13,0,8
87849,629937,2,13,-1,1,13,0,8
87850,629937,2,13,-1,1,13,0,8
87854,629937,2,13,-1,1,22,0,8
87855,629937,2,13,-1,1,22,0,8
87856,629937,2,13,-1,1,22,0,8
87883,617254,16,10,-1,4,0,0,20
87885,617254,16,10,-1,4,0,0,20
87888,617254,16,10,-1,4,0,0,20
129022,617254,16,10,-1,4,0,0,20
139338,617254,16,10,-1,4,0,0,20
139339,617254,16,10,-1,4,0,0,20
87915,630788,4,1,-1,7,16,0,7
87916,630788,4,1,-1,7,16,0,7
144438,630788,4,1,-1,7,16,0,7
87954,631507,4,2,-1,8,5,0,7
87963,631507,4,2,-1,8,5,0,7
87978,630474,4,1,-1,7,6,0,7
87987,630474,4,1,-1,7,6,0,7
90136,630474,4,1,-1,7,6,0,7
87979,630475,4,1,-1,7,8,0,7
87988,630475,4,1,-1,7,8,0,7
90137,630475,4,1,-1,7,8,0,7
87980,630481,4,1,-1,7,3,0,7
87989,630481,4,1,-1,7,3,0,7
90138,630481,4,1,-1,7,3,0,7
87981,630476,4,1,-1,7,9,0,7
87990,630476,4,1,-1,7,9,0,7
90139,630476,4,1,-1,7,9,0,7
87982,630477,4,1,-1,7,20,0,7
87991,630477,4,1,-1,7,20,0,7
90140,630477,4,1,-1,7,20,0,7
87983,630478,4,1,-1,7,10,0,7
87992,630478,4,1,-1,7,10,0,7
90141,630478,4,1,-1,7,10,0,7
87984,630479,4,1,-1,7,1,0,7
87993,630479,4,1,-1,7,1,0,7
90142,630479,4,1,-1,7,1,0,7
87985,630480,4,1,-1,7,7,0,7
87994,630480,4,1,-1,7,7,0,7
90143,630480,4,1,-1,7,7,0,7
87986,630477,4,1,-1,7,5,0,7
87995,630477,4,1,-1,7,5,0,7
89108,631042,4,6,-1,6,14,4,9
89109,631042,4,6,-1,6,14,4,9
90549,631042,4,6,-1,6,14,4,9
117530,631042,4,6,-1,6,14,4,9
117531,631042,4,6,-1,6,14,4,9
117532,631042,4,6,-1,6,14,4,9
117533,631042,4,6,-1,6,14,4,9
127827,631042,4,6,-1,6,14,4,9
127862,631042,4,6,-1,6,14,4,9
143603,631042,4,6,-1,6,14,4,9
88005,632382,2,7,-1,1,13,3,9
88006,632382,2,7,-1,1,13,3,9
88007,632382,2,7,-1,1,13,3,9
88143,615854,2,13,-1,6,13,0,8
88145,615854,2,13,-1,6,13,0,8
88144,615854,2,13,-1,6,22,0,9
88146,615854,2,13,-1,6,22,0,9
88287,457799,4,4,-1,6,9,0,8
151109,457799,4,4,-1,6,9,0,8
151097,457826,4,4,-1,6,5,0,8
151103,457948,4,4,-1,6,7,0,9
151101,457918,4,4,-1,6,1,0,9
88577,132622,4,0,-1,4,12,0,21
88381,132837,0,8,-1,4,0,0,21
88578,132802,0,5,-1,4,0,0,21
103645,132802,0,5,-1,4,0,0,21
103646,132802,0,5,-1,4,0,0,21
103647,132802,0,5,-1,4,0,0,21
140343,236553,0,5,-1,4,0,0,21
89002,642421,4,2,-1,8,5,0,7
89012,642421,4,2,-1,8,5,0,7
88439,638595,4,3,-1,5,9,0,10
88448,638595,4,3,-1,5,9,0,10
88447,638599,4,3,-1,5,20,0,10
88456,638599,4,3,-1,5,20,0,10
89834,638599,4,3,-1,5,20,0,10
89925,638599,4,3,-1,5,20,0,10
88460,654235,2,13,-1,6,13,0,8
88461,654235,2,13,-1,6,13,0,8
88463,654235,2,13,-1,6,22,0,8
88464,654235,2,13,-1,6,22,0,8
90638,134337,0,8,-1,3,0,0,7
90000,134273,0,8,-1,0,0,0,12
104145,134273,0,8,-1,0,0,0,12
107664,134273,0,8,-1,0,0,0,12
89888,134275,0,8,-1,0,0,0,12
89893,134275,0,8,-1,0,0,0,12
104142,134275,0,8,-1,0,0,0,12
104143,134275,0,8,-1,0,0,0,12
104144,134275,0,8,-1,0,0,0,12
88509,642718,4,4,-1,6,5,0,11
88518,642718,4,4,-1,6,5,0,11
89832,642718,4,4,-1,6,5,0,11
89923,642718,4,4,-1,6,5,0,11
89958,642718,4,4,-1,6,5,0,11
90424,642718,4,4,-1,6,5,0,11
88515,642718,4,4,-1,7,20,0,11
88524,642718,4,4,-1,7,20,0,11
88526,642581,4,6,-1,2,14,4,9
88527,642581,4,6,-1,2,14,4,9
88528,642581,4,6,-1,2,14,4,9
88555,643858,4,6,-1,6,14,4,9
88556,643858,4,6,-1,6,14,4,9
88604,133743,12,0,-1,8,0,0,19
142258,133743,12,0,-1,8,0,0,19
88592,628076,2,7,-1,1,13,3,9
88593,628076,2,7,-1,1,13,3,9
88594,628076,2,7,-1,1,13,3,9
88596,610893,2,7,-1,1,13,3,9
88597,610893,2,7,-1,1,13,3,9
88598,610893,2,7,-1,1,13,3,9
88600,644268,2,13,-1,6,13,0,8
88601,644268,2,13,-1,6,13,0,8
88602,644268,2,13,-1,6,13,0,8
112909,133853,12,0,-1,0,0,0,23
128759,133853,12,0,-1,0,0,0,23
88725,645165,2,14,-1,1,23,3,9
88726,645165,2,14,-1,1,23,3,9
88771,648308,4,4,-1,7,20,0,11
88785,648308,4,4,-1,7,20,0,11
88805,645142,2,13,-1,6,13,0,8
88817,646758,4,4,-1,5,6,0,10
88825,646758,4,4,-1,5,6,0,10
88818,646759,4,4,-1,5,8,0,10
88826,646759,4,4,-1,5,8,0,10
88819,646761,4,4,-1,5,5,0,10
88827,646761,4,4,-1,5,5,0,10
88820,646762,4,4,-1,5,10,0,10
88828,646762,4,4,-1,5,10,0,10
88821,646763,4,4,-1,5,1,0,10
88829,646763,4,4,-1,5,1,0,10
88822,646764,4,4,-1,5,7,0,10
88830,646764,4,4,-1,5,7,0,10
88823,646765,4,4,-1,5,3,0,10
88831,646765,4,4,-1,5,3,0,10
88824,646760,4,4,-1,5,9,0,10
88832,646760,4,4,-1,5,9,0,10
88841,133102,4,0,-1,7,1,0,7
88842,133102,4,0,-1,7,1,0,7
88843,133102,4,0,-1,7,1,0,7
88844,133102,4,0,-1,7,1,0,7
89157,132392,2,0,-1,1,22,3,8
107339,132392,2,0,-1,1,22,3,8
89723,654237,4,0,-1,7,23,0,7
89724,654237,4,0,-1,7,23,0,7
89725,654237,4,0,-1,7,23,0,7
89726,654237,4,0,-1,7,23,0,7
88893,651731,4,1,-1,7,9,0,7
89389,651731,4,1,-1,7,9,0,7
89410,651731,4,1,-1,7,9,0,7
89419,651731,4,1,-1,7,9,0,7
89642,651731,4,1,-1,7,9,0,7
89643,651731,4,1,-1,7,9,0,7
98069,651731,4,1,-1,7,9,0,7
101810,651731,4,1,-1,7,9,0,7
101818,651731,4,1,-1,7,9,0,7
101899,651731,4,1,-1,7,9,0,7
101907,651731,4,1,-1,7,9,0,7
88897,648016,2,18,-1,2,26,5,12
88898,648016,2,18,-1,2,26,5,12
144070,133837,4,0,-1,4,12,0,21
89045,648205,2,5,-1,2,17,1,13
89046,648205,2,5,-1,2,17,1,13
89047,648205,2,5,-1,2,17,1,13
89049,648191,2,19,-1,2,26,0,21
89050,648191,2,19,-1,2,26,0,21
89051,648191,2,19,-1,2,26,0,21
89381,651729,4,1,-1,7,6,0,7
89402,651729,4,1,-1,7,6,0,7
89411,651729,4,1,-1,7,6,0,7
93331,651729,4,1,-1,7,6,0,7
93340,651729,4,1,-1,7,6,0,7
101801,651729,4,1,-1,7,6,0,7
101811,651729,4,1,-1,7,6,0,7
101890,651729,4,1,-1,7,6,0,7
101900,651729,4,1,-1,7,6,0,7
89066,648538,4,0,-1,5,2,0,14
90594,648538,4,0,-1,5,2,0,14
144052,648538,4,0,-1,5,2,0,14
144053,648550,4,0,-1,5,2,0,14
90431,648549,4,0,-1,5,2,0,14
90861,652301,4,0,-1,3,11,0,24
111408,237281,0,8,-1,7,0,0,24
93146,133663,0,8,-1,8,0,0,18
93147,133663,0,8,-1,8,0,0,18
93148,133663,0,8,-1,8,0,0,18
93149,133663,0,8,-1,8,0,0,18
94207,133663,0,8,-1,8,0,0,18
89136,648852,4,0,-1,2,23,0,12
89137,648852,4,0,-1,2,23,0,12
89138,648852,4,0,-1,2,23,0,12
89147,649980,2,10,-1,2,17,2,13
89148,649980,2,10,-1,2,17,2,13
89149,649980,2,10,-1,2,17,2,13
89151,650019,2,10,-1,1,17,2,8
89152,650019,2,10,-1,1,17,2,8
89153,650019,2,10,-1,1,17,2,8
92046,650019,2,10,-1,1,17,2,8
89226,650633,2,0,0,1,13,3,8
89228,650633,2,0,0,1,13,3,8
89229,650633,2,0,0,1,13,3,8
89224,236344,0,8,-1,4,0,0,21
134026,236344,0,8,-1,4,0,0,21
134031,236344,0,8,-1,4,0,0,21
134032,236344,0,8,-1,4,0,0,21
134034,236344,0,8,-1,4,0,0,21
89227,132487,0,8,-1,4,0,0,21
89687,654233,2,1,1,1,17,1,8
89688,654233,2,1,1,1,17,1,8
89689,654233,2,1,1,1,17,1,8
89295,651359,4,0,-1,1,23,0,10
89298,651359,4,0,-1,1,23,0,10
89299,651359,4,0,-1,1,23,0,10
144065,135435,0,8,-1,4,0,0,21
144067,135437,0,8,-1,4,0,0,21
144066,135233,0,8,-1,4,0,0,21
89306,642579,15,5,-1,4,0,0,16
89307,642579,15,5,-1,4,0,0,16
89319,651275,2,13,-1,6,22,0,8
89320,651275,2,13,-1,6,22,0,8
89321,651275,2,13,-1,6,22,0,8
89323,651275,2,13,-1,6,13,0,8
89324,651275,2,13,-1,6,13,0,8
89325,651275,2,13,-1,6,13,0,8
89330,651166,4,0,-1,1,23,0,10
89331,651166,4,0,-1,1,23,0,10
89332,651166,4,0,-1,1,23,0,10
89334,651243,2,7,-1,1,13,3,9
89335,651243,2,7,-1,1,13,3,9
89336,651243,2,7,-1,1,13,3,9
89378,651740,4,0,-1,6,23,0,10
89379,651740,4,0,-1,6,23,0,10
89380,651740,4,0,-1,6,23,0,10
89404,651732,4,1,-1,7,5,0,7
89413,651732,4,1,-1,7,5,0,7
89428,134103,15,0,-1,7,0,0,8
92882,642699,4,0,-1,3,11,0,14
93066,642699,4,0,-1,3,11,0,14
98190,642699,4,0,-1,3,11,0,14
101829,642699,4,0,-1,3,11,0,14
101918,642699,4,0,-1,3,11,0,14
102005,642699,4,0,-1,3,11,0,14
90617,643418,4,0,-1,3,11,0,14
92884,643418,4,0,-1,3,11,0,14
93077,643418,4,0,-1,3,11,0,14
98201,643418,4,0,-1,3,11,0,14
101850,643418,4,0,-1,3,11,0,14
101937,643418,4,0,-1,3,11,0,14
102024,643418,4,0,-1,3,11,0,14
89525,642701,4,0,-1,3,11,0,14
92885,642701,4,0,-1,3,11,0,14
93112,642701,4,0,-1,3,11,0,14
98236,642701,4,0,-1,3,11,0,14
101809,642701,4,0,-1,3,11,0,14
101898,642701,4,0,-1,3,11,0,14
101985,642701,4,0,-1,3,11,0,14
92886,645261,4,0,-1,3,2,0,14
93076,645261,4,0,-1,3,2,0,14
98200,645261,4,0,-1,3,2,0,14
101849,645261,4,0,-1,3,2,0,14
101936,645261,4,0,-1,3,2,0,14
102023,645261,4,0,-1,3,2,0,14
114540,645261,4,0,-1,3,2,0,14
92887,645517,4,0,-1,3,2,0,14
93111,645517,4,0,-1,3,2,0,14
98235,645517,4,0,-1,3,2,0,14
101805,645517,4,0,-1,3,2,0,14
101894,645517,4,0,-1,3,2,0,14
101981,645517,4,0,-1,3,2,0,14
89528,645520,4,0,-1,3,2,0,14
92888,645520,4,0,-1,3,2,0,14
93065,645520,4,0,-1,3,2,0,14
98189,645520,4,0,-1,3,2,0,14
101827,645520,4,0,-1,3,2,0,14
101916,645520,4,0,-1,3,2,0,14
102003,645520,4,0,-1,3,2,0,14
92889,645513,4,0,-1,3,2,0,14
93114,645513,4,0,-1,3,2,0,14
98238,645513,4,0,-1,3,2,0,14
98249,645513,4,0,-1,3,2,0,14
101795,645513,4,0,-1,3,2,0,14
101857,645513,4,0,-1,3,2,0,14
101884,645513,4,0,-1,3,2,0,14
101944,645513,4,0,-1,3,2,0,14
101971,645513,4,0,-1,3,2,0,14
102031,645513,4,0,-1,3,2,0,14
89515,652175,4,6,-1,2,14,4,13
89516,652175,4,6,-1,2,14,4,13
89517,652175,4,6,-1,2,14,4,13
137054,643877,4,0,-1,3,11,0,14
90616,645161,4,0,-1,3,11,0,14
89539,651687,4,0,-1,7,23,0,7
89540,651687,4,0,-1,7,23,0,7
89541,651687,4,0,-1,7,23,0,7
89549,133694,4,2,-1,7,1,0,7
89550,133694,4,2,-1,7,1,0,7
89556,647798,4,2,-1,7,6,0,7
89558,647798,4,2,-1,7,6,0,7
89562,647797,4,2,-1,7,6,0,7
89565,647799,4,2,-1,7,6,0,7
89569,590805,4,2,-1,7,6,0,7
89606,647629,2,6,-1,2,17,2,13
94707,647630,2,6,-1,2,17,2,13
89579,237499,2,13,-1,1,13,8,8
94190,644001,15,2,-1,4,0,0,16
89589,651580,0,5,-1,4,0,0,17
89590,651580,0,5,-1,4,0,0,17
89591,651580,0,5,-1,4,0,0,17
89592,651580,0,5,-1,4,0,0,17
89593,651580,0,5,-1,4,0,0,17
89594,651580,0,5,-1,4,0,0,17
89596,651581,0,5,-1,4,0,0,17
89597,651581,0,5,-1,4,0,0,17
89598,651581,0,5,-1,4,0,0,17
89599,651581,0,5,-1,4,0,0,17
89600,651581,0,5,-1,4,0,0,17
89601,651581,0,5,-1,4,0,0,17
122581,133744,12,0,-1,0,0,0,19
89769,134538,12,0,-1,0,0,0,8
142390,134538,12,0,-1,0,0,0,8
142391,134538,12,0,-1,0,0,0,8
89608,132763,15,0,-1,7,0,0,13
89609,132763,15,0,-1,7,0,0,13
89699,652954,2,4,-1,6,13,3,9
89700,652954,2,4,-1,6,13,3,9
89701,652954,2,4,-1,6,13,3,9
89703,656248,2,19,19,1,26,0,21
89705,656248,2,19,19,1,26,0,21
89750,652814,4,1,-1,7,5,0,7
89759,652814,4,1,-1,7,5,0,7
89742,652302,4,0,-1,1,23,0,10
89743,652302,4,0,-1,1,23,0,10
89744,652302,4,0,-1,1,23,0,10
98405,646378,15,5,-1,4,0,0,16
89792,655717,2,19,19,1,26,0,21
89793,655717,2,19,19,1,26,0,21
89794,655717,2,19,19,1,26,0,21
111949,643910,4,0,-1,7,19,0,7
89932,644433,4,0,-1,3,11,0,24
89967,644433,4,0,-1,3,11,0,24
93245,644433,4,0,-1,3,11,0,24
93250,644433,4,0,-1,3,11,0,24
89806,655716,2,7,-1,1,13,1,9
89894,655716,2,7,-1,1,13,1,9
89895,655716,2,7,-1,1,13,1,9
89896,655715,2,6,-1,2,17,1,9
89897,655715,2,6,-1,2,17,1,9
89898,655715,2,6,-1,2,17,1,9
89937,652160,4,0,-1,3,11,0,24
89972,652160,4,0,-1,3,11,0,24
89917,648534,4,0,-1,5,2,0,14
89952,648534,4,0,-1,5,2,0,14
90596,648534,4,0,-1,5,2,0,14
89862,652971,2,1,1,1,17,1,9
89863,652971,2,1,1,1,17,1,9
89864,652971,2,1,1,1,17,1,9
89871,655704,2,13,-1,6,13,0,8
89872,655704,2,13,-1,6,13,0,8
93364,656549,3,9,-1,7,0,0,23
93365,656548,3,9,-1,7,0,0,23
93366,656550,3,9,-1,7,0,0,23
97309,656550,3,9,-1,7,0,0,23
98056,656550,3,9,-1,7,0,0,23
89909,615303,2,7,-1,1,13,3,8
90002,656235,2,13,-1,1,13,0,8
90003,656235,2,13,-1,1,13,0,8
90037,656235,2,13,-1,1,13,0,8
90008,656235,2,13,-1,1,22,0,8
90009,656235,2,13,-1,1,22,0,8
90038,656235,2,13,-1,1,22,0,8
90018,133809,4,1,-1,2,1,0,7
90019,133809,4,1,-1,2,1,0,7
90021,454482,4,2,-1,8,1,0,7
90023,454482,4,3,-1,5,1,0,7
90025,132768,4,4,-1,2,1,0,8
90026,132768,4,4,-1,2,1,0,8
90545,651740,4,0,-1,8,23,0,8
90542,651687,4,0,-1,8,23,0,19
90156,134344,15,4,-1,1,0,0,18
90157,134344,15,4,-1,1,0,0,18
90158,134344,15,4,-1,1,0,0,18
90159,134344,15,4,-1,1,0,0,18
90160,134344,15,4,-1,1,0,0,18
90161,134344,15,4,-1,1,0,0,18
90162,134344,15,4,-1,1,0,0,18
90163,134344,15,4,-1,1,0,0,18
90164,134344,15,4,-1,1,0,0,18
90165,134344,15,4,-1,1,0,0,18
118193,134344,15,4,-1,1,0,0,18
92054,632822,0,8,-1,0,0,0,20
92434,632822,0,8,-1,0,0,0,20
90199,133485,2,15,-1,1,13,3,8
90197,133485,2,4,-1,1,13,3,8
90250,133485,2,4,-1,1,13,3,8
90348,309661,4,3,-1,5,5,0,11
90352,309661,4,3,-1,5,5,0,11
90302,132757,4,4,-1,6,5,0,9
90311,237440,4,4,-1,6,7,0,9
90874,304333,2,3,-1,6,26,1,8
94085,132756,4,4,-1,6,5,0,9
90397,134139,0,8,-1,4,0,0,24
90398,134139,0,8,-1,4,0,0,24
90399,134139,0,8,-1,4,0,0,24
90400,134139,0,8,-1,4,0,0,24
90401,134139,0,8,-1,4,0,0,24
90406,134139,0,8,-1,4,0,0,24
90403,656608,4,6,-1,2,14,4,13
90404,656608,4,6,-1,2,14,4,13
90405,656608,4,6,-1,2,14,4,13
90433,648531,4,0,-1,5,2,0,14
134626,648531,4,0,-1,5,2,0,14
90534,656666,2,1,1,1,17,1,9
90535,656666,2,1,1,1,17,1,9
90536,656666,2,1,1,1,17,1,9
90539,463447,15,0,-1,4,0,0,14
90540,463447,15,0,-1,4,0,0,14
90541,463447,15,0,-1,4,0,0,14
90543,463447,15,0,-1,4,0,0,14
90544,463447,15,0,-1,4,0,0,14
116121,646779,15,0,-1,0,0,0,19
137049,652161,4,0,-1,3,11,0,14
90605,657920,2,13,-1,1,13,0,8
90606,657920,2,13,-1,1,13,0,8
90608,657920,2,13,-1,1,13,0,8
90611,657920,2,13,-1,1,22,0,8
90612,657920,2,13,-1,1,22,0,8
90613,657920,2,13,-1,1,22,0,8
137044,643420,4,0,-1,3,11,0,14
138854,642702,4,0,-1,3,11,0,14
90622,133641,15,0,-1,4,0,0,24
90623,133641,15,0,-1,4,0,0,24
90624,133641,15,0,-1,4,0,0,24
90626,133641,15,0,-1,4,0,0,24
90627,133641,15,0,-1,4,0,0,24
90628,133641,15,0,-1,4,0,0,24
90629,133641,15,0,-1,4,0,0,24
90630,133641,15,0,-1,4,0,0,24
90631,133641,15,0,-1,4,0,0,24
90632,133641,15,0,-1,4,0,0,24
90633,133641,15,0,-1,4,0,0,24
90634,133641,15,0,-1,4,0,0,24
90635,133641,15,0,-1,4,0,0,24
104260,348524,15,4,-1,4,0,0,7
120334,348524,15,4,-1,4,0,0,7
95602,644388,15,0,-1,4,0,0,18
90855,656998,2,10,-1,2,17,2,13
90856,656998,2,10,-1,2,17,2,13
90857,656998,2,10,-1,2,17,2,13
91133,656998,2,10,-1,2,17,2,13
91134,656998,2,10,-1,2,17,2,13
94313,656998,2,10,-1,2,17,2,13
99796,656998,2,10,-1,2,17,2,13
99974,656998,2,10,-1,2,17,2,13
90865,657781,2,10,-1,2,17,2,13
90866,657781,2,10,-1,2,17,2,13
90867,657781,2,10,-1,2,17,2,13
91207,657781,2,10,-1,2,17,2,13
91208,657781,2,10,-1,2,17,2,13
94320,657781,2,10,-1,2,17,2,13
99837,657781,2,10,-1,2,17,2,13
99981,657781,2,10,-1,2,17,2,13
91182,659556,2,10,-1,2,17,2,13
99824,659556,2,10,-1,2,17,2,13
100278,659556,2,10,-1,2,17,2,13
103197,659556,2,10,-1,2,17,2,13
103394,659556,2,10,-1,2,17,2,13
94307,659558,2,10,-1,2,17,2,13
99968,659558,2,10,-1,2,17,2,13
100537,659558,2,10,-1,2,17,2,13
102595,659558,2,10,-1,2,17,2,13
102792,659558,2,10,-1,2,17,2,13
91183,659559,2,10,-1,2,17,2,13
100279,659559,2,10,-1,2,17,2,13
103021,659559,2,10,-1,2,17,2,13
90876,657955,2,13,-1,1,13,0,8
90877,657955,2,13,-1,1,13,0,8
90878,657955,2,13,-1,1,13,0,8
90880,657955,2,13,-1,1,22,0,8
90881,657955,2,13,-1,1,22,0,8
90882,657955,2,13,-1,1,22,0,8
104323,660263,15,0,-1,8,0,0,7
104324,660531,15,0,-1,8,0,0,7
90937,659611,4,2,-1,8,6,0,7
90945,659611,4,2,-1,8,6,0,7
91242,659611,4,2,-1,8,6,0,7
94360,659611,4,2,-1,8,6,0,7
99857,659611,4,2,-1,8,6,0,7
100030,659611,4,2,-1,8,6,0,7
90938,659160,4,2,-1,8,1,0,7
90946,659160,4,2,-1,8,1,0,7
91249,659160,4,2,-1,8,1,0,7
91250,659160,4,2,-1,8,1,0,7
91259,659160,4,2,-1,8,1,0,7
91260,659160,4,2,-1,8,1,0,7
94341,659160,4,2,-1,8,1,0,7
94428,659160,4,2,-1,8,1,0,7
99861,659160,4,2,-1,8,1,0,7
99866,659160,4,2,-1,8,1,0,7
100011,659160,4,2,-1,8,1,0,7
100098,659160,4,2,-1,8,1,0,7
90939,659156,4,2,-1,8,8,0,7
90947,659156,4,2,-1,8,8,0,7
91244,659156,4,2,-1,8,8,0,7
91245,659156,4,2,-1,8,8,0,7
94432,659156,4,2,-1,8,8,0,7
99858,659156,4,2,-1,8,8,0,7
100102,659156,4,2,-1,8,8,0,7
90940,659158,4,2,-1,8,5,0,7
90948,659158,4,2,-1,8,5,0,7
91255,659158,4,2,-1,8,5,0,7
91256,659158,4,2,-1,8,5,0,7
91265,659158,4,2,-1,8,5,0,7
91266,659158,4,2,-1,8,5,0,7
94436,659158,4,2,-1,8,5,0,7
94479,659158,4,2,-1,8,5,0,7
99864,659158,4,2,-1,8,5,0,7
99869,659158,4,2,-1,8,5,0,7
100106,659158,4,2,-1,8,5,0,7
100149,659158,4,2,-1,8,5,0,7
90941,659159,4,2,-1,8,10,0,7
90949,659159,4,2,-1,8,10,0,7
91247,659159,4,2,-1,8,10,0,7
91248,659159,4,2,-1,8,10,0,7
91257,659159,4,2,-1,8,10,0,7
91258,659159,4,2,-1,8,10,0,7
94340,659159,4,2,-1,8,10,0,7
94391,659159,4,2,-1,8,10,0,7
99860,659159,4,2,-1,8,10,0,7
99865,659159,4,2,-1,8,10,0,7
100010,659159,4,2,-1,8,10,0,7
100061,659159,4,2,-1,8,10,0,7
90942,659161,4,2,-1,8,7,0,7
90950,659161,4,2,-1,8,7,0,7
91251,659161,4,2,-1,8,7,0,7
91252,659161,4,2,-1,8,7,0,7
91261,659161,4,2,-1,8,7,0,7
91262,659161,4,2,-1,8,7,0,7
94370,659161,4,2,-1,8,7,0,7
94478,659161,4,2,-1,8,7,0,7
99862,659161,4,2,-1,8,7,0,7
99867,659161,4,2,-1,8,7,0,7
100040,659161,4,2,-1,8,7,0,7
100148,659161,4,2,-1,8,7,0,7
90943,659162,4,2,-1,8,3,0,7
90951,659162,4,2,-1,8,3,0,7
91253,659162,4,2,-1,8,3,0,7
91254,659162,4,2,-1,8,3,0,7
91263,659162,4,2,-1,8,3,0,7
91264,659162,4,2,-1,8,3,0,7
94339,659162,4,2,-1,8,3,0,7
94493,659162,4,2,-1,8,3,0,7
99863,659162,4,2,-1,8,3,0,7
99868,659162,4,2,-1,8,3,0,7
100009,659162,4,2,-1,8,3,0,7
100163,659162,4,2,-1,8,3,0,7
90944,659157,4,2,-1,8,9,0,7
90952,659157,4,2,-1,8,9,0,7
91246,659157,4,2,-1,8,9,0,7
94427,659157,4,2,-1,8,9,0,7
99859,659157,4,2,-1,8,9,0,7
100097,659157,4,2,-1,8,9,0,7
90962,658997,4,3,-1,5,9,0,10
90970,658997,4,3,-1,5,9,0,10
90978,658997,4,3,-1,5,9,0,10
91220,658997,4,3,-1,5,9,0,10
91221,658997,4,3,-1,5,9,0,10
94404,658997,4,3,-1,5,9,0,10
94469,658997,4,3,-1,5,9,0,10
99845,658997,4,3,-1,5,9,0,10
99846,658997,4,3,-1,5,9,0,10
100074,658997,4,3,-1,5,9,0,10
100139,658997,4,3,-1,5,9,0,10
90963,658994,4,3,-1,5,6,0,10
90971,658994,4,3,-1,5,6,0,10
90979,658994,4,3,-1,5,6,0,10
91212,658994,4,3,-1,5,6,0,10
91213,658994,4,3,-1,5,6,0,10
91214,658994,4,3,-1,5,6,0,10
91215,658994,4,3,-1,5,6,0,10
94330,658994,4,3,-1,5,6,0,10
94358,658994,4,3,-1,5,6,0,10
99841,658994,4,3,-1,5,6,0,10
99842,658994,4,3,-1,5,6,0,10
99991,658994,4,3,-1,5,6,0,10
100028,658994,4,3,-1,5,6,0,10
90964,658996,4,3,-1,5,8,0,10
90972,658996,4,3,-1,5,8,0,10
90980,658996,4,3,-1,5,8,0,10
91216,658996,4,3,-1,5,8,0,10
91217,658996,4,3,-1,5,8,0,10
91218,658996,4,3,-1,5,8,0,10
91219,658996,4,3,-1,5,8,0,10
94359,658996,4,3,-1,5,8,0,10
94445,658996,4,3,-1,5,8,0,10
99843,658996,4,3,-1,5,8,0,10
99844,658996,4,3,-1,5,8,0,10
100029,658996,4,3,-1,5,8,0,10
100115,658996,4,3,-1,5,8,0,10
90965,658998,4,3,-1,5,5,0,10
90973,658998,4,3,-1,5,5,0,10
90981,658998,4,3,-1,5,5,0,10
91222,658998,4,3,-1,5,5,0,10
91223,658998,4,3,-1,5,5,0,10
94405,658998,4,3,-1,5,5,0,10
99847,658998,4,3,-1,5,5,0,10
100075,658998,4,3,-1,5,5,0,10
90966,658999,4,3,-1,5,10,0,10
