ID,Asset,Start_asset,Fail_asset,Modifier_tree_ID,Start_timer,Eligibility_world_state_ID,Type,Start_event,Fail_event,Flags,Eligibility_world_state_value
34127,43450,0,0,0,0,0,27,0,0,0,0
34128,43627,0,0,0,0,0,27,0,0,0,0
34129,43451,0,0,0,0,0,27,0,0,0,0
34130,43628,0,0,0,0,0,27,0,0,0,0
34131,42785,0,0,0,0,0,27,0,0,0,0
34132,42864,0,0,0,0,0,27,0,0,0,0
34133,42861,0,0,0,0,0,27,0,0,0,0
34134,42806,0,0,0,0,0,27,0,0,0,0
34135,42798,0,0,0,0,0,27,0,0,0,0
34136,42953,0,0,0,0,0,27,0,0,0,0
34137,42963,0,0,0,0,0,27,0,0,0,0
34138,42991,0,0,0,0,0,27,0,0,0,0
34139,42820,0,0,0,0,0,27,0,0,0,0
34140,42964,0,0,0,0,0,27,0,0,0,0
34141,42178,0,0,0,0,0,27,0,0,0,0
34142,43964,0,0,0,0,0,27,0,0,0,0
34143,42269,0,0,0,0,0,27,0,0,0,0
34144,42270,0,0,0,0,0,27,0,0,0,0
34145,44002,0,0,0,0,0,27,0,0,0,0
34146,42859,0,0,0,0,0,27,0,0,0,0
34147,42969,0,0,0,0,0,27,0,0,0,0
34148,44067,0,0,0,0,0,27,0,0,0,0
34149,43932,0,0,0,0,0,27,0,0,0,0
34150,42209,0,0,0,0,0,27,0,0,0,0
34151,42106,0,0,0,0,0,27,0,0,0,0
34152,42962,0,0,0,0,0,27,0,0,0,0
34153,42725,0,0,0,0,0,27,0,0,0,0
34154,43959,0,0,0,0,0,27,0,0,0,0
34155,43814,0,0,0,0,0,27,0,0,0,0
34156,42880,0,0,0,0,0,27,0,0,0,0
34157,42830,0,0,0,0,0,27,0,0,0,0
34158,42090,0,0,0,0,0,27,0,0,0,0
34159,42082,0,0,0,0,0,27,0,0,0,0
34160,42089,0,0,0,0,0,27,0,0,0,0
34161,42111,0,0,0,0,0,27,0,0,0,0
34162,42151,0,0,0,0,0,27,0,0,0,0
34163,42169,0,0,0,0,0,27,0,0,0,0
34164,44158,0,0,0,0,0,27,0,0,0,0
34165,43807,0,0,0,0,0,27,0,0,0,0
34166,44157,0,0,0,0,0,27,0,0,0,0
34167,43583,0,0,0,0,0,27,0,0,0,0
34168,43445,0,0,0,0,0,27,0,0,0,0
34169,43435,0,0,0,0,0,27,0,0,0,0
34170,42071,0,0,0,0,0,27,0,0,0,0
34171,43930,0,0,0,0,0,27,0,0,0,0
34172,41661,0,0,0,0,0,27,0,0,0,0
34173,41637,0,0,0,0,0,27,0,0,0,0
34174,41262,0,0,0,0,0,27,0,0,0,0
34175,41557,0,0,0,0,0,27,0,0,0,0
34176,41558,0,0,0,0,0,27,0,0,0,0
34177,41673,0,0,0,0,0,27,0,0,0,0
34178,41679,0,0,0,0,0,27,0,0,0,0
34179,41301,0,0,0,0,0,27,0,0,0,0
34180,41548,0,0,0,0,0,27,0,0,0,0
34181,41522,0,0,0,0,0,27,0,0,0,0
34182,41523,0,0,0,0,0,27,0,0,0,0
34183,41524,0,0,0,0,0,27,0,0,0,0
34184,41304,0,0,0,0,0,27,0,0,0,0
34185,41537,0,0,0,0,0,27,0,0,0,0
34186,41538,0,0,0,0,0,27,0,0,0,0
34187,41539,0,0,0,0,0,27,0,0,0,0
34188,41305,0,0,0,0,0,27,0,0,0,0
34189,41302,0,0,0,0,0,27,0,0,0,0
34190,41303,0,0,0,0,0,27,0,0,0,0
34191,41667,0,0,0,0,0,27,0,0,0,0
34192,41655,0,0,0,0,0,27,0,0,0,0
34193,41643,0,0,0,0,0,27,0,0,0,0
34194,41353,0,0,0,0,0,27,0,0,0,0
34195,41461,0,0,0,0,0,27,0,0,0,0
34196,41491,0,0,0,0,0,27,0,0,0,0
34197,41492,0,0,0,0,0,27,0,0,0,0
34198,41493,0,0,0,0,0,27,0,0,0,0
34199,41352,0,0,0,0,0,27,0,0,0,0
34200,41508,0,0,0,0,0,27,0,0,0,0
34201,41509,0,0,0,0,0,27,0,0,0,0
34202,41357,0,0,0,0,0,27,0,0,0,0
34203,41446,0,0,0,0,0,27,0,0,0,0
34204,41447,0,0,0,0,0,27,0,0,0,0
34205,41448,0,0,0,0,0,27,0,0,0,0
34206,41354,0,0,0,0,0,27,0,0,0,0
34207,41314,0,0,0,0,0,27,0,0,0,0
34208,41318,0,0,0,0,0,27,0,0,0,0
34209,41349,0,0,0,0,0,27,0,0,0,0
34210,41571,0,0,0,0,0,27,0,0,0,0
34211,41572,0,0,0,0,0,27,0,0,0,0
34212,41573,0,0,0,0,0,27,0,0,0,0
34213,41347,0,0,0,0,0,27,0,0,0,0
34214,41346,0,0,0,0,0,27,0,0,0,0
34215,41350,0,0,0,0,0,27,0,0,0,0
34216,41351,0,0,0,0,0,27,0,0,0,0
34217,41649,0,0,0,0,0,27,0,0,0,0
34218,44017,0,0,0,0,0,27,0,0,0,0
34219,44032,0,0,0,0,0,27,0,0,0,0
34220,42796,0,0,0,0,0,27,0,0,0,0
34221,44186,0,0,0,0,0,27,0,0,0,0
34222,44016,0,0,0,0,0,27,0,0,0,0
34223,44031,0,0,0,0,0,27,0,0,0,0
34224,44013,0,0,0,0,0,27,0,0,0,0
34225,44030,0,0,0,0,0,27,0,0,0,0
34226,44021,0,0,0,0,0,27,0,0,0,0
34227,44029,0,0,0,0,0,27,0,0,0,0
34228,44019,0,0,0,0,0,27,0,0,0,0
34229,44028,0,0,0,0,0,27,0,0,0,0
34230,44018,0,0,0,0,0,27,0,0,0,0
34231,44027,0,0,0,0,0,27,0,0,0,0
34232,44015,0,0,0,0,0,27,0,0,0,0
34233,44026,0,0,0,0,0,27,0,0,0,0
34234,44010,0,0,0,0,0,27,0,0,0,0
34235,44025,0,0,0,0,0,27,0,0,0,0
34236,42795,0,0,0,0,0,27,0,0,0,0
34237,44185,0,0,0,0,0,27,0,0,0,0
34238,44022,0,0,0,0,0,27,0,0,0,0
34239,44024,0,0,0,0,0,27,0,0,0,0
34240,44012,0,0,0,0,0,27,0,0,0,0
34241,44023,0,0,0,0,0,27,0,0,0,0
34242,41697,0,0,0,0,0,27,0,0,0,0
34243,44121,0,0,0,0,0,27,0,0,0,0
34244,44113,0,0,0,0,0,27,0,0,0,0
34245,44118,0,0,0,0,0,27,0,0,0,0
34246,42799,0,0,0,0,0,27,0,0,0,0
34247,42797,0,0,0,0,0,27,0,0,0,0
34248,44122,0,0,0,0,0,27,0,0,0,0
34249,44114,0,0,0,0,0,27,0,0,0,0
34250,44119,0,0,0,0,0,27,0,0,0,0
34251,43943,0,0,0,0,0,27,0,0,0,0
34252,44636,0,0,0,0,0,27,0,0,0,0
34253,43512,0,0,0,0,0,27,0,0,0,0
34254,43513,0,0,0,0,0,27,0,0,0,0
34255,43637,0,0,0,0,0,27,0,0,0,0
34256,43638,0,0,0,0,0,27,0,0,0,0
34257,43641,0,0,0,0,0,27,0,0,0,0
34258,43639,0,0,0,0,0,27,0,0,0,0
34259,43640,0,0,0,0,0,27,0,0,0,0
34260,42764,0,0,0,0,0,27,0,0,0,0
34261,42769,0,0,0,0,0,27,0,0,0,0
34262,42784,0,0,0,0,0,27,0,0,0,0
34263,42781,0,0,0,0,0,27,0,0,0,0
34264,42783,0,0,0,0,0,27,0,0,0,0
34265,41992,0,0,0,0,0,27,0,0,0,0
34266,42023,0,0,0,0,0,27,0,0,0,0
34267,43303,0,0,0,0,0,27,0,0,0,0
34268,41961,0,0,0,0,0,27,0,0,0,0
34269,42080,0,0,0,0,0,27,0,0,0,0
34270,43336,0,0,0,0,0,27,0,0,0,0
34271,43709,0,0,0,0,0,27,0,0,0,0
34272,42124,0,0,0,0,0,27,0,0,0,0
34273,43758,0,0,0,0,0,27,0,0,0,0
34274,43759,0,0,0,0,0,27,0,0,0,0
34275,43738,0,0,0,0,0,27,0,0,0,0
34276,42094,0,0,0,0,0,27,0,0,0,0
34277,42095,0,0,0,0,0,27,0,0,0,0
34278,43332,0,0,0,0,0,27,0,0,0,0
34279,42150,0,0,0,0,0,27,0,0,0,0
34280,44033,0,0,0,0,0,27,0,0,0,0
34281,43324,0,0,0,0,0,27,0,0,0,0
34282,41965,0,0,0,0,0,27,0,0,0,0
34283,41995,0,0,0,0,0,27,0,0,0,0
34284,42075,0,0,0,0,0,27,0,0,0,0
34285,41658,0,0,0,0,0,27,0,0,0,0
34286,41634,0,0,0,0,0,27,0,0,0,0
34287,41260,0,0,0,0,0,27,0,0,0,0
34288,41553,0,0,0,0,0,27,0,0,0,0
34289,41554,0,0,0,0,0,27,0,0,0,0
34290,41670,0,0,0,0,0,27,0,0,0,0
34291,41676,0,0,0,0,0,27,0,0,0,0
34292,41295,0,0,0,0,0,27,0,0,0,0
34293,41291,0,0,0,0,0,27,0,0,0,0
34294,41546,0,0,0,0,0,27,0,0,0,0
34295,41516,0,0,0,0,0,27,0,0,0,0
34296,41517,0,0,0,0,0,27,0,0,0,0
34297,41518,0,0,0,0,0,27,0,0,0,0
34298,41294,0,0,0,0,0,27,0,0,0,0
34299,41530,0,0,0,0,0,27,0,0,0,0
34300,41531,0,0,0,0,0,27,0,0,0,0
34301,41532,0,0,0,0,0,27,0,0,0,0
34302,41533,0,0,0,0,0,27,0,0,0,0
34303,41292,0,0,0,0,0,27,0,0,0,0
34304,41293,0,0,0,0,0,27,0,0,0,0
34305,41664,0,0,0,0,0,27,0,0,0,0
34306,41652,0,0,0,0,0,27,0,0,0,0
34307,41640,0,0,0,0,0,27,0,0,0,0
34308,41457,0,0,0,0,0,27,0,0,0,0
34309,41458,0,0,0,0,0,27,0,0,0,0
34310,41484,0,0,0,0,0,27,0,0,0,0
34311,41486,0,0,0,0,0,27,0,0,0,0
34312,41487,0,0,0,0,0,27,0,0,0,0
34313,41502,0,0,0,0,0,27,0,0,0,0
34314,41503,0,0,0,0,0,27,0,0,0,0
34315,41504,0,0,0,0,0,27,0,0,0,0
34316,41439,0,0,0,0,0,27,0,0,0,0
34317,41440,0,0,0,0,0,27,0,0,0,0
34318,41441,0,0,0,0,0,27,0,0,0,0
34319,41496,0,0,0,0,0,27,0,0,0,0
34320,41312,0,0,0,0,0,27,0,0,0,0
34321,41316,0,0,0,0,0,27,0,0,0,0
34322,41334,0,0,0,0,0,27,0,0,0,0
34323,41565,0,0,0,0,0,27,0,0,0,0
34324,41566,0,0,0,0,0,27,0,0,0,0
34325,41567,0,0,0,0,0,27,0,0,0,0
34326,41337,0,0,0,0,0,27,0,0,0,0
34327,41338,0,0,0,0,0,27,0,0,0,0
34328,41339,0,0,0,0,0,27,0,0,0,0
34329,41333,0,0,0,0,0,27,0,0,0,0
34330,41646,0,0,0,0,0,27,0,0,0,0
34331,43248,0,0,0,0,0,27,0,0,0,0
34332,43247,0,0,0,0,0,27,0,0,0,0
34333,43183,0,0,0,0,0,27,0,0,0,0
34334,42070,0,0,0,0,0,27,0,0,0,0
34335,42076,0,0,0,0,0,27,0,0,0,0
34336,41996,0,0,0,0,0,27,0,0,0,0
34337,43784,0,0,0,0,0,27,0,0,0,0
34338,42077,0,0,0,0,0,27,0,0,0,0
34339,42087,0,0,0,0,0,27,0,0,0,0
34340,41964,0,0,0,0,0,27,0,0,0,0
34341,42145,0,0,0,0,0,27,0,0,0,0
34342,41980,0,0,0,0,0,27,0,0,0,0
34343,44011,0,0,0,0,0,27,0,0,0,0
34344,42028,0,0,0,0,0,27,0,0,0,0
34345,42174,0,0,0,0,0,27,0,0,0,0
34346,44301,0,0,0,0,0,27,0,0,0,0
34347,44305,0,0,0,0,0,27,0,0,0,0
34348,44299,0,0,0,0,0,27,0,0,0,0
34349,44304,0,0,0,0,0,27,0,0,0,0
34350,44298,0,0,0,0,0,27,0,0,0,0
34351,44303,0,0,0,0,0,27,0,0,0,0
34352,43460,0,0,0,0,0,27,0,0,0,0
34353,43629,0,0,0,0,0,27,0,0,0,0
34354,43458,0,0,0,0,0,27,0,0,0,0
34355,43630,0,0,0,0,0,27,0,0,0,0
34356,44300,0,0,0,0,0,27,0,0,0,0
34357,44302,0,0,0,0,0,27,0,0,0,0
34358,43456,0,0,0,0,0,27,0,0,0,0
34359,43631,0,0,0,0,0,27,0,0,0,0
34360,43457,0,0,0,0,0,27,0,0,0,0
34361,43632,0,0,0,0,0,27,0,0,0,0
34362,43459,0,0,0,0,0,27,0,0,0,0
34363,43633,0,0,0,0,0,27,0,0,0,0
34364,43333,0,0,0,0,0,27,0,0,0,0
34365,43344,0,0,0,0,0,27,0,0,0,0
34366,42870,0,0,0,0,0,27,0,0,0,0
34367,42927,0,0,0,0,0,27,0,0,0,0
34368,43152,0,0,0,0,0,27,0,0,0,0
34369,43346,0,0,0,0,0,27,0,0,0,0
34370,43101,0,0,0,0,0,27,0,0,0,0
34371,43347,0,0,0,0,0,27,0,0,0,0
34372,43345,0,0,0,0,0,27,0,0,0,0
34373,41700,0,0,0,0,0,27,0,0,0,0
34374,42779,0,0,0,0,0,27,0,0,0,0
34375,42819,0,0,0,0,0,27,0,0,0,0
34376,41955,0,0,0,0,0,27,0,0,0,0
34377,41956,0,0,0,0,0,27,0,0,0,0
34378,42924,0,0,0,0,0,27,0,0,0,0
34379,42925,0,0,0,0,0,27,0,0,0,0
34380,42926,0,0,0,0,0,27,0,0,0,0
34381,42922,0,0,0,0,0,27,0,0,0,0
34382,42923,0,0,0,0,0,27,0,0,0,0
34383,43642,0,0,0,0,0,27,0,0,0,0
34384,43711,0,0,0,0,0,27,0,0,0,0
34385,43712,0,0,0,0,0,27,0,0,0,0
34386,43714,0,0,0,0,0,27,0,0,0,0
34387,43762,0,0,0,0,0,27,0,0,0,0
34388,11190,0,0,0,0,0,8,0,0,0,0
34389,802,0,0,0,0,0,174,0,0,40,0
34394,47785,0,0,0,0,0,92,0,0,0,0
34395,138111,0,0,0,0,0,36,0,0,32,0
34397,54145,0,0,0,0,0,92,0,0,0,0
34398,54146,0,0,0,0,0,92,0,0,0,0
34399,54147,0,0,0,0,0,92,0,0,0,0
34400,0,0,0,41766,0,0,175,0,0,0,0
34401,77120,0,0,12710,0,0,0,0,0,0,0
34402,75155,0,0,12710,0,0,0,0,0,0,0
34403,46254,0,0,12710,0,0,0,0,0,0,0
34404,61528,0,0,12710,0,0,0,0,0,0,0
34405,3654,0,0,12710,0,0,0,0,0,0,0
34406,46964,0,0,12710,0,0,0,0,0,0,0
34407,62205,0,0,12710,0,0,0,0,0,0,0
34408,56877,0,0,12710,0,0,0,0,0,0,0
34409,61398,0,0,12710,0,0,0,0,0,0,0
34410,123095,0,0,12710,0,0,28,0,0,0,0
34411,59479,0,0,12710,0,0,0,0,0,0,0
34412,56439,0,0,12710,0,0,0,0,0,0,0
34413,39705,0,0,12710,0,0,0,0,0,0,0
34414,26063,0,0,12710,0,0,92,0,0,0,0
34415,43875,0,0,12710,0,0,0,0,0,0,0
34416,40484,0,0,12710,0,0,0,0,0,0,0
34417,44819,0,0,12710,0,0,0,0,0,0,0
34418,39378,0,0,12710,0,0,0,0,0,0,0
34419,23863,0,0,12710,0,0,0,0,0,0,0
34420,18708,0,0,12710,0,0,0,0,0,0,0
34421,16808,0,0,12710,0,0,0,0,0,0,0
34422,17881,0,0,12710,0,0,0,0,0,0,0
34423,17977,0,0,12710,0,0,0,0,0,0,0
34424,24664,0,0,12710,0,0,0,0,0,0,0
34425,19220,0,0,12710,0,0,0,0,0,0,0
34426,17798,0,0,12710,0,0,0,0,0,0,0
34427,20912,0,0,12710,0,0,0,0,0,0,0
34428,18473,0,0,12710,0,0,0,0,0,0,0
34429,18096,0,0,12710,0,0,0,0,0,0,0
34430,18373,0,0,12710,0,0,0,0,0,0,0
34431,18344,0,0,12710,0,0,0,0,0,0,0
34432,17882,0,0,12710,0,0,0,0,0,0,0
34433,17942,0,0,12710,0,0,0,0,0,0,0
34434,17377,0,0,12710,0,0,0,0,0,0,0
34435,17536,0,0,12710,0,0,0,0,0,0,0
34436,5709,0,0,12710,0,0,0,0,0,0,0
34437,47739,0,0,12710,0,0,0,0,0,0,0
34438,49541,0,0,12710,0,0,0,0,0,0,0
34439,7267,0,0,12710,0,0,0,0,0,0,0
34440,59080,0,0,12710,0,0,0,0,0,0,0
34441,59150,0,0,12710,0,0,0,0,0,0,0
34442,2748,0,0,12710,0,0,0,0,0,0,0
34443,3977,31192,0,12710,0,0,0,13,0,2,0
34444,4421,0,0,12710,0,0,0,0,0,0,0
34445,12225,0,0,12710,0,0,0,0,0,0,0
34446,12258,0,0,12710,0,0,0,0,0,0,0
34447,12201,0,0,12710,0,0,0,0,0,0,0
34448,9056,0,0,12710,0,0,0,0,0,0,0
34449,9019,0,0,12710,0,0,0,0,0,0,0
34450,42333,0,0,12710,0,0,0,0,0,0,0
34451,39551,0,0,12710,0,0,92,0,0,0,0
34452,74790,0,0,12710,0,0,0,0,0,0,0
34453,41681,0,0,12710,0,0,92,0,0,0,0
34454,76407,0,0,12710,0,0,0,0,0,0,0
34455,76266,0,0,12710,0,0,0,0,0,0,0
34456,83846,0,0,12710,0,0,0,0,0,0,0
34457,9568,0,0,12710,0,0,0,0,0,0,0
34458,91007,0,0,12710,0,0,0,0,0,0,0
34459,96028,0,0,12710,0,0,0,0,0,0,0
34460,1829,0,0,12710,0,0,165,0,0,0,0
34461,1824,0,0,12710,0,0,165,0,0,0,0
34462,95888,0,0,12710,0,0,0,0,0,0,0
34463,48726,0,0,12710,0,0,92,0,0,0,0
34464,104218,0,0,12710,0,0,0,0,0,0,0
34465,11211,0,0,0,0,0,8,0,0,0,0
34466,11210,0,0,0,0,0,8,0,0,0,0
34467,7636,0,0,0,0,0,27,0,0,0,0
34468,7622,0,0,0,0,0,27,0,0,0,0
34469,42783,0,0,0,0,0,27,0,0,32,0
34470,42781,0,0,0,0,0,27,0,0,32,0
34471,43640,0,0,0,0,0,27,0,0,32,0
34472,43639,0,0,0,0,0,27,0,0,32,0
34473,42745,0,0,0,0,0,27,0,0,32,0
34474,42744,0,0,0,0,0,27,0,0,32,0
34475,41211,0,0,0,0,0,27,0,0,32,0
34476,41857,0,0,0,0,0,27,0,0,32,0
34477,42746,0,0,0,0,0,27,0,0,32,0
34478,42243,0,0,0,0,0,27,0,0,32,0
34479,42242,0,0,0,0,0,27,0,0,32,0
34480,42922,0,0,0,0,0,27,0,0,32,0
34481,42924,0,0,0,0,0,27,0,0,32,0
34482,42755,0,0,0,0,0,27,0,0,32,0
34483,10671,0,0,0,0,0,8,0,0,0,0
34484,10801,0,0,0,0,0,8,0,0,0,0
34485,10807,0,0,0,0,0,8,0,0,0,0
34486,10786,0,0,0,0,0,8,0,0,0,0
34487,10795,0,0,0,0,0,8,0,0,0,0
34488,10783,0,0,0,0,0,8,0,0,0,0
34489,10780,0,0,0,0,0,8,0,0,0,0
34490,10804,0,0,0,0,0,8,0,0,0,0
34491,10798,0,0,0,0,0,8,0,0,0,0
34492,10811,0,0,0,0,0,8,0,0,0,0
34493,10810,0,0,0,0,0,8,0,0,0,0
34494,43090,0,0,0,0,0,27,0,0,0,0
34495,42520,0,0,0,0,0,27,0,0,0,0
34496,42776,0,0,0,0,0,27,0,0,0,0
34497,42046,0,0,0,0,0,27,0,0,0,0
34498,43541,0,0,0,0,0,27,0,0,0,0
34499,44246,0,0,0,0,0,27,0,0,0,0
34500,41854,0,0,0,0,0,27,0,0,0,0
34501,43381,0,0,0,0,0,27,0,0,0,0
34502,41784,0,0,0,0,0,27,0,0,0,0
34503,42680,0,0,0,0,0,27,0,0,0,0
34504,42414,0,0,0,0,0,27,0,0,0,0
34505,41900,0,0,0,0,0,27,0,0,0,0
34506,43402,0,0,0,0,0,27,0,0,0,0
34507,11158,0,0,0,0,0,8,0,0,0,0
34514,8000,0,0,35583,0,0,11,0,0,40,0
34515,0,0,0,41314,0,0,22,0,0,0,0
34516,1814,0,0,41314,0,0,165,0,0,0,0
34517,1839,0,0,41314,0,0,165,0,0,0,0
34518,1809,0,0,41314,0,0,165,0,0,0,0
34519,1793,0,0,41314,0,0,165,0,0,0,0
34520,1818,0,0,41314,0,0,165,0,0,0,0
34521,1856,0,0,41314,0,0,165,0,0,0,0
34522,1851,0,0,41314,0,0,165,0,0,0,0
34523,1870,0,0,41314,0,0,165,0,0,0,0
34524,1829,0,0,41314,0,0,165,0,0,0,0
34525,1824,0,0,41314,0,0,165,0,0,0,0
34526,39775,0,0,0,0,0,27,0,0,32,0
34530,0,0,0,45646,0,0,22,0,0,0,0
34531,0,0,0,45649,0,0,22,0,0,0,0
34532,11152,0,0,0,0,0,8,0,0,0,0
34533,11153,0,0,0,0,0,8,0,0,0,0
34534,11154,0,0,0,0,0,8,0,0,0,0
34535,10460,0,0,0,0,0,8,0,0,0,0
34536,103769,0,0,34726,0,0,0,0,0,0,0
34537,38466,0,0,0,0,0,27,0,0,0,0
34538,181,0,0,0,0,0,182,0,0,0,0
34539,182,0,0,0,0,0,182,0,0,0,0
34540,183,0,0,0,0,0,182,0,0,0,0
34541,184,0,0,0,0,0,182,0,0,0,0
34542,173,0,0,0,0,0,182,0,0,0,0
34543,185,0,0,0,0,0,182,0,0,0,0
34544,186,0,0,0,0,0,182,0,0,0,0
34545,187,0,0,0,0,0,182,0,0,0,0
34546,188,0,0,0,0,0,182,0,0,0,0
34547,189,0,0,0,0,0,182,0,0,0,0
34548,190,0,0,0,0,0,182,0,0,0,0
34549,191,0,0,0,0,0,182,0,0,0,0
34550,34550,0,0,0,0,0,21,0,0,0,0
34551,55057,55058,0,0,0,0,92,13,0,2,0
34552,1835,0,0,15979,0,0,165,0,0,0,0
34553,139652,0,0,0,0,0,42,0,0,0,0
34554,139653,0,0,0,0,0,42,0,0,0,0
34555,139654,0,0,0,0,0,42,0,0,0,0
34556,139658,0,0,0,0,0,42,0,0,0,0
34557,139659,0,0,0,0,0,42,0,0,0,0
34558,139660,0,0,0,0,0,42,0,0,0,0
34559,139667,0,0,0,0,0,42,0,0,0,0
34560,139668,0,0,0,0,0,42,0,0,0,0
34561,139669,0,0,0,0,0,42,0,0,0,0
34562,139661,0,0,0,0,0,42,0,0,0,0
34563,139662,0,0,0,0,0,42,0,0,0,0
34564,139663,0,0,0,0,0,42,0,0,0,0
34565,139664,0,0,0,0,0,42,0,0,0,0
34566,139665,0,0,0,0,0,42,0,0,0,0
34567,139666,0,0,0,0,0,42,0,0,0,0
34568,139655,0,0,0,0,0,42,0,0,0,0
34569,139656,0,0,0,0,0,42,0,0,0,0
34570,139657,0,0,0,0,0,42,0,0,0,0
34577,41786,0,0,0,0,0,27,0,0,0,0
34578,1958,0,0,0,0,0,165,0,0,0,0
34579,1958,0,0,0,0,0,165,0,0,32,0
34580,86331,0,0,0,0,0,64,0,0,0,0
34581,86330,0,0,0,0,0,64,0,0,0,0
34582,86334,0,0,0,0,0,64,0,0,0,0
34583,55160,0,0,0,0,0,92,0,0,0,0
34584,55161,0,0,0,0,0,92,0,0,0,0
34585,55163,0,0,0,0,0,92,0,0,0,0
34586,86343,0,0,0,0,0,64,0,0,0,0
34587,0,0,0,46939,0,0,155,0,0,0,0
34589,0,0,0,46943,0,0,155,0,0,0,0
34590,0,0,0,46945,0,0,155,0,0,0,0
34591,0,0,0,46947,0,0,155,0,0,0,0
34592,0,0,0,46949,0,0,155,0,0,0,0
34593,0,0,0,46951,0,0,155,0,0,0,0
34594,0,0,0,46953,0,0,155,0,0,0,0
34595,0,0,0,46955,0,0,155,0,0,0,0
34596,0,0,0,46957,0,0,155,0,0,0,0
34597,0,0,0,46959,0,0,155,0,0,0,0
34598,0,0,0,46961,0,0,155,0,0,0,0
34599,0,0,0,46963,0,0,155,0,0,0,0
34600,0,0,0,46965,0,0,155,0,0,0,0
34601,0,0,0,46967,0,0,155,0,0,0,0
34602,0,0,0,46969,0,0,155,0,0,0,0
34603,0,0,0,46971,0,0,155,0,0,0,0
34604,55180,0,0,0,0,0,92,0,0,0,0
34605,55183,0,0,0,0,0,92,0,0,0,0
34606,55184,0,0,0,0,0,92,0,0,0,0
34607,55189,0,0,0,0,0,92,0,0,0,0
34612,55206,0,0,0,0,0,92,0,0,0,0
34613,1957,0,0,47100,0,0,165,0,0,0,0
34614,1957,0,0,47102,0,0,165,0,0,0,0
34615,1957,0,0,47104,0,0,165,0,0,0,0
34616,0,0,0,47117,0,0,74,0,0,0,0
34617,190925,0,0,0,0,0,29,0,0,0,0
34618,185855,0,0,0,0,0,29,0,0,0,0
34619,202800,0,0,0,0,0,29,0,0,0,0
34620,190928,0,0,0,0,0,29,0,0,0,0
34621,187708,0,0,0,0,0,29,0,0,0,0
34622,186270,0,0,0,0,0,29,0,0,0,0
34623,1958,0,0,47214,0,0,165,0,0,0,0
34624,13082,0,0,0,0,0,153,0,0,32,0
34625,55322,0,0,0,0,0,73,0,0,32,0
34626,55321,0,0,0,0,0,73,0,0,32,0
34627,55219,0,0,0,0,0,73,0,0,32,0
34628,229824,0,0,0,0,0,29,0,0,0,0
34629,114312,0,0,47338,0,12732,0,0,0,0,1
34630,11326,0,0,0,0,0,96,0,0,0,0
34631,11325,0,0,0,0,0,96,0,0,0,0
34632,11327,0,0,0,0,0,96,0,0,0,0
34633,18381,0,0,0,0,0,96,0,0,0,0
34634,28883,0,0,0,0,0,96,0,0,0,0
34635,42078,0,0,0,0,0,96,0,0,0,0
34636,46896,0,0,0,0,0,96,0,0,0,0
34637,63832,0,0,0,0,0,96,0,0,0,0
34638,56266,0,0,0,0,0,96,0,0,0,0
34639,66984,0,0,0,0,0,96,0,0,0,0
34640,74413,0,0,0,0,0,96,0,0,0,0
34641,71655,0,0,0,0,0,96,0,0,0,0
34642,74405,0,0,0,0,0,96,0,0,0,0
34643,54438,0,0,0,0,0,96,0,0,0,0
34644,51122,0,0,0,0,0,96,0,0,0,0
34645,15186,0,0,0,0,0,96,0,0,0,0
34646,34694,0,0,0,0,0,96,0,0,0,0
34647,2008,0,0,0,0,0,165,0,0,32,0
34648,229414,0,0,0,0,0,28,0,0,0,0
34649,115723,0,0,0,0,0,0,0,0,0,0
34650,44955,0,0,0,0,0,27,0,0,0,0
34651,44814,0,0,0,0,0,27,0,0,0,0
34652,44756,0,0,0,0,0,27,0,0,0,0
34653,44845,0,0,0,0,0,27,0,0,0,0
34654,44846,0,0,0,0,0,27,0,0,0,0
34655,44790,0,0,0,0,0,27,0,0,0,0
34656,44740,0,0,0,0,0,27,0,0,0,0
34657,44833,0,0,0,0,0,27,0,0,0,0
34658,0,0,0,47464,0,0,37,0,0,32,0
34659,0,0,0,47467,0,0,37,0,0,32,0
34660,0,0,0,47470,0,0,37,0,0,32,0
34661,0,0,0,47478,0,0,130,0,0,32,0
34662,0,0,0,47484,0,0,37,0,0,32,0
34663,44895,0,0,0,0,0,27,0,0,32,0
34664,44894,0,0,0,0,0,27,0,0,32,0
34665,44892,0,0,0,0,0,27,0,0,32,0
34666,44893,0,0,0,0,0,27,0,0,32,0
34667,25,0,0,47510,0,0,162,0,0,32,0
34668,25,0,0,47866,0,0,162,0,0,32,0
34669,7503,0,0,48079,0,0,11,0,0,32,0
34670,7558,0,0,48206,0,0,11,0,0,32,0
34672,0,0,0,47560,0,0,203,0,0,32,0
34674,0,0,0,47566,0,0,158,0,0,32,1
34676,0,0,0,47633,0,0,203,0,0,32,0
34677,25,0,0,47868,0,0,162,0,0,32,0
34678,25,0,0,47870,0,0,162,0,0,32,0
34683,220971,0,0,0,0,0,29,0,0,0,0
34684,220972,0,0,0,0,0,29,0,0,0,0
34685,220973,0,0,0,0,0,29,0,0,0,0
34686,113537,0,0,0,0,0,0,0,0,0,0
34687,44614,55481,0,0,0,0,29,13,0,2,0
34688,0,0,0,48067,0,0,158,0,0,32,0
34689,0,0,0,48070,0,0,158,0,0,32,0
34690,0,0,0,48073,0,0,158,0,0,32,0
