ID,Description_lang,Amount,Flags,Operator,CriteriaID,Parent,OrderIndex
53157,,1,0,0,32911,53153,0
53159,"7.0 Order Hall - Monk - Campaign - Ch 2A - 4",1,4096,5,0,0,0
53161,,1,0,0,32914,53159,0
53166,,1,0,0,32918,53165,0
53167,"7.0 Pre-Launch - Legion Invasion Daily Quest",1,4096,8,0,0,0
53168,,1,2,0,32924,53167,5
53169,,1,2,0,32919,53167,0
53170,,1,2,0,32921,53167,2
53171,,1,2,0,32920,53167,1
53172,,1,2,0,32923,53167,4
53173,,1,2,0,32922,53167,3
53174,"Masquerade Completed",1,4096,8,0,0,0
53175,,1,0,0,32925,53174,0
53176,"7.0 Suramar: (DLA) - Arcway Scenario Step 04",0,0,4,0,0,0
53177,"Place the E.M.P.",1,0,0,32927,53176,0
53178,"Recruit 20 Troops.",0,0,4,0,0,0
53179,"Recruit 20 troops.",20,1,0,30657,53178,0
53180,"Recruit 100 Troops.",0,0,4,0,0,0
53181,"Recruit 100 troops.",100,1,0,30657,53180,0
53182,"Complete 10 Class Order Hall Missions.",0,0,4,0,0,0
53183,"Complete 10 Class Hall Missions.",10,1,0,32928,53182,0
53184,"Complete 50 Class Order Hall Missions.",0,0,4,0,0,0
53185,"Complete 50 Class Hall Missions.",50,1,0,32928,53184,0
53186,"Complete 100 Class Order Hall Missions.",0,0,4,0,0,0
53187,"Complete 100 Class Hall Missions.",100,1,0,32928,53186,0
53188,"Complete 500 Class Order Hall Missions.",0,0,4,0,0,0
53189,"Complete 500 Class Hall Missions.",500,1,0,32928,53188,0
53190,"Complete A Dungeon Class Order Hall Mission",0,0,4,0,0,0
53191,"Complete a Class Order Hall mission which rewards a Dungeon Quest.",1,1,0,32929,53190,0
53192,"Complete A Raid Class Order Hall Mission",0,0,4,0,0,0
53193,"Complete a Class Order Hall mission which rewards a Raid Quest.",1,1,0,32930,53192,0
53194,"Collect 8 Class Order Hall Champions",0,0,4,0,0,0
53195,"Collect 8 Class Order Hall Champions.",8,1,0,33142,53194,0
53196,"Collect 8 Level 110 Class Order Hall Champions",0,0,4,0,0,0
53197,"Raise 8 Class Order Hall Champions to Level 110.",8,1,0,32931,53196,0
53198,"Raise 8 Class Order Hall Champions to Level 110",8,0,5,0,0,0
53199,"Raise 8 Class Order Hall Champions to level 110.",8,2,0,32932,53198,0
53200,"Raise 8 Class Order Hall Champions to Item Level 850",0,0,4,0,0,0
53201,,0,2,0,32933,53200,0
53202,"Complete the 6th Tier of your Class Hall Research.",0,0,4,0,0,0
53203,"Complete the 6th Tier of your Class Hall Research.",1,2,0,32934,53202,0
53204,,0,0,0,32939,44537,1
53205,Carrier,1,0,8,0,44536,2
53206,Carrier,0,0,0,28522,53205,0
53207,,0,0,0,32937,53205,1
53208,Transport,1,0,8,0,44536,3
53209,Transport,0,0,0,28523,53208,0
53210,,0,0,0,32936,53208,1
53211,Battleship,1,0,8,0,44536,4
53212,Battleship,0,0,0,28524,53211,0
53213,,0,0,0,32935,53211,1
53214,"7.0 Achievement - Level 2+ Challenge (Guild)",0,0,4,0,0,0
53215,,1,2,0,32362,53214,0
53216,"7.0 Achievement - Level 5+ Challenge (Guild)",0,0,4,0,0,0
53217,,1,2,0,34530,53216,0
53218,"7.0 Achievement - Level 10+ Challenge (Guild)",0,0,4,0,0,0
53219,,1,2,0,34531,53218,0
53220,"7.0 Artifacts - Rogue - Combat - Acquisition - Stage 1 - Tethys at Ridge - GJC",0,0,4,0,0,0
53221,,1,0,0,32940,53220,0
53222,"7.0 - Destiny Unfulfilled - Step 2 Progress Bar - CRT",1,0,8,0,0,0
53224,"Eliminate Akama's allies",25,0,0,32508,53222,0
53225,,0,2,0,32864,53080,2
53226,"7.0 - Destiny Unfulfilled - Step 6 Complete - CRT",0,0,4,0,0,0
53227,"Defeat Maiev",1,0,0,32942,53226,0
53229,"Complete 50 Mythic Keystone challenges.",0,0,4,0,0,0
53230,,50,1,0,32943,53229,0
53231,"7.0 Suramar: (DLA) - Arcway Scenario Step 05",100,1,9,0,0,0
53232,,3,0,0,32944,53231,2
53233,"Hidden Tracking - Appearance Unlock - Base - Color 4 - Death Knight, Blood (CSA)",0,0,4,0,0,0
53234,,1000,1,0,32945,53233,0
53235,"Hidden Tracking - Appearance Unlock - Base - Color 4 - Death Knight, Frost (CSA)",0,0,4,0,0,0
53236,"Hidden Tracking - Appearance Unlock - Base - Color 4 - Death Knight, Unholy (CSA)",2000,0,5,0,0,0
53239,,1,0,0,32946,53235,0
53240,,2000,1,0,32947,53236,0
53241,,2000,1,0,32948,53236,1
53242,,2000,1,0,32949,53236,2
53243,,2000,1,0,32950,53236,3
53244,,2000,1,0,32951,53236,4
53245,,2000,1,0,32952,53236,5
53246,,2000,1,0,32953,53236,6
53247,,2000,1,0,32954,53236,7
53248,"Hidden Tracking - Appearance Unlock - Base - Color 4 - All Classes (CSA)",1,0,8,0,0,0
53249,,0,0,0,32955,53248,0
53250,,0,0,0,32956,53248,1
53251,,0,0,0,32957,53248,2
53252,"Survive the Assault",45,0,9,0,53222,1
53253,"Survive the Assault",1,0,0,32941,53252,0
53257,"7.0 - Destiny Unfulfilled - L Down - CRT",0,0,4,0,0,0
53258,,0,2,0,32852,53257,0
53259,"7.0 - Destiny Unfulfilled - R Down - CRT",0,0,4,0,0,0
53260,,0,2,0,32853,53259,0
53261,,0,2,0,32959,52836,4
53262,"7.0 Class Hall - Priest - Campaign - Ch 1 - Tutorial Mission 1 (JAP)",0,4096,4,0,0,0
53263,,1,0,0,32962,53262,0
53264,"7.0 Quest - Defeat Black Rook Hold - Normal",0,4096,4,0,0,0
53265,,1,0,0,32963,53264,0
53266,"7.0 Quest - Defeat Black Rook Hold - Heroic",0,4096,4,0,0,0
53267,,1,0,0,32964,53266,0
53268,"7.0 Class Hall - Hunter - Campaign - Ch 1.5 - Tutorial Mission (JAP)",0,4096,4,0,0,0
53269,,1,0,0,32965,53268,0
53270,"7.0 Class Hall - Hunter - Campaign - Mission - Requesting Reinforcements (JAP)",0,4096,4,0,0,0
53271,,1,0,0,32966,53270,0
53272,"7.0 Quest - Defeat Black Rook Hold - Mythic",0,4096,4,0,0,0
53273,,1,0,0,32967,53272,0
53274,"7.0 Class Hall - Warlock - Campaign - Mission - Information at Any Cost (JAP)",0,4096,4,0,0,0
53275,,1,0,0,32968,53274,0
53276,"7.0 Quest - Defeat Halls Of Valor - Normal",0,4096,4,0,0,0
53277,,1,0,0,32969,53276,0
53278,"7.0 Quest - Defeat Halls Of Valor - Heroic",0,4096,4,0,0,0
53279,,1,0,0,32970,53278,0
53280,"7.0 Quest - Defeat Halls Of Valor - Mythic",0,4096,4,0,0,0
53281,,1,0,0,32971,53280,0
53282,"7.0 Quest - Defeat Eye of Azshara - Normal",0,4096,4,0,0,0
53283,,1,0,0,32972,53282,0
53284,"7.0 Quest - Defeat Eye of Azshara - Heroic",0,4096,4,0,0,0
53285,,1,0,0,32973,53284,0
53286,"7.0 Quest - Defeat Eye of Azshara - Mythic",0,4096,4,0,0,0
53287,,1,0,0,32974,53286,0
53288,"7.0 Quest - Defeat Darkheart Thicket - Normal",0,4096,4,0,0,0
53289,,1,0,0,32975,53288,0
53290,"7.0 Quest - Defeat Darkheart Thicket - Heroic",0,4096,4,0,0,0
53291,,1,0,0,32976,53290,0
53292,"7.0 Quest - Defeat Darkheart Thicket - Mythic",0,4096,4,0,0,0
53293,,1,0,0,32977,53292,0
53294,"7.0 Quest - Defeat Maw of Souls - Normal",0,4096,4,0,0,0
53295,,1,0,0,32978,53294,0
53296,"7.0 Quest - Defeat Maw of Souls - Heroic",0,4096,4,0,0,0
53297,,0,0,0,32979,53296,0
53298,"7.0 Quest - Defeat Maw of Souls - Mythic",0,4096,4,0,0,0
53299,,1,0,0,32980,53298,0
53300,"7.0 Quest - Defeat Neltharions Lair - Normal",0,4096,4,0,0,0
53301,,1,0,0,32981,53300,0
53302,"7.0 Quest - Defeat Neltharions Lair - Heroic",0,4096,4,0,0,0
53303,,1,0,0,32982,53302,0
53304,"7.0 Quest - Defeat Neltharions Lair - Mythic",0,4096,4,0,0,0
53305,,1,0,0,32983,53304,0
53306,"7.0 Quest - Defeat The Arcway - Normal",0,4096,4,0,0,0
53307,,1,0,0,32984,53306,0
53308,"7.0 Quest - Defeat The Arcway - Heroic",0,4096,4,0,0,0
53309,,1,0,0,36513,53308,0
53310,"7.0 Quest - Defeat The Arcway - Mythic",0,4096,4,0,0,0
53311,,1,0,0,35547,53310,0
53312,"7.0 Quest - Defeat Vault of the Wardens - Normal",0,4096,4,0,0,0
53313,,1,0,0,32987,53312,0
53314,"7.0 Quest - Defeat Vault of the Wardens - Heroic",0,4096,4,0,0,0
53315,,1,0,0,32988,53314,0
53316,"7.0 Quest - Defeat Vault of the Wardens - Mythic",0,4096,4,0,0,0
53317,,1,0,0,32989,53316,0
53318,"7.0 Quest - Defeat Violet Hold - Normal",1,4096,8,0,0,0
53319,,1,0,0,32990,53318,1
53320,,1,0,0,32991,53318,0
53321,"7.0 Quest - Defeat Violet Hold - Heroic",1,4096,8,0,0,0
53322,,1,0,0,32992,53321,0
53323,,1,0,0,32993,53321,1
53324,"7.0 Quest - Defeat Violet Hold - Mythic",1,4096,8,0,0,0
53325,,1,0,0,32994,53324,0
53326,,1,0,0,32995,53324,1
53327,"7.0 Quest - Defeat Court of Stars - Normal",0,4096,4,0,0,0
53328,,1,0,0,32996,53327,0
53329,"7.0 Quest - Defeat Court of Stars - Heroic",0,4096,4,0,0,0
53330,,1,0,0,36512,53329,0
53331,"7.0 Quest - Defeat Court of Stars - Mythic",0,4096,4,0,0,0
53332,,1,0,0,35548,53331,0
53333,,15,0,0,32999,53231,0
53389,,0,0,0,32240,48274,103
53390,,0,0,0,32241,48274,7
53391,,0,0,0,32242,48274,169
53392,,0,0,0,32243,48274,161
53393,,0,0,0,32244,48274,38
53394,,0,0,0,32245,48274,100
53395,,0,0,0,32246,48274,174
53396,,0,0,0,32247,48274,134
53397,,0,0,0,32248,48274,83
53398,,0,0,0,32249,48274,59
53399,,0,0,0,32250,48274,95
53400,,0,0,0,33061,48274,97
53401,,0,0,0,33062,48274,115
53402,,0,0,0,33063,48274,43
53403,,0,0,0,33064,48274,73
53404,,0,0,0,33065,48274,47
53405,,0,0,0,33066,48274,94
53406,,0,0,0,33067,48274,109
53407,,0,0,0,32256,48274,28
53408,,0,0,0,32257,48274,112
53409,,0,0,0,32258,48274,138
53410,,0,0,0,32259,48274,113
53411,,0,0,0,32260,48274,156
53412,,0,0,0,32261,48274,171
53413,,0,0,0,32262,48274,18
53414,,0,0,0,32263,48274,142
53415,,0,0,0,32267,48274,8
53416,,0,0,0,32268,48274,53
53417,,0,0,0,32269,48274,140
53418,,0,0,0,32270,48274,151
53419,,0,0,0,32271,48274,19
53420,,0,0,0,32272,48274,91
53421,,0,0,0,32273,48274,108
53422,,0,0,0,32274,48274,36
53423,,0,0,0,32275,48274,63
53424,,0,0,0,32276,48274,82
53425,,0,0,0,33068,48274,50
53426,,0,0,0,33069,48274,166
53427,,0,0,0,33070,48274,146
53428,,0,0,0,32277,48274,56
53429,,0,0,0,32278,48274,172
53430,,0,0,0,33071,48274,41
53431,,0,0,0,33072,48274,34
53432,,0,0,0,33073,48274,10
53433,,0,0,0,32279,48274,68
53434,,0,0,0,32280,48274,84
53435,,0,0,0,32281,48274,117
53436,,0,0,0,32282,48274,13
53437,,0,0,0,32283,48274,128
53438,,0,0,0,32284,48274,70
53439,,0,0,0,32285,48274,126
53440,,0,0,0,32286,48274,31
53441,,0,0,0,32287,48274,49
53442,,0,0,0,32288,48274,0
53443,,0,0,0,32289,48274,129
53444,,0,0,0,33000,48274,167
53445,,0,0,0,32290,48274,155
53446,,0,0,0,33001,48274,168
53447,,0,0,0,32291,48274,99
53448,,0,0,0,33002,48274,3
53449,,0,0,0,32292,48274,178
53450,,0,0,0,33003,48274,51
53451,,0,0,0,32293,48274,165
53452,,0,0,0,33004,48274,64
53453,,0,0,0,32294,48274,96
53454,,0,0,0,33005,48274,152
53455,,0,0,0,32295,48274,27
53456,,0,0,0,33006,48274,159
53457,,0,0,0,32296,48274,164
53458,,0,0,0,33007,48274,14
53459,,0,0,0,32297,48274,20
53460,,0,0,0,33008,48274,85
53461,,0,0,0,32298,48274,147
53462,,0,0,0,33009,48274,81
53463,,0,0,0,32299,48274,11
53464,,0,0,0,33010,48274,150
53465,,0,0,0,33011,48274,78
53466,,0,0,0,33012,48274,2
53467,,0,0,0,32300,48274,16
53468,,0,0,0,33013,48274,173
53469,,0,0,0,33014,48274,148
53470,,0,0,0,33015,48274,111
53471,,0,0,0,33016,48274,60
53472,,0,0,0,33017,48274,98
53473,,0,0,0,32301,48274,124
53474,,0,0,0,33018,48274,71
53475,,0,0,0,32302,48274,118
53476,,0,0,0,33019,48274,123
53477,,0,0,0,33020,48274,141
53478,,0,0,0,33021,48274,157
53479,,0,0,0,33022,48274,130
53480,,0,0,0,33023,48274,35
53481,,0,0,0,32303,48274,170
53482,,0,0,0,33024,48274,54
53483,,0,0,0,33025,48274,15
53484,,0,0,0,33026,48274,105
53485,,0,0,0,32304,48274,90
53486,,0,0,0,33027,48274,24
53487,,0,0,0,32305,48274,57
53488,,0,0,0,33028,48274,45
53489,,0,0,0,32306,48274,29
53490,,0,0,0,33029,48274,114
53491,,0,0,0,32307,48274,153
53492,,0,0,0,33030,48274,40
53493,,0,0,0,32308,48274,58
53494,,0,0,0,33031,48274,32
53495,,0,0,0,32309,48274,143
53496,,0,0,0,33032,48274,121
53497,,0,0,0,32310,48274,87
53498,,0,0,0,33033,48274,5
53499,,0,0,0,32311,48274,88
53500,,0,0,0,33034,48274,69
53501,,0,0,0,32312,48274,135
53502,,0,0,0,33035,48274,65
53503,,0,0,0,32313,48274,110
53504,,0,0,0,33036,48274,149
53505,,0,0,0,32314,48274,37
53506,,0,0,0,33037,48274,72
53507,,0,0,0,32315,48274,80
53508,,0,0,0,33038,48274,1
53509,,0,0,0,32317,48274,74
53510,,0,0,0,33039,48274,89
53511,,0,0,0,32318,48274,22
53512,,0,0,0,33040,48274,4
53513,,0,0,0,32319,48274,67
53514,,0,0,0,33041,48274,21
53515,,0,0,0,32320,48274,92
53516,,0,0,0,33042,48274,145
53517,,0,0,0,32321,48274,139
53518,,0,0,0,33043,48274,125
53519,,0,0,0,32322,48274,12
53520,,0,0,0,33044,48274,119
53521,,0,0,0,32323,48274,62
53522,,0,0,0,33045,48274,55
53523,,0,0,0,32324,48274,154
53524,,0,0,0,33046,48274,137
53525,,0,0,0,32325,48274,102
53526,,0,0,0,33047,48274,93
53527,,0,0,0,33048,48274,136
53528,,0,0,0,33049,48274,23
53529,,0,0,0,33050,48274,122
53530,,0,0,0,33051,48274,9
53531,,0,0,0,33052,48274,176
53532,,0,0,0,33053,48274,39
53533,,0,0,0,32327,48274,42
53534,,0,0,0,33054,48274,79
53535,,0,0,0,32328,48274,158
53536,,0,0,0,33055,48274,77
53537,,0,0,0,33056,48274,6
53538,,0,0,0,33057,48274,107
53539,,0,0,0,32329,48274,61
53540,,0,0,0,33058,48274,175
53541,,0,0,0,32330,48274,177
53542,,0,0,0,33059,48274,30
53543,,0,0,0,32331,48274,116
53544,,0,0,0,33060,48274,26
53545,"7.0 Suramar: (DLA) - Arcway Scenario Step 05 Disable Manastorm",100,0,4,0,0,0
53546,,1,0,0,33074,53545,0
53547,,12,0,0,33075,53231,1
53548,"Humanoid Rare Elite WQs",1,4096,8,0,0,0
53549,Mortiferous,1,0,0,33076,53548,0
53550,"Chief Treasurer Jabrill",1,0,0,33077,53548,1
53551,Fjordun,1,0,0,33078,53548,2
53552,"Valakar the Thirsty",1,0,0,33079,53548,3
53553,"Jade Darkhaven",1,0,0,33081,53548,4
53554,Karthax,1,0,0,33082,53548,5
53555,"Lysanis Shadesoul",1,0,0,33083,53548,6
53556,"Sea King Tidross",1,0,0,33084,53548,7
53557,"Assassin Trio",1,0,0,33085,53548,8
53558,Defilia,1,0,0,33086,53548,9
53559,"Olokk the Shipbreaker",1,0,0,33087,53548,10
53560,"7.0 Assault on Violet Hold - Reset Event",0,0,4,0,0,0
53561,,1,2,0,33088,53560,0
53562,"7.0 Stormheim - Sixtrigger Brothers Killed - TSH",0,0,4,0,0,0
53563,"Time to Collect",1,0,0,33089,53562,0
53564,"Illidan Origins - Naaru - Player Already Completed Quest 40890",0,4096,4,0,0,0
53565,"Illidan Origins - Naaru - Player Completed Quest 40890",0,0,0,33090,53564,0
53566,"Illidan Origins - FBA - Recover the Tears of Elune from Val'sharah Objective",0,4096,4,0,0,0
53567,"Recover the Tears of Elune from Val'sharah",0,0,0,33091,53566,0
53568,"Capture the flag",1,0,0,33092,5265,1
53570,"50 World Quests Completed",0,0,4,0,0,0
53571,,50,1,0,33094,53570,0
53572,"200 World Quests Completed",0,0,4,0,0,0
53573,,200,1,0,33094,53572,0
53574,"500 World Quests Completed",0,0,4,0,0,0
53575,,500,1,0,33094,53574,0
53576,"1000 World Quests Completed",0,0,4,0,0,0
53577,,1000,1,0,33094,53576,0
53578,"2500 World Quests Completed",0,0,4,0,0,0
53579,,2500,1,0,33094,53578,0
53580,"5000 World Quests Completed",0,0,4,0,0,0
53581,,5000,1,0,33094,53580,0
53582,"10000 World Quests Completed",0,0,4,0,0,0
53583,,10000,1,0,33094,53582,0
53584,"7.0 Order Hall - Mage - Growing Power - SBV",0,0,4,0,0,0
53585,"Cast the spell ""Teleport: Hall of the Guardian""",1,0,0,33099,53584,0
53586,"7.0 Order Hall - Mage - Growing Power - SBV",0,4096,4,0,0,0
53587,"Cast the spell, ""Teleport: Hall of the Guardian""",1,0,0,33100,53586,0
53588,"7.0 Order Hall - Mage - Empryean Society Report - SBV",0,4096,4,0,0,0
53589,"Cast the spell, ""Teleport: Hall of the Guardian""",1,0,0,33101,53588,0
53590,"Dalarn - Violet Hold - Defend Violet Hold (Dungeon)",1,4096,8,0,0,0
53591,,0,0,0,33102,53590,0
53592,,0,0,0,33103,53590,1
53593,"7.0 Suramar Catacombs - Bosses (Heroic)",0,0,4,0,0,0
53594,"Ivanyr defeated",1,0,0,29145,53593,0
53595,"Advisor Vandros defeated",1,0,0,34460,53593,4
53596,"Nal'tira defeated",1,0,0,29148,53593,3
53597,"General Xakal defeated",1,0,0,29147,53593,2
53598,"Corstilax defeated",1,0,0,29146,53593,1
53599,"Broken Isles Safari",0,0,4,0,0,0
53600,"Albatross Chick",1,0,0,33107,53599,0
53601,"Fledgling Kingfeather",1,0,0,33108,53599,1
53602,"Fledgling Oliveback",1,0,0,33109,53599,2
53603,"Golden Eaglet",1,0,0,33110,53599,3
53604,"Long-Eared Owl",1,0,0,33111,53599,4
53605,"Northern Hawk Owl",1,0,0,33112,53599,5
53606,"Burrow Spiderling",1,0,0,33113,53599,6
53607,"Juvenile Scuttleback",1,0,0,33114,53599,7
53608,"Olivetail Hare",1,0,0,33115,53599,8
53609,Felspider,1,0,0,33116,53599,9
53610,"Shimmering Aquafly",1,0,0,33117,53599,10
53611,"Terror Larva",1,0,0,33118,53599,11
53612,"Slithering Brownscale",1,0,0,33119,53599,12
53613,"Vale Flitter",1,0,0,33120,53599,13
53614,"Auburn Ringtail",1,0,0,33121,53599,14
53615,"Spring Strider",1,0,0,33122,53599,15
53616,"Black-Footed Fox Kit",1,0,0,33123,53599,16
53617,"Mist Fox Kit",1,0,0,33124,53599,17
53618,"Rose Taipan",1,0,0,33125,53599,18
53619,"Tiny Apparition",1,0,0,33126,53599,19
53620,"Echo Batling",1,0,0,33127,53599,20
53621,"Hog-Nosed Bat",1,0,0,33128,53599,21
53622,"Spiketail Beaver",1,0,0,33129,53599,22
53623,"Erudite Manafiend",1,0,0,33130,53599,23
53624,"Eldritch Manafiend",1,0,0,33131,53599,24
53625,"Coralback Fiddler",1,0,0,33132,53599,25
53626,"Mudshell Conch",1,0,0,33133,53599,26
53627,"Dust Bunny",1,0,0,33134,53599,27
53628,"Vicious Broodling",1,0,0,33135,53599,28
53629,"Crystalline Broodling",1,0,0,33136,53599,29
53630,"Thornclaw Broodling",1,0,0,33137,53599,30
53631,"Gleamhoof Fawn",1,0,0,33138,53599,31
53632,"Coastal Sandpiper",1,0,0,33139,53599,32
53633,"Blind Rat",1,0,0,33140,53599,33
53634,"Stormstruck Beaver",1,0,0,33141,53599,34
53635,"7.0 Followers recruited",0,0,4,0,0,0
53636,,0,0,0,33142,53635,0
53637,"7.0 Troops recruited",0,0,4,0,0,0
53638,,0,0,0,30657,53637,0
53639,"7.0 Missions Completed",0,0,4,0,0,0
53640,,0,0,0,32928,53639,0
53641,"Achievement - Mythic Xavius (Guild)",0,0,4,0,0,0
53642,,1,2,0,31468,53641,0
53643,"7.0 Rare Mission Completed",0,0,4,0,0,0
53644,,0,0,0,33143,53643,0
53645,"Achievement - Mythic Gul'dan (Guild)",0,0,4,0,0,0
53646,,1,2,0,31469,53645,0
53647,Harbinger,0,0,4,0,0,0
53648,"Waterlogged Tome",0,0,0,33145,53647,0
53649,"Fel-Ravaged Tome",0,0,0,33146,53647,1
53650,"Cursed Tome",0,0,0,33147,53647,2
53651,"Complete 10 Class Order Hall Missions with Bonus reward - NOT YET IMPLEMENTED",0,0,4,0,0,0
53652,"Complete 10 garrison missions.",10,1,0,33148,53651,0
53653,"Illidan Origins - RL - Scenario Complete",0,4096,4,0,0,0
53654,"Experience Ravencrest's Legacy",0,0,0,33149,53653,0
53655,"Illidan Origins - FB5 - Experience a Destiny Unfulfilled (Player Killed Illidan)",0,4096,4,0,0,0
53656,"Experience a Destiny Unfulfilled",0,0,0,33150,53655,0
53657,"Illidan Origins - FB5 - Experience a Destiny Unfulfilled (Player is Demon Hunter)",0,4096,4,0,0,0
53658,"Experience a Destiny Unfulfilled",0,0,0,33151,53657,0
53659,"Illidan Origins - FB5 - Experience a Destiny Unfulfilled (Player Never Killed Illidan)",0,4096,4,0,0,0
53660,"Experience a Destiny Unfulfilled",0,0,0,33152,53659,0
53663,"Destroy Arcane Constructs",1,0,0,29840,52566,1
53664,"Illidan Origins - RL - Ravencrest's Legacy Step 02",0,0,4,0,0,0
53665,"Repair the Deactivated Moon Guard Portal.",0,0,0,33155,53664,0
53666,"Proud owner of Murloc Battlemasters",1,0,8,0,0,0
53667,,1,2,0,33160,53666,2
53668,,1,2,0,33156,53666,0
53669,,1,2,0,33158,53666,1
53670,,1,2,0,33157,53666,3
53671,,1,2,0,33159,53666,4
53672,,1,2,0,33161,53666,5
53673,"Illidan Origins - RL - Ravencrest's Legacy Step 03",0,0,4,0,0,0
53674,"Secure the rampart by defeating Xalian Felblaze.",0,0,0,33162,53673,0
53687,"Recover one of the Pillars of Creation.",1,0,8,0,51987,0
53688,"Recover one of the Pillars of Creation.",1,16,0,31589,53687,1
53689,"Recover one of the Pillars of Creation.",1,16,0,31591,53687,2
53690,"Recover one of the Pillars of Creation.",1,16,0,31590,53687,3
53691,"Illidan Origins - RL - Ravencrest's Legacy Step 04",0,0,4,0,0,0
53692,"Enter the upper ramparts of the courtyard.",0,0,0,33169,53691,0
53693,,2,0,0,33170,47281,12
53694,,2,0,0,33171,47281,13
53695,,2,0,0,33172,47281,14
53696,,2,0,0,33172,47416,12
53697,,2,0,0,33171,47416,13
53698,,2,0,0,33170,47416,14
53699,,4,0,0,33173,52253,20
53700,,4,0,0,33173,52282,20
53701,"Illidan Origins - RL - Ravencrest's Legacy Step 05",0,0,4,0,0,0
53702,"Activate the remaining Moon Guard portals.",3,0,0,33174,53701,0
53703,,4,0,0,33175,51164,25
53704,,4,0,0,33175,51248,25
53705,,0,0,0,33176,48241,42
53706,,0,0,0,33177,48241,43
53707,"New Criteria Tree",4,0,5,0,0,0
53708,,0,0,0,33178,53707,0
53709,,0,0,0,33179,53707,1
53710,,0,0,0,33180,53707,2
53711,"Killed or Interrogated Queen's Reprisal sailors",4,4096,5,0,0,0
53712,,4,0,0,33181,53711,0
53713,,4,0,0,33182,53711,1
53714,,4,0,0,33183,53711,2
53715,"Illidan Origins - RL - Ravencrest's Legacy Step 06",0,0,4,0,0,0
53716,"Destroy the Nihilam Portal and slay Balaadur to end the invasion.",0,0,0,33184,53715,0
53717,,8,0,0,33185,52403,18
53718,,8,0,0,33185,52429,18
53719,"Illidan Origins - RL - Ravencrest's Legacy Step 07",0,0,4,0,0,0
53720,"Enter Raven's Glory and destroy the Colossal Siegebreaker.",0,0,0,33186,53719,0
53721,"Collect your reward",1,0,8,0,49340,0
53722,"Collect your reward",0,2,0,33188,53721,1
53723,"Collect your reward",0,2,0,33187,53721,2
53724,"Magni Held Captive (Ulduar)",0,0,4,0,0,0
53725,"Find Magni Bronzebeard.",0,0,0,33190,53724,0
53726,"Prove Your Worth to the White Tiger",0,4096,4,0,0,0
53727,,1,2,0,33192,53726,0
53730,"Magni Opens Door (Ulduar)",0,0,4,0,0,0
53731,"Tell Magni you are ready to enter the Celestial Planetarium.",0,0,0,33193,53730,0
53732,"Earn friendly faction with Valarjar, Dreamweavers, Farondis, Nightfallen and Highmountain.",0,0,4,0,0,0
53733,Nightfallen,3000,0,0,30499,53732,0
53734,Valarjar,3000,0,0,30501,53732,1
53735,"Highmountain Tribe",3000,0,0,30497,53732,2
53736,"Court of Farondis",3000,0,0,30498,53732,3
53737,Dreamweavers,3000,0,0,30500,53732,4
53738,"Earn Friendly faction with Dreamweavers, Valarjar, Farondis, Nightfallen & Val'Sharah",0,4256,4,0,0,0
53739,Nightfallen,3000,0,0,33194,53738,0
53740,Dreamweavers,3000,0,0,33195,53738,1
53741,"Court of Farondis",3000,0,0,33196,53738,2
53742,Valarjar,3000,0,0,33197,53738,3
53743,"Highmountain Tribe",3000,0,0,33198,53738,4
53744,"Defend the crypt until the ritual is completed.",180,32,9,0,48055,0
53745,,1,0,0,30110,53744,0
53746,"Treasures: Azsuna",35,1,8,0,0,0
53747,,1,2,0,33199,53746,0
53748,,1,2,0,33200,53746,1
53749,,1,2,0,33201,53746,2
53750,,1,2,0,33202,53746,3
53751,,1,2,0,33203,53746,4
53752,,1,2,0,33204,53746,5
53753,,1,2,0,33205,53746,6
53754,,1,2,0,33206,53746,7
53755,,1,2,0,33207,53746,8
53756,,1,2,0,33208,53746,9
53757,,1,2,0,33209,53746,10
53758,,1,2,0,33210,53746,11
53759,,1,2,0,33211,53746,12
53760,,1,2,0,33212,53746,13
53761,,1,2,0,33213,53746,14
53762,,1,2,0,33214,53746,15
53763,,1,2,0,33215,53746,16
53764,,1,2,0,33216,53746,17
53765,,1,2,0,33217,53746,18
53766,,1,2,0,33218,53746,19
53767,,1,2,0,33219,53746,20
53768,,1,2,0,33220,53746,21
53769,,1,2,0,33221,53746,22
53770,,1,2,0,33222,53746,23
53771,,1,2,0,33223,53746,24
53772,,1,2,0,33224,53746,25
53773,,1,2,0,33225,53746,26
53774,,1,2,0,33226,53746,27
53775,,1,2,0,33227,53746,28
53776,,1,2,0,33228,53746,29
53777,,1,2,0,33229,53746,30
53778,,1,2,0,33230,53746,31
53779,,1,2,0,33231,53746,32
53780,,1,2,0,33232,53746,33
53781,,1,2,0,33233,53746,34
53782,,1,2,0,33234,53746,35
53783,,1,2,0,33235,53746,36
53784,,1,2,0,33236,53746,37
53785,,1,2,0,33237,53746,38
53786,,1,2,0,33238,53746,39
53787,,1,2,0,33239,53746,40
53788,,1,2,0,33240,53746,41
53789,,1,2,0,33241,53746,42
53790,,1,2,0,33242,53746,43
53791,,1,2,0,33243,53746,44
53792,,1,2,0,33244,53746,45
53793,,1,2,0,33245,53746,46
53794,,1,2,0,33246,53746,47
53795,,1,2,0,33247,53746,48
53796,"Vignettes: Azsuna",0,0,4,0,0,0
53797,"Valiyaka the Stormbringer",0,0,0,33248,53796,0
