ID,Name_lang,Pos_0,Pos_1,Pos_2,MountCreatureID_0,MountCreatureID_1,MapOffset_0,MapOffset_1,Facing,FlightMapOffset_0,FlightMapOffset_1,ContinentID,ConditionID,CharacterBitNumber,Flags,UiTextureKitID,SpecialIconConditionID
989,"Stoneplow, Valley of the Four Winds",-436.54000854492,1886.6999511719,131.13000488281,61559,61587,0,0,0,0,0,870,0,243,3,0,0
990,"Dawnchaser Retreat, Krasarang Wilds",-1685.6800537109,1590.3399658203,16.13839912415,2224,0,0,0,0,0,0,870,0,242,2,0,0
991,"Sentinel Basecamp, Krasarang Wilds",-1156.6099853516,1770.3800048828,16.98900032043,0,3837,0,0,0,0,0,870,0,240,5,0,0
992,"Cradle of Chi-Ji, Krasarang Wilds",-2082.3000488281,1483.6300048828,0.55060398579,61559,61587,0,0,0,0,0,870,0,285,3,0,0
993,"Marista, Krasarang Wilds",-2504.0900878906,491.5830078125,2.33204007149,61559,61587,0,0,0,0,0,870,0,235,3,0,0
998,"Quest Path 3154: Quest - Kun-Lai Summit - Neverrest Peak -> Valley of Emperors",3575.2299804688,1217.7600097656,748.74700927734,60799,60799,0,0,0,0,0,870,0,0,0,0,0
1009,"Quest Path 3173: Quest - Kun-Lai Summit - Valley -> Whispercloud Rise",3622.0900878906,839.25,479.20901489258,60799,60799,0,0,0,0,0,870,0,0,0,0,0
1016,"Quest Path 3066: Quest - Jade Forest - Serpent's Spine -> VotFW - JLR",578.35101318359,-715.82299804688,229.28399658203,59101,59101,0,0,0,0,0,870,0,0,0,0,0
1017,"Binan Village, Kun-Lai Summit",1690.1099853516,303.9580078125,478.58700561523,61559,61587,0,0,0,0,0,870,0,263,3,0,0
1018,"Temple of the White Tiger, Kun-Lai Summit",3504.0400390625,690.67700195313,608.18499755859,61559,61587,0,0,0,0,0,870,0,264,3,0,0
1019,"Eastwind Rest, Kun-Lai Summit",2250.5900878906,931.56896972656,481.14599609375,2224,0,0,0,0,0,0,870,0,265,2,0,0
1020,"Westwind Rest, Kun-Lai Summit",2103.3500976562,1463.8299560547,487.88598632813,0,541,0,0,0,0,0,870,0,266,1,0,0
1021,"Zouchin Village, Kun-Lai Summit",4362.9599609375,932.11798095703,110.03900146484,61559,61587,0,0,0,0,0,870,0,267,3,0,0
1022,"One Keg, Kun-Lai Summit",3124.5200195312,1224.2800292969,654.23101806641,61559,61587,0,0,0,0,0,870,0,268,3,0,0
1023,"Kota Basecamp, Kun-Lai Summit",2716.4299316406,2163.3100585938,589.09802246094,61559,61587,0,0,0,0,0,870,0,269,3,0,0
1024,"Shado-Pan Fallback, Kun-Lai Summit",1880.5899658203,2088.580078125,500.85400390625,61559,61587,0,0,0,0,0,870,0,270,3,0,0
1025,"Winter's Blossom, Kun-Lai Summit",3151.8500976562,2677.7600097656,579.73498535156,61559,61587,0,0,0,0,0,870,0,271,3,0,0
1029,"Tavern in the Mists, The Veiled Stair",784.89898681641,-203.66999816895,402.19198608398,61559,61587,0,0,0,0,0,870,0,272,3,0,0
1030,"Quest Path 3244: Jade Forest: -hmc (Taxi: Serpent's Spine to East Temple)",996.70001220703,-2435.4299316406,169.36000061035,61559,61559,0,0,0,0,0,0,0,0,0,0,0
1032,"Quest Path 3246: Quest - Kun-Lai Summit - GoWB - To the Wall! (NLC)",3018.0100097656,3006.1398925781,540.53399658203,61559,61559,0,0,0,0,0,870,0,0,0,0,0
1038,"Quest Path 3248: Quest - Kun-Lai Summit - GoWB - Back from the Wall (NLC)",3107.3601074219,2846.5700683594,479.14001464844,61559,61559,0,0,0,0,0,870,0,0,0,0,0
1046,"Jade Forest - Cliff path 04 Start",3377.1201171875,-473.21200561523,7.51540994644,61588,61588,0,0,0,0,0,870,0,0,0,0,0
1047,"Jade Forest - Cliff path 04 End",3279.919921875,-502.6130065918,232.93600463867,61588,61588,0,0,0,0,0,870,0,0,0,0,0
1048,"Quest Path 3263: Jade forest - Cliff path 04",3284.8798828125,-513.50201416016,233.43200683594,61588,61588,0,0,0,0,0,870,0,0,0,0,0
1049,"Quest Path 3264: Jade Forest - Cliff Path 01",3371.580078125,-736.67199707031,206.27299499512,61588,61588,0,0,0,0,0,870,0,0,0,0,0
1050,"Quest Path 3265: Jade Forest - Cliff Path 02",1612.0999755859,-2627.3898925781,149.89199829102,61588,61588,0,0,0,0,0,870,0,0,0,0,0
1051,"Quest Path 3266: Jade Forest - Cliff Path 03",2230.3701171875,-145.37199401856,304.15100097656,61588,61588,0,0,0,0,0,870,0,0,0,0,0
1052,"Grassy Cline, Valley of the Four Winds",460.54000854492,-100.46700286865,179.53500366211,61559,61587,0,0,0,0,0,870,0,273,3,0,0
1053,"Longying Outpost, Townlong Steppes",2363.2299804688,2994.3898925781,420.56799316406,61559,61587,0,0,0,0,0,870,0,274,3,0,0
1054,"Gao-Ran Battlefront, Townlong Steppes",1440.7199707031,2804.4899902344,301.92199707031,61559,61587,0,0,0,0,0,870,0,275,3,0,0
1055,"Rensai's Watchpost, Townlong Steppes",1531.7299804688,3963.6999511719,227.66600036621,61559,61587,0,0,0,0,0,870,0,276,3,0,0
1056,"Shado-Pan Garrison, Townlong Steppes",1803.3199462891,4204.2299804688,157.50799560547,61559,61587,0,0,0,0,0,870,0,277,3,0,0
1057,"Shrine of Seven Stars, Vale of Eternal Blossoms",896.45300292969,334.35101318359,506.08499145508,0,61587,0,0,0,0,0,870,0,278,1,0,0
1058,"Shrine of Two Moons, Vale of Eternal Blossoms",1580.1600341797,894.1669921875,473.96398925781,61559,0,0,0,0,0,0,870,0,279,2,0,0
1070,"Klaxxi'vess, Dread Wastes",172.66299438477,3152.25,215.53999328613,61559,61587,0,0,0,0,0,870,0,280,3,0,0
1071,"Soggy's Gamble, Dread Wastes",-1086.2099609375,3136.1899414062,0.98309999704,61559,61587,0,0,0,0,0,870,0,281,3,0,0
1072,"The Sunset Brewgarden, Dread Wastes",982.67700195313,3451.8601074219,256.76998901367,61559,61587,0,0,0,0,0,870,0,282,3,0,0
1073,"Serpent's Spine, Vale of Eternal Blossoms",611.36499023438,2125.0300292969,368.35501098633,61559,61587,0,0,0,0,0,870,0,283,3,0,0
1076,"Quest Path 3375: Jade Forest: JSB - East Temple -> Grookin' Hill",1466.1800537109,-504.55200195313,344.60299682617,61587,61587,0,0,0,0,0,870,0,0,0,0,0
1079,"Quest Path 3377: Jade Forest: JSB - East Temple -> Glassfin Village",-267.66500854492,-2614.8000488281,1.46327996254,61587,61587,0,0,0,0,0,870,0,0,0,0,0
1080,"Serpent's Overlook, Jade Forest",465.85598754883,-1558.5600585938,154.88600158691,61559,61587,0,0,0,0,0,870,0,284,3,0,0
1090,"The Briny Muck, Dread Wastes",-570.40502929688,3859.7900390625,0.73435801268,61559,61587,0,0,0,0,0,870,0,286,3,0,0
1091,"Quest Path 3448: Dread Wastes: Klaxxi'vess -> Briny Muck Quest Path",-567.34600830078,3856.7299804688,1.25277996063,61559,61559,0,0,0,0,0,870,0,0,0,0,0
1092,"Quest Path 3449: Dread Wastes: Klaxxi'vess -> Lake of Stars Quest Path",-766.27398681641,2839.2399902344,149.47599792481,61559,61559,0,0,0,0,0,870,0,0,0,0,0
1104,"Test - Spy Quest H01a - PRK",4777.0498046875,-5133.3999023438,705.12298583984,0,0,0,0,0,0,0,1,0,0,0,0,0
1105,"Test - Spy Quest H01b - PRK",1567.3800048828,-11797.299804688,371.88101196289,0,0,0,0,0,0,0,1,0,0,0,0,0
1114,"Quest Path 3481: Quest - Kun-Lai Summit: JLR - Zouchin Village -> Isle of Reckoning",4810.1499023438,53.44440078735,1.78131997585,60799,60799,0,0,0,0,0,870,0,0,0,0,0
1115,"The Lion's Redoubt, Dread Wastes",234.40600585938,2198.0300292969,271.47698974609,0,61587,0,0,0,0,0,870,0,288,1,0,0
1116,"Quest Path 3482: Quest - Kun-Lai Summit: JLR - Isle of Reckoning - Zouchin",4387.3999023438,838.88702392578,98.74269866943,60799,60799,0,0,0,0,0,870,0,0,0,0,0
1117,"Serpent's Spine, Kun-Lai Summit",2123.1499023438,2584.9299316406,542.25,61559,0,0,0,0,0,0,870,0,287,2,0,0
1130,"Quest Path 3506: Jade Forest: -hmc (Taxi: Serpent's Spine to Statue Top) NEW (Tab 870)",832.38000488281,-1861.9200439453,172.21000671387,61559,61559,0,0,0,0,0,0,0,0,0,0,0
1131,"Quest Path 3507: Jade Forest: -hmc (Taxi: Statue Top to Serpent's Spine) NEW (Tab 870)",859.64202880859,-1916.1899414062,63.51300048828,61559,61559,0,0,0,0,0,0,0,0,0,0,0
1190,"Lion's Landing, Krasarang Wilds",-1193.5600585938,-1193.6999511719,37.21189880371,0,541,0,0,0,0,0,870,19486,290,1,0,0
1195,"Domination Point, Krasarang Wilds",-1752.1899414062,2492.0200195312,34.51319885254,20413,0,0,0,0,0,0,870,0,291,2,0,0
1221,"Beeble's Wreck, Isle Of Giants",5753.759765625,1255.5500488281,1.5147600174,0,541,0,0,0,0,0,870,0,292,1,0,0
1222,"Bozzle's Wreck, Isle Of Giants",5799.6401367188,1080.5699462891,1.13505005836,2224,0,0,0,0,0,0,870,0,293,2,0,0
1284,"Quest Path 3877: Garrosh Raid - Siege Engineer - Pipe Transfer",1989.4200439453,-5508.5498046875,-250.08000183106,18392,18392,0,0,0,0,0,0,0,0,0,0,0
1292,"Quest Path 3886: Timeless Isle 5.4 - Vignette - Source of Water - Bubble Down (RKS) [REUSEME]",-597.56597900391,-5239.5297851562,10.43080043793,71886,71886,0,0,0,0,0,870,0,0,0,0,0
1293,"Tushui Landing, Timeless Isle",-901.36999511719,-4639.1201171875,4.96100997925,0,61587,0,0,0,0,0,870,0,297,1,0,0
1294,"Huojin Landing, Timeless Isle",-404.95001220703,-4608.5600585938,4.33349990845,61559,0,0,0,0,0,0,870,0,298,2,0,0
1350,"Shadowmoon Valley 6.0 - Observatory (JP3)",966.91802978516,-1029.6500244141,116.26100158691,0,0,0,0,0,0,0,1116,0,0,0,0,0
1351,"Shadowmoon Valley 6.0 - Ironhorde POI (JP3)",966.91802978516,-1029.6500244141,116.26100158691,0,0,0,0,0,0,0,1116,0,0,0,0,0
1381,"Embaari Village, Shadowmoon Valley",918.26397705078,-792.36102294922,-28.83379936218,0,81930,0,0,0,0,0,1116,0,299,1,0,0
1382,"Twilight Glade, Shadowmoon Valley",195.23599243164,-459.20001220703,-3.95986008644,0,81930,0,0,0,0,0,1116,0,300,1,0,0
1383,"Path of the Light, Shadowmoon Valley",602.69799804688,-1710.4499511719,26.48369979858,0,81930,0,0,0,0,0,1116,0,301,1,0,0
1384,"Exile's Rise, Shadowmoon Valley",1526.3800048828,-788.89099121094,43.06470108032,69066,82757,0,0,0,0,0,1116,0,302,3,0,0
1386,"Wor'gol, Frostfire Ridge",5988.6801757812,6180.8598632812,71.12470245361,82757,0,0,0,0,0,0,1116,0,312,2,0,0
1387,"Bladespire Citadel, Frostfire Ridge",6754.5600585938,6012.5400390625,250.03399658203,82757,0,0,0,0,0,0,1116,0,313,2,0,0
1388,"Throm'Var, Frostfire Ridge",7879.5698242188,5560.169921875,111.11699676514,82757,0,0,0,0,0,0,1116,0,314,2,0,0
1389,"Bloodmaul Slag Mines, Frostfire Ridge",7399.4501953125,4358.41015625,126.40599822998,82757,85795,0,0,0,0,0,1116,0,316,3,0,0
1390,"Stonefang Outpost, Frostfire Ridge",6157.5600585938,5052.4399414062,134.31500244141,82757,0,0,0,0,0,0,1116,0,317,2,0,0
1395,"Thunder Pass, Frostfire Ridge",5789.5698242188,2394.8898925781,201.35400390625,82757,0,0,0,0,0,0,1116,0,330,10,0,0
1396,"Darkspear's Edge, Frostfire Ridge",6600,4342.5498046875,91.11150360107,69066,0,0,0,0,0,0,1116,0,319,2,0,0
1408,"Warspear, Ashran",5356.2299804688,-3942.2399902344,32.73310089111,69066,0,0,0,0,0,0,1116,0,328,2,0,0
1420,"Stormshield (Alliance), Ashran",3685.1499023438,-3840.4699707031,44.98189926147,0,69067,0,0,0,0,0,1116,0,329,5,0,0
1421,"Shadowmoon Valley 6.0:Jp3 - Darktide Roost - Bottom Of Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,"Shadowmoon Valley 6.0:JP3 - Darktide Roost - Top of Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,"Frostwall Garrison, Frostfire Ridge",5578.9399414062,4564.83984375,136.87399291992,69066,0,0,0,0,0,0,1116,0,342,2,0,0
1440,"Zangarra, Talador",3418.7800292969,1040.1500244141,178.08500671387,69066,69067,0,0,0,0,0,1116,0,343,3,0,0
1441,"Frostwolf Overlook, Talador",4008.8601074219,2166.8701171875,119.80500030518,69066,0,0,0,0,0,0,1116,0,344,2,0,0
1442,"Beastwatch, Gorgrond",5815.509765625,1304.3399658203,109.125,84351,0,0,0,0,0,0,1116,0,345,2,0,0
1443,"Vol'jin's Pride, Talador",3258.830078125,1609.2700195312,162.39599609375,69066,0,0,0,0,0,0,1116,0,346,2,0,0
1445,"Durotan's Grasp, Talador",2808.7900390625,2525.7399902344,120.93900299072,69066,0,0,0,0,0,0,1116,0,347,2,0,0
1447,"Fort Wrynn (Alliance), Talador",3576.8100585938,1669.4000244141,172.79200744629,0,69067,0,0,0,0,0,1116,0,349,1,0,0
1448,"Redemption Rise, Talador",3407.7299804688,2062,160.39799499512,0,81930,0,0,0,0,0,1116,0,352,1,0,0
1450,"Shattrath City, Talador",2727.1599121094,2777,242.93299865723,82762,82762,0,0,0,0,0,1116,0,355,3,0,0
1451,"Anchorite's Sojourn, Talador",2171.8200683594,1059.2199707031,112.51699829102,0,81930,0,0,0,0,0,1116,0,357,1,0,0
1452,"Retribution Point, Talador",1378.4000244141,3318.5200195312,138.13400268555,82762,82762,0,0,0,0,0,1116,0,358,3,0,0
1453,"Exarch's Refuge, Talador",1696.5,2561.3500976562,133.65899658203,0,82762,0,0,0,0,0,1116,0,359,1,0,0
1454,"Exarch's Refuge, Talador",1731.0899658203,2581.5300292969,133.65899658203,69066,0,0,0,0,0,0,1116,0,371,2,0,0
1462,"Terokkar Refuge, Talador",2158.6499023438,1634.4699707031,131.81700134277,87455,87455,0,0,0,0,0,1116,0,373,3,0,0
1463,"Quest Path 4263: Draenor Zone Breadcrumb - Frostfire Garrison > Talador Start Loc (CSA)",3305.7700195312,1541.4699707031,158.35600280762,69066,69066,0,0,0,0,0,1116,0,0,0,0,0
1464,"Quest Path 4266: Draenor Zone Breadcrumb - Shadowmoon Garrison > Talador Start Loc (CSA)",3611.4399414062,1762.0500488281,183.20899963379,69067,69067,0,0,0,0,0,1116,0,0,0,0,0
1465,"Quest Path 4269: Draenor Zone Breadcrumb - Shadowmoon Garrison > Nagrand Start Loc (ELM)",2196.7600097656,4141.9399414062,200.76300048828,69067,69067,0,0,0,0,0,1116,0,0,0,0,0
1466,"Quest Path 4270: Draenor Zone Breadcrumb - Frostfire Ridge Garrison > Nagrand Start Loc (ELM)",2195.8100585938,4140.1298828125,201.98899841309,69066,69066,0,0,0,0,0,1116,0,0,0,0,0
1467,"The Draakorium, Shadowmoon Valley",128.56900024414,-1555.75,31.48259925842,0,81930,0,0,0,0,0,1116,0,318,1,0,0
1468,"Elodor (Alliance), Shadowmoon Valley",1240.1999511719,-1666.4300537109,44.88349914551,0,81930,0,0,0,0,0,1116,0,341,1,0,0
1475,"Socrethar's Rise, Shadowmoon Valley",-799.67401123047,-671.42401123047,107.10199737549,85795,69067,0,0,0,0,0,1116,0,374,3,0,0
1476,"Lunarfall (Alliance), Shadowmoon Valley",1866.5600585938,219.46699523926,77.5279006958,0,69067,0,0,0,0,0,1116,0,376,1,0,0
1477,"Quest Path 4316: Frostfire Ridge - Garrison - Max-Level Chapter - Sargerei - Taxi Path to Shadowmoon (HMC)",-800.44000244141,-669.34002685547,107.41999816895,82757,82757,0,0,0,0,0,0,0,0,0,0,0
1487,"Axefall, Spires of Arak",-368.20098876953,2285.5500488281,33.98300170898,69066,0,0,0,0,0,0,1116,0,375,2,0,0
1488,"Quest Path 4333: Shadowmoon Valley 6.0:JP3 - Darktide Roost - Taxi Path to Darktide Roost",-1072.0600585938,-1710.5600585938,7.3601398468,541,541,0,0,0,0,0,1116,0,0,0,0,0
1489,"Quest Path 4334: Frostfire Ridge:JP3 - Darktide Roost - Taxi to Darktide Roost",-1069.6099853516,-1588.7299804688,1.44204998016,82757,82757,0,0,0,0,0,1116,0,0,0,0,0
1490,"Quest Path 4337: Spires of Arak 6.0 - Horde Garrison Outpost > Shadow's Defiance",438.57598876953,1507.9499511719,129.44000244141,69066,69066,0,0,0,0,0,1116,0,0,0,0,0
1493,"Southport, Spires of Arak",-1117.4499511719,2316.9699707031,1.96072995663,0,69067,0,0,0,0,0,1116,0,311,1,0,0
1494,"Quest Path 4341: Spires of Arak 6.0 - Alliance Garrison Outpost > Shadow's Defiance",438.07800292969,1507.5999755859,129.21899414063,69067,69067,0,0,0,0,0,1116,0,0,0,0,0
1495,"Quest Path 4342: Shadowmoon Valley 6.0:JP3 - A - Broken Precipice - Taxi Path to Broken Precipice ",3860.5900878906,6933.58984375,13.8501996994,69067,69067,0,0,0,0,0,1116,0,0,0,0,0
1496,"Quest Path 4345: Spires of Arak 6.0 - Shattered Hand Poison Camp > Horde Garrison Outpost",-368.80899047852,2286.1201171875,34.02970123291,69066,69066,0,0,0,0,0,1116,0,0,0,0,0
1497,"Quest Path 4346: Spires of Arak 6.0 - Shattered Hand Poison Camp > Alliance Garrison Outpost",-1114.3399658203,2312.9399414062,3.05703997612,69067,69067,0,0,0,0,0,1116,0,0,0,0,0
1498,"Quest Path 4353: Frostfire Ridge:JP3 - Broken Precipice - Taxi to Nagrand / Broken Precipice",3867.3898925781,6929.3598632812,15.29909992218,69066,69066,0,0,0,0,0,1116,0,0,0,0,0
1502,"The Ring of Trials, Nagrand",3040.7800292969,4783.080078125,128.27499389648,82838,82757,0,0,0,0,0,1116,0,372,3,0,0
1503,"Throne of the Elements, Nagrand",3918.7900390625,5131.4501953125,62.72800064087,82838,82757,0,0,0,0,0,1116,0,377,3,0,0
1504,"Wor'var, Nagrand",3235.7299804688,4584.5498046875,144.60699462891,69066,0,0,0,0,0,0,1116,0,378,2,0,0
1505,"Riverside Post, Nagrand",3102.8100585938,6500.3798828125,17.63170051575,69066,0,0,0,0,0,0,1116,0,379,2,0,0
1506,"Telaari Station, Nagrand",2594.25,5700.6298828125,100.53600311279,0,69067,0,0,0,0,0,1116,0,380,1,0,0
1507,"Yrel's Watch, Nagrand",3384.169921875,5755.580078125,39.18510055542,0,69067,0,0,0,0,0,1116,0,381,1,0,0
1508,"Veil Terokk, Spires of Arak",-398.9880065918,1880.1199951172,51.26839828491,87455,87455,0,0,0,0,0,1116,0,382,3,0,0
1509,"Talon Watch, Spires of Arak",-335.45098876953,926.62200927734,75.21530151367,87455,87455,0,0,0,0,0,1116,0,385,3,0,0
1510,"Pinchwhistle Gearworks, Spires of Arak",-1579.1400146484,993.09002685547,8.08963012695,28625,28625,0,0,0,0,0,1116,0,386,3,0,0
1511,"Bastion Rise, Gorgrond",4552.2700195312,1274.5600585938,144.92799377441,0,88786,0,0,0,0,0,1116,0,387,1,0,0
1512,"Bastion Rise, Gorgrond",4641.6201171875,1188.0699462891,137.08799743652,84351,0,0,0,0,0,0,1116,0,388,2,0,0
1513,"Apexis Excavation, Spires of Arak",387.5419921875,2442.7299804688,19.3169002533,87455,87455,0,0,0,0,0,1116,0,389,3,0,0
1514,"Evermorn Springs, Gorgrond",4837.6298828125,1687.5500488281,148.98300170898,84351,0,0,0,0,0,0,1116,0,390,2,0,0
1515,"Crow's Crook, Spires of Arak",128.61500549316,1544.6300048828,-1.7282500267,87455,87455,0,0,0,0,0,1116,0,391,3,0,0
1518,"Wildwood Wash, Gorgrond",6456.1000976562,-174.75500488281,120.07099914551,0,88786,0,0,0,0,0,1116,0,393,1,0,0
1519,"Highpass, Gorgrond",6352.580078125,746.23400878906,116.16300201416,0,88786,0,0,0,0,0,1116,0,394,1,0,0
1520,"Breaker's Crown, Gorgrond",6593.4301757812,1316.0400390625,64.63430023193,87455,87455,0,0,0,0,0,1116,29229,396,3,0,0
1523,"Deeproot, Gorgrond",5412.8500976562,1271.0500488281,101.88999938965,0,88786,0,0,0,0,0,1116,0,392,1,0,0
1524,"Iron Docks, Gorgrond",8486.150390625,1544.2399902344,78.87539672852,87455,87455,0,0,0,0,0,1116,0,395,3,0,0
1527,"Quest Path 4442: Spires of Arak: (DLA) - Veil Terokk -> Talon Watch Breadcrumb",-347.26699829102,930.75201416016,75.64409637451,84517,84517,0,0,0,0,0,1116,0,0,0,0,0
1528,"Iron Siegeworks, Frostfire Ridge",5724.259765625,2163.6398925781,157.57499694824,0,81930,0,0,0,0,0,1116,0,397,1,0,0
1529,"Darktide Roost, Shadowmoon Valley",-974.125,-1739.3000488281,2.99791002274,82757,82757,0,0,0,0,0,1116,0,398,3,0,0
1535,"Quest Path 4535: Quest Path - Spires of Arak 6.0 - Horde Garrison Outpost > Pinchwhistle Gearworks (LWB)",-1581.1300048828,994.18200683594,8.08963012695,69066,69066,0,0,0,0,0,1116,0,0,0,0,0
1536,"Quest Path 4538: Quest Path - Spires of Arak 6.0 - Alliance Garrison Outpost > Pinchwhistle Gearworks (LWB)",-1581.8000488281,996.68597412109,9.2212896347,69067,69067,0,0,0,0,0,1116,0,0,0,0,0
1537,"Shattered Landing, Blasted Lands",-11771.200195312,-3867.3200683594,58.49089813232,2224,0,0,0,0,0,0,1190,28231,399,10,0,0
1538,"Shattered Beachhead, Blasted Lands",-11254,-3666.5700683594,6.55275011063,0,541,0,0,0,0,0,1190,28232,400,9,0,0
1539,"Skysea Ridge, Gorgrond",7596.2001953125,1829.0500488281,79.07720184326,85796,69067,0,0,0,0,0,1116,0,402,3,0,0
1540,"Quest Path 4579: Talador 6.0 - Zangarra > Khadgar's Tower",3198.0600585938,846.59899902344,84.57740020752,79302,79302,0,0,0,0,0,1116,0,0,0,0,0
1541,"Quest Path 4580: Talador 6.0 - Khadgar's Tower > Zangarra",3391.919921875,1029.8000488281,178.80700683594,79302,79302,0,0,0,0,0,1116,0,0,0,0,0
1547,"Quest Path 4590: Shadowmoon Valley 6.0:JP3 - A - Ashran - Taxi Path to Ashran Staging Area",3685.1000976562,-3837.419921875,44.98170089722,69067,69067,0,0,0,0,0,1116,0,0,0,0,0
1549,"Quest Path 4600: Frostfire Ridge:JP3 - Ashran Staging Area - Taxi to Ashran",5357.8999023438,-3940.419921875,32.73310089111,69066,69066,0,0,0,0,0,1116,0,0,0,0,0
1550,"Quest Path 4599: Shadowmoon 6.x - ""The Search for Owynn Graddock"": Garrison, Shadowmoon Valley -> Bloodmaul Slag Mines, Frostfire Ridge (HMC)",7400.6401367188,4358.6899414062,126.41000366211,541,541,0,0,0,0,0,0,0,0,0,0,0
1553,"Quest Path 4634: Shadowmoon 6.x - ""Pinchwhistle Gearworks"": Garrison, Shadowmoon Valley -> Pinchwhistle Gearworks, Spires of Arak (LWB)",-1577.9599609375,993.76000976563,8.08963012695,541,541,0,0,0,0,0,1116,0,0,0,0,0
1554,"Quest Path 4635: Frostfire 6.x - ""Pinchwhistle Gearworks"": Garrison, Frostfire ->Pinchwhistle Gearworks, Spires of Arak (LWB)",-1577.7399902344,993.81402587891,8.08963012695,82757,82757,0,0,0,0,0,1116,0,0,0,0,0
1555,"Quest Path 4636: Shadowmoon Valley, Tier 3 Garrison -> Ashran, Stormshield (Shortcut Path) (CSA)",3686.5900878906,-3846.6799316406,45.0399017334,86619,86619,0,0,0,0,0,1191,0,0,0,0,0
1556,"Tranquil Court, Shadowmoon Valley",407.0419921875,-2449.7299804688,99.26370239258,0,81930,0,0,0,0,0,1116,0,404,1,0,0
1559,"Wolf's Stand, Frostfire Ridge",5830.8598632812,3004.0900878906,183.21000671387,82757,0,0,0,0,0,0,1116,0,401,2,0,0
1562,"Quest Path 4665: Ashran - Lane - Warspear to Stormshield",4061.2399902344,-4077.9399414062,61.21559906006,68771,68771,0,0,0,0,0,1191,0,0,0,0,0
1563,"Quest Path 4666: Ashran - Lane - Stormshield to Warspear",5037.7099609375,-4197.6298828125,46.89459991455,68773,68773,0,0,0,0,0,1191,0,0,0,0,0
1567,"Temple of Karabor, Shadowmoon Valley",405.78799438477,-2448.75,99.26429748535,0,81930,0,0,0,0,0,1116,0,403,1,0,0
1568,"Everbloom Wilds, Gorgrond",7093.6000976562,404.73999023438,112.00099945068,85795,69067,0,0,0,0,0,1116,0,405,3,0,0
1569,"Akeeta's Hovel, Shadowmoon Valley",676.42401123047,701.43902587891,113.95999908447,87455,87455,0,0,0,0,0,1116,0,406,3,0,0
1572,"Rilzit's Holdfast, Nagrand",3761.2600097656,6430.1499023438,21.66690063477,82838,82838,0,0,0,0,0,1116,0,408,3,0,0
1573,"Nivek's Overlook, Nagrand",2053.6599121094,6507.3901367188,32.26399993896,82838,82757,0,0,0,0,0,1116,0,407,3,0,0
1574,"Joz's Rylaks, Nagrand",3676.0400390625,5776.1899414062,45.40129852295,82838,82757,0,0,0,0,0,1116,0,409,3,0,0
1580,"Everbloom Overlook, Gorgrond",8018.08984375,-560.48999023438,154.96699523926,82838,69067,0,0,0,0,0,1116,0,410,3,0,0
1581,"Quest Path 4881: Lunarfall, Shadowmoon Valley -> Terokkar Pass, Spires of Arak",779.62701416016,2418.2399902344,227.92300415039,69067,69067,0,0,0,0,0,1116,0,0,0,0,0
1582,"Quest Path 4888: Frostwall Garrison, Frostfire Ridge -> Terokkar Pass, Spires of Arak",778.20001220703,2417.919921875,227.92300415039,69066,69066,0,0,0,0,0,1116,0,0,0,0,0
1599,"Quest Path 4958: Garrison - 6.1 Chapter - H - Taxi to Iron Docks - JMC",9227,489,7.17000007629,87502,87502,0,0,0,0,0,0,0,0,0,0,0
1601,"Quest Path 4960: Garrison - 6.1 Chapter - H - Taxi from Iron Docks to Garrison - JMC",5579.0400390625,4564.7202148438,136.21800231934,85796,85796,0,0,0,0,0,1116,0,0,0,0,0
1605,"Quest Path 4965: Garrison - 6.1 Chapter - A - Taxi from Garrison to Iron Docks - JMC",9068,744,6.90999984741,28783,28783,0,0,0,0,0,1116,0,0,0,0,0
1606,"Quest Path 4966: Garrison - 6.1 Chapter - A - Taxi from Iron Docks to Garrison - JMC",1866.1500244141,219.7200012207,77.07430267334,71260,71260,0,0,0,0,0,1116,0,0,0,0,0
1613,"Azurewing Repose, Azsuna",576.40502929688,6644.0297851562,58.5,31694,31694,0,0,0,0,0,1220,0,411,3,0,0
1614,"Quest Path 4974: 6.2 Tanaan - Quest - H - From Vol'mar to Iron Front - JMC",3976.3798828125,1218.9499511719,164.19700622559,69066,69066,0,0,0,0,0,1116,0,0,0,0,0
1615,"Challiane's Terrace, Azsuna",1406.0799560547,7140.7001953125,60.78300094604,117083,117083,0,0,0,0,0,1220,0,412,3,0,0
1620,"Lion's Watch, Tanaan Jungle",3875.2199707031,-1311.7199707031,90.46730041504,0,69067,0,0,0,0,0,1116,33173,413,1,0,0
1621,"Vol'mar, Tanaan Jungle",4307.91015625,-1465.3100585938,78.94390106201,85796,0,0,0,0,0,0,1116,33174,414,2,0,0
1622,"Illidari Stand, Azsuna",-117.83499908447,6891.1899414062,16.66150093079,99257,99257,0,0,0,0,0,1220,0,415,3,0,0
1625,"Quest Path 4987: 6.2 Tanaan - Lion's Watch - Taxi Path to Aktar's Post (LWB)",4565.330078125,334.96200561523,220.92700195313,541,541,0,0,0,0,0,1116,0,0,0,0,0
1626,"Quest Path 4988: 6.2 Tanaan - Volmar - Taxi Path to Aktar's Post (LWB)",4565.7001953125,335.36801147461,220.92700195313,69066,69066,0,0,0,0,0,1116,0,0,0,0,0
