Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Gagner sur l'île des Conquérants alors que votre équipe contrôle la carrière et la raffinerie.","Gavage de ressources",,4176,628,0,0,15003,0,10,0,6,133026,133198,0
"Gagner sur l'île des Conquérants en ayant le contrôle de la carrière, de la raffinerie, des docks, de l'atelier de siège et du hangar.","Elle est à moi !",,4177,628,0,4176,15003,0,10,0,7,133228,132124,0
"Détruire les véhicules suivants sur l'île des Conquérants.","Derby démolisseur",,4256,-1,0,0,15003,0,10,0,16,133035,132744,0
"Vaincre les boss de l'épreuve du champion.","L'épreuve des champions",,4296,650,1,0,14806,0,10,0,14,135128,132691,0
"Vaincre les boss de l'épreuve du champion en mode héroïque.","L'épreuve des champions : mode héroïque",,4297,650,0,0,14921,0,10,0,13,135128,133367,0
"Vaincre les boss de l'épreuve du champion en mode héroïque.","L'épreuve des champions : mode héroïque",,4298,650,1,0,14921,0,10,0,16,135128,133376,0
"Ramasser 2 500 emblèmes d'héroïsme, de vaillance, de conquête, de triomphe ou de givre.","2 500 emblèmes de donjon ou de raid",,4316,-1,-1,3876,168,0,10,136,21,135901,126364,0
"Vaincre Onyxia en mode 10 joueurs.","Le repaire d'Onyxia (10 joueurs)",,4396,249,-1,0,14922,0,10,0,30,254650,123984,0
"Vaincre Onyxia en mode 25 joueurs.","Le repaire d'Onyxia (25 joueurs)",,4397,249,-1,0,14923,0,10,0,30,254650,123986,0
"Se connecter pendant le 5e anniversaire de WoW.","5e anniversaire de WoW",,4400,-1,-1,0,81,0,0,0,170,133783,132499,0
"Vaincre Onyxia en moins de 5 minutes en mode 10 joueurs.","Plus de dots ! (10 joueurs)",,4402,249,-1,0,14922,0,10,0,31,254648,129624,0
"Provoquer l'éclosion de 50 jeunes dragonnets onyxiens dans les 10 secondes qui suivent le décollage d'Onyxia, puis la vaincre en mode 10 joueurs.","Les dragonnets ! Butez-les ! (10 joueurs)",,4403,249,-1,0,14922,0,10,0,32,134154,132004,0
"Vaincre Onyxia, sans que quiconque subisse des dégâts de son inspiration profonde en mode 10 joueurs.","Elle inspire plus profondément (10 joueurs)",,4404,249,-1,0,14922,0,10,0,33,135789,129748,0
"Vaincre Onyxia en moins de 5 minutes en mode 25 joueurs.","Plus de dots ! (25 joueurs)",,4405,249,-1,0,14923,0,10,0,31,254648,131448,0
"Provoquer l'éclosion de 50 jeunes dragonnets onyxiens dans les 10 secondes qui suivent le décollage d'Onyxia, puis la vaincre en mode 25 joueurs.","Les dragonnets ! Butez-les ! (25 joueurs)",,4406,249,-1,0,14923,0,10,0,32,134154,132497,0
"Vaincre Onyxia, sans que quiconque subisse des dégâts de son inspiration profonde en mode 25 joueurs.","Elle inspire plus profondément (25 joueurs)",,4407,249,-1,0,14923,0,10,0,33,135789,129756,0
"Plomber les chefs ennemis listés ci-dessous.","La Foire des trônes",,4436,-1,1,0,156,0,10,0,15,135610,133063,0
"Plomber les chefs ennemis listés ci-dessous.","La Foire des trônes",,4437,-1,0,0,156,0,10,0,16,135610,133069,0
"Donjons aléatoires normaux de Lich King terminés avec l'outil Donjons.","Donjons aléatoires normaux de Lich King terminés",,4456,-1,-1,0,14807,0,0,9,21,136243,133075,0
"Utilisez l'outil Donjons pour terminer des donjons aléatoires héroïques jusqu'à ce que vous ayez groupé avec un total de 10 joueurs au hasard.","Recherche de compagnons",,4476,-1,-1,0,168,0,10,0,30,236325,133088,0
"Utilisez l'outil Donjons pour terminer des donjons aléatoires héroïques jusqu'à ce que vous ayez groupé avec un total de 50 joueurs au hasard.","Recherche débridée de compagnons","Titre : l'assidu",4477,-1,-1,4476,168,0,10,0,31,236333,133887,0
"Utilisez l'outil Donjons pour terminer des donjons aléatoires héroïques jusqu'à ce que vous ayez groupé avec un total de 100 joueurs au hasard.","Recherche démentielle de compagnons","Récompense : Groopy",4478,-1,-1,4477,168,0,10,0,32,236339,133633,0
"Obtenir plus de 9 000 points de hauts faits.","Il est largement au-delà des neuf mille !",,4496,-1,-1,0,81,0,0,0,184,132347,133970,0
"Vaincre les boss de la Forge des âmes.","La Forge des âmes",,4516,632,-1,0,14806,0,10,0,15,343636,133897,0
"Vaincre les boss de la fosse de Saron.","La fosse de Saron",,4517,658,-1,0,14806,0,10,0,16,343641,133900,0
"Vaincre les boss des salles des Reflets.","Les salles des Reflets",,4518,668,-1,0,14806,0,10,0,17,343639,133904,0
"Vaincre les boss de la Forge des âmes en mode héroïque.","La Forge des âmes : mode héroïque",,4519,632,-1,0,14921,0,10,0,19,343636,133908,0
"Vaincre les boss de la fosse de Saron en mode héroïque.","La fosse de Saron : mode héroïque",,4520,658,-1,0,14921,0,10,0,20,343641,133911,0
"Vaincre les boss des salles des Reflets en mode héroïque.","Les salles des Reflets : mode héroïque",,4521,668,-1,0,14921,0,10,0,21,343639,133915,0
"Vaincre Bronjahm dans la Forge des âmes alors qu'au moins 4 fragments d'âmes corrompues sont en vie en mode héroïque.","Le pouvoir de l'âme",,4522,632,-1,0,14921,0,10,0,63,343631,133919,0
"Vaincre le Dévoreur d'âmes dans la Forge des âmes sans lui laisser le temps de lancer Déflagration fantôme en mode héroïque.",Tricéphale,,4523,632,-1,0,14921,0,10,0,64,343632,133921,0
"Vaincre le maître-forge Gargivre dans la fosse de Saron sans qu'un seul membre ait cumulé plus de 10 charges de Gel prolongé en mode héroïque.","Ça ne va pas jusqu'à onze",,4524,658,-1,0,14921,0,10,0,65,342914,133923,0
"Nettoyer le corridor précédant le seigneur du Fléau Tyrannus dans la fosse de Saron en mode héroïque sans que quiconque subisse des dégâts des glaçons dès le premier essai.","Ne regardez pas en l'air",,4525,658,-1,0,14921,0,10,0,66,341764,133925,0
"Échapper au roi-liche en moins de six minutes.","On bat pas en retraite, on avance dans une autre direction !",,4526,668,-1,0,14921,0,10,0,67,341221,133927,0
"Vaincre les boss des salles de l'Aile de givre dans la citadelle de la Couronne de glace en mode 10 joueurs.","Les salles de l'Aile de givre (10 joueurs)",,4527,631,-1,0,15041,0,10,0,7,343638,133929,0
"Vaincre les boss de la Pesterie dans la citadelle de la Couronne de glace en mode 10 joueurs.","La Pesterie (10 joueurs)",,4528,631,-1,0,15041,0,10,0,3,342919,133932,0
"Vaincre les boss de la salle Cramoisie dans la citadelle de la Couronne de glace en mode 10 joueurs.","La salle Cramoisie (10 joueurs)",,4529,631,-1,0,15041,0,10,0,5,341981,133936,0
"Vaincre le roi-liche dans la citadelle de la Couronne de glace en mode 10 joueurs.","Le Trône de glace (10 joueurs)","Titre : le régicide",4530,631,-1,0,15041,0,10,0,9,342402,133939,0
"Vaincre les quatre premiers boss de la citadelle de la Couronne de glace en mode 10 joueurs.","La prise de la citadelle (10 joueurs)",,4531,631,-1,0,15041,0,10,0,1,343640,133941,0
"Vaincre chaque boss de la citadelle de la Couronne de glace en mode 10 joueurs.","La chute du roi-liche (10 joueurs)",,4532,-1,-1,0,15041,0,25,0,11,343637,133946,0
"Vaincre le seigneur Gargamoelle sans qu'un seul membre reste empalé plus de 8 secondes en mode 10 joueurs.","Dans l'os (10 joueurs)",,4534,631,-1,0,15041,1,10,0,13,342917,133952,0
"Vaincre dame Murmemort alors que cinq différents types de sectateurs sont actifs au moment de sa mort en mode 10 joueurs.","La fête à la maison (10 joueurs)",,4535,631,-1,0,15041,1,10,0,14,342916,133955,0
"Obtenir la victoire lors de la bataille des canonnières alors que les membres du raid ont abordé la canonnière ennemie deux fois maximum en mode 10 joueurs.","Je suis sur un bateau (10 joueurs)",,4536,631,-1,0,15041,1,10,0,15,342918,133958,0
"Vaincre le Porte-mort avant que la marque du champion déchu ait été lancée trois fois en mode 10 joueurs.","J'ai fait un beau gâchis (10 joueurs)",,4537,631,-1,0,15041,1,10,0,16,343634,133961,0
"Vaincre Trognepus sans qu'un grand limon ait lancé une explosion de limon instable en mode 10 joueurs.","Danse avec les limons (10 joueurs)",,4538,631,-1,0,15041,1,10,0,17,136007,133964,0
"Vaincre la reine de sang une première fois en tant que vampire, puis sans avoir subi de transformation, en mode 10 joueurs.","J'ai les dents longues (10 joueurs)",,4539,603,-1,0,15041,0,10,0,21,343633,133967,0
"Donjons aléatoires héroïques de Lich King terminés avec l'outil Donjons.","Donjons aléatoires héroïques de Lich King terminés",,4556,-1,-1,0,14807,0,0,9,22,136243,133556,0
"Avoir participé au premier raid du royaume ayant vaincu le roi-liche à 25 joueurs en mode héroïque.","La chute du roi-liche « Prem's » du royaume",,4576,631,-1,0,81,0,0,768,72,133192,133805,0
"Vaincre Pulentraille sans qu'un seul membre du raid ait plus de 2 charges d'Inoculé en mode 10 joueurs.","Pénurie de vaccins (10 joueurs)",,4577,631,-1,0,15041,1,10,0,18,342913,133807,0
"Vaincre le professeur Putricide sans utiliser Limon régurgité sur l'abomination en mode 10 joueurs.","Nausées, brûlures d'estomac, indigestions... (10 joueurs)",,4578,631,-1,0,15041,1,10,0,19,341459,133810,0
"Entrer dans chaque portail ouvert par Valithria Marcherêve avant de la soigner complètement en mode 10 joueurs.","Portail à portail (10 joueurs)",,4579,631,-1,0,15041,1,10,0,22,236434,133813,0
"Vaincre Sindragosa sans qu'un seul membre du raid ait cumulé plus de 5 charges de Rafale mystique en mode 10 joueurs.","Tout ce que vous pouvez rafler (10 joueurs)",,4580,631,-1,0,15041,1,10,0,23,341980,133816,0
"Tuer chaque esprit vil qui apparaît avant qu'il n'explose et vaincre ensuite le roi-liche en mode 10 joueurs.","Un acte vil (10 joueurs)",,4581,631,-1,0,15041,1,10,0,25,252997,133819,0
"Vaincre le Conseil de sang sans qu'un seul membre du raid subisse plus de 23 000 points de dégâts des sorts en un seul coup.","L'orbe qui murmurait à l'oreille des nobliaux (10 joueurs)",,4582,631,-1,0,15041,1,10,0,20,298669,133822,0
"Vaincre le roi-liche dans la citadelle de la Couronne de glace en mode héroïque à 10 joueurs.","Le tourment du roi déchu","Titre : tourment du roi déchu",4583,631,-1,4530,15041,0,10,0,10,341221,133825,0
"Vaincre le roi-liche dans la citadelle de la Couronne de glace en mode héroïque à 25 joueurs.","La lumière de l'aube","Titre : lumière de l'aube",4584,631,-1,4597,15042,0,10,0,10,237537,133827,0
"Vaincre Toravon la Sentinelle de glace en mode 10 joueurs.","Toravon la Sentinelle de glace (10 joueurs)",,4585,624,-1,0,14901,0,10,0,22,135847,133829,0
"Vaincre Toravon la Sentinelle de glace en mode 25 joueurs.","Toravon la Sentinelle de glace (25 joueurs)",,4586,624,-1,0,14901,0,10,0,23,135847,133831,0
"Retrouver la poignée manquante de Quel'Delar, retirer la lame de son logement, reforger l'arme, la purifier dans le Puits de soleil et la présenter pour en obtenir une juste récompense.","L'épée du crâne",,4596,-1,-1,0,14941,1,10,0,35,325908,133783,0
"Vaincre le roi-liche dans la citadelle de la Couronne de glace à 25 joueurs.","Le Trône de glace (25 joueurs)","Titre : le régicide",4597,631,-1,0,15042,0,10,0,9,342402,133885,0
"Être exalté auprès du Verdict des cendres.","Le Verdict des cendres","Titre : du Verdict des cendres",4598,-1,-1,0,14866,0,15,0,14,133441,133833,0
"Avoir obtenu le titre de gladiateur courroucé.","Gladiateur courroucé",,4599,-1,-1,0,81,0,0,0,157,236540,133800,0
"Obtenir le wyrm de givre du gladiateur courroucé de la huitième saison d'arène de Wrath of the Lich King.","Wyrm de givre du gladiateur courroucé",,4600,-1,-1,0,81,1,0,0,140,303868,133802,0
"Laisser la Peste nécrotique s'empiler 30 fois avant de vaincre le roi-liche à 10 joueurs.","J'ai attendu ce moment pendant longtemps (10 joueurs)",,4601,631,-1,0,15041,1,10,0,24,237514,131452,0
"Accomplir les hauts faits dans les raids à 10 listés ci-dessous.","Gloire à l'écumeur de raids de la Couronne de glace (10 joueurs)","Récompense : vainqueur couvegivre baigné de sang",4602,-1,-1,0,168,0,25,0,28,133176,131467,0
"Accomplir les hauts faits dans les raids à 25 listés ci-dessous.","Gloire à l'écumeur de raids de la Couronne de glace (25 joueurs)","Récompense : vainqueur couvegivre lié aux glaces",4603,-1,-1,0,168,0,25,0,29,337691,131484,0
"Vaincre les quatre premiers boss de la citadelle de la Couronne de glace en mode 25 joueurs.","La prise de la citadelle (25 joueurs)",,4604,631,-1,0,15042,0,10,0,1,343640,132418,0
"Vaincre les boss de la Pesterie dans la citadelle de la Couronne de glace en mode 25 joueurs.","La Pesterie (25 joueurs)",,4605,631,-1,0,15042,0,10,0,3,342919,132423,0
"Vaincre les boss de la salle Cramoisie dans la citadelle de la Couronne de glace en mode 25 joueurs.","La salle Cramoisie (25 joueurs)",,4606,631,-1,0,15042,0,10,0,5,341981,132427,0
"Vaincre les boss des salles de l'Aile de givre dans la citadelle de la Couronne de glace en mode 25 joueurs.","Les salles de l'Aile de givre (25 joueurs)",,4607,631,-1,0,15042,0,10,0,7,343638,132430,0
"Vaincre chaque boss de la citadelle de la Couronne de glace en mode 25 joueurs.","La chute du roi-liche (25 joueurs)",,4608,-1,-1,0,15042,0,25,0,11,343637,132433,0
"Vaincre le seigneur Gargamoelle sans qu'un seul membre reste empalé plus de 8 secondes en mode 25 joueurs.","Dans l'os (25 joueurs)",,4610,631,-1,0,15042,1,10,0,13,342917,133572,0
"Morts du seigneur Gargamoelle (Couronne de glace à 25)","Morts du seigneur Gargamoelle (Couronne de glace à 25)",,4641,-1,-1,0,15062,0,0,1,19,136243,133639,0
"Vaincre dame Murmemort alors que cinq différents types de sectateurs sont actifs au moment de sa mort en mode 25 joueurs.","La fête à la maison (25 joueurs)",,4611,631,-1,0,15042,1,10,0,14,342916,133575,0
"Obtenir la victoire lors de la bataille des canonnières alors que tous les membres du raid n'ont abordé la canonnière ennemie qu'une seule fois en mode 25 joueurs.","Je suis sur un bateau (25 joueurs)",,4612,631,-1,0,15042,1,10,0,15,342918,133578,0
"Vaincre le Porte-mort avant que la marque du champion déchu ait été lancée cinq fois en mode 25 joueurs.","J'ai fait un beau gâchis (25 joueurs)",,4613,631,-1,0,15042,1,10,0,16,343634,133581,0
"Vaincre Trognepus sans qu'un grand limon ait lancé une explosion de limon instable en mode 25 joueurs.","Danse avec les limons (25 joueurs)",,4614,631,-1,0,15042,1,10,0,17,136007,133584,0
"Vaincre Pulentraille sans qu'un seul membre du raid ait plus de 2 charges d'Inoculé en mode 25 joueurs.","Pénurie de vaccins (25 joueurs)",,4615,631,-1,0,15042,1,10,0,18,342913,133587,0
"Vaincre le professeur Putricide sans utiliser Limon régurgité sur l'abomination en mode 25 joueurs.","Nausées, brûlures d'estomac, indigestions... (25 joueurs)",,4616,631,-1,0,15042,1,10,0,19,341459,133590,0
"Vaincre le Conseil de sang sans qu'un seul membre du raid subisse plus de 25 000 points de dégâts des sorts en un seul coup.","L'orbe qui murmurait à l'oreille des nobliaux (25 joueurs)",,4617,631,-1,0,15042,1,10,0,20,298669,133593,0
"Vaincre la reine de sang une première fois en tant que vampire, puis sans avoir subi de transformation, en mode 25 joueurs.","J'ai les dents longues (25 joueurs)",,4618,631,-1,0,15042,0,10,0,21,343633,133596,0
"Entrer dans chaque portail ouvert par Valithria Marcherêve avant de la soigner complètement en mode 25 joueurs.","Portail à portail (25 joueurs)",,4619,631,-1,0,15042,1,10,0,22,236434,133599,0
"Vaincre Sindragosa sans qu'un seul membre du raid ait cumulé plus de 5 charges de Rafale mystique en mode 25 joueurs.","Tout ce que vous pouvez rafler (25 joueurs)",,4620,631,-1,0,15042,1,10,0,23,341980,133602,0
"Laisser la Peste nécrotique s'empiler 30 fois avant de vaincre le roi-liche à 25 joueurs.","J'ai attendu ce moment pendant longtemps (25 joueurs)",,4621,631,-1,0,15042,1,10,0,24,237514,133605,0
"Tuer chaque esprit vil qui apparaît avant qu'il n'explose et vaincre ensuite le roi-liche en mode 25 joueurs.","Un acte vil (25 joueurs)",,4622,631,-1,0,15042,1,10,0,25,252997,133608,0
"S'équiper de Deuillelombre.",Deuillelombre,,4623,-1,-1,0,81,0,0,0,150,326443,133554,0
"Vaincre le trio d'apothicaires de la Compagnie de Chimie La Royale dans le donjon d'Ombrecroc.","Méthode douce... mais ferme",,4624,-1,-1,0,187,0,10,0,17,134179,133972,0
"Obtenir Invincible sur Arthas dans la citadelle de la Couronne de glace.","Rênes d'Invincible",,4625,-1,-1,0,81,1,0,0,130,237534,133443,0
"Obtenir la tête de Mimiron sur Yogg-Saron sans qu'un gardien vous assiste en mode 25 joueurs.","Et je forme la tête !",,4626,-1,-1,0,81,1,0,0,128,133861,133445,0
"Obtenir le brise-cœur X-45 auprès de l’apothicaire Hummel dans le donjon d’Ombrecroc pendant les festivités De l’amour dans l’air.",Brise-cœur X-45,,4627,-1,-1,0,81,1,0,0,129,135448,133447,0
"Vaincre les quatre premiers boss de la citadelle de la Couronne de glace en mode héroïque à 10 joueurs.","La prise de la citadelle : mode héroïque (10 joueurs)",,4628,631,-1,4531,15041,0,10,0,2,343640,133837,0
"Vaincre les boss de la Pesterie dans la citadelle de la Couronne de glace en mode héroïque à 10 joueurs.","La Pesterie : mode héroïque (10 joueurs)",,4629,631,-1,4528,15041,0,10,0,4,342919,133842,0
"Vaincre les boss de la salle Cramoisie dans la citadelle de la Couronne de glace en mode héroïque à 10 joueurs.","La salle Cramoisie : mode héroïque (10 joueurs)",,4630,631,-1,4529,15041,0,10,0,6,341981,133846,0
"Vaincre les boss des salles de l'Aile de givre dans la citadelle de la Couronne de glace en mode héroïque à 10 joueurs.","Les salles de l'Aile de givre : mode héroïque (10 joueurs)",,4631,631,-1,4527,15041,0,10,0,8,343638,133849,0
"Vaincre les quatre premiers boss de la citadelle de la Couronne de glace en mode héroïque à 25 joueurs.","La prise de la citadelle : mode héroïque (25 joueurs)",,4632,631,-1,4604,15042,0,10,0,2,343640,133852,0
"Vaincre les boss de la Pesterie dans la citadelle de la Couronne de glace en mode héroïque à 25 joueurs.","La Pesterie : mode héroïque (25 joueurs)",,4633,631,-1,4605,15042,0,10,0,4,342919,133857,0
"Vaincre les boss de la salle Cramoisie dans la citadelle de la Couronne de glace en mode héroïque à 25 joueurs.","La salle Cramoisie : mode héroïque (25 joueurs)",,4634,631,-1,4606,15042,0,10,0,6,341981,133861,0
"Vaincre les boss des salles de l'Aile de givre dans la citadelle de la Couronne de glace en mode héroïque à 25 joueurs.","Les salles de l'Aile de givre : mode héroïque (25 joueurs)",,4635,631,-1,4607,15042,0,10,0,8,343638,133864,0
"Vaincre chaque boss de la citadelle de la Couronne de glace en mode héroïque à 10 joueurs.","La chute du roi-liche : mode héroïque (10 joueurs)",,4636,-1,-1,4532,15041,0,25,0,12,343637,133867,0
"Vaincre chaque boss de la citadelle de la Couronne de glace en mode héroïque 25 joueurs.","La chute du roi-liche : mode héroïque (25 joueurs)",,4637,-1,-1,4608,15042,0,25,0,12,343637,133873,0
"Morts du seigneur Gargamoelle (Couronne de glace à 10)","Morts du seigneur Gargamoelle (Couronne de glace à 10)",,4639,-1,-1,0,15062,0,0,1,17,136243,133635,0
"Morts du seigneur Gargamoelle (Couronne de glace héroïque à 10)","Morts du seigneur Gargamoelle (Couronne de glace héroïque à 10)",,4640,-1,-1,0,15062,0,0,1,18,136243,133637,0
"Morts du seigneur Gargamoelle (Couronne de glace héroïque à 25)","Morts du seigneur Gargamoelle (Couronne de glace héroïque à 25)",,4642,-1,-1,0,15062,0,0,1,20,136243,133641,0
"Morts de dame Murmemort (Couronne de glace à 10)","Morts de dame Murmemort (Couronne de glace à 10)",,4643,-1,-1,0,15062,0,0,1,21,136243,133643,0
"Victoire dans la bataille des canonnières (Couronne de glace à 10)","Victoire dans la bataille des canonnières (Couronne de glace à 10)",,4644,-1,-1,0,15062,0,0,1,25,136243,133645,0
"Morts du Porte-mort (Couronne de glace à 10)","Morts du Porte-mort (Couronne de glace à 10)",,4645,-1,-1,0,15062,0,0,1,29,136243,133647,0
"Morts de Pulentraille (Couronne de glace à 10)","Morts de Pulentraille (Couronne de glace à 10)",,4646,-1,-1,0,15062,0,0,1,33,136243,133649,0
"Morts de Trognepus (Couronne de glace à 10)","Morts de Trognepus (Couronne de glace à 10)",,4647,-1,-1,0,15062,0,0,1,37,136243,133651,0
"Morts du conseil des princes de sang (Couronne de glace à 10)","Morts du conseil des princes de sang (Couronne de glace à 10)",,4648,-1,-1,0,15062,0,0,1,41,136243,133653,0
"Valithria Marcherêve sauvée (Couronne de glace à 10)","Valithria Marcherêve sauvée (Couronne de glace à 10)",,4649,-1,-1,0,15062,0,0,1,45,136243,133655,0
"Morts du professeur Putricide (Couronne de glace à 10)","Morts du professeur Putricide (Couronne de glace à 10)",,4650,-1,-1,0,15062,0,0,1,49,136243,133657,0
"Morts de la reine de sang Lana'thel (Couronne de glace à 10)","Morts de la reine de sang Lana'thel (Couronne de glace à 10)",,4651,-1,-1,0,15062,0,0,1,53,136243,133659,0
"Morts de Sindragosa (Couronne de glace à 10)","Morts de Sindragosa (Couronne de glace à 10)",,4652,-1,-1,0,15062,0,0,1,57,136243,133661,0
"Victoires sur le roi-liche (Couronne de glace à 10)","Victoires sur le roi-liche (Couronne de glace à 10)",,4653,-1,-1,0,15062,0,0,1,61,136243,133663,0
"Morts de dame Murmemort (Couronne de glace héroïque à 10)","Morts de dame Murmemort (Couronne de glace héroïque à 10)",,4654,-1,-1,0,15062,0,0,1,22,136243,133665,0
"Morts de dame Murmemort (Couronne de glace à 25)","Morts de dame Murmemort (Couronne de glace à 25)",,4655,-1,-1,0,15062,0,0,1,23,136243,133667,0
"Morts de dame Murmemort (Couronne de glace héroïque à 25)","Morts de dame Murmemort (Couronne de glace héroïque à 25)",,4656,-1,-1,0,15062,0,0,1,24,136243,133669,0
"Morts de Toravon la Sentinelle de glace (Joug-d'hiver à 10)","Morts de Toravon la Sentinelle de glace (Joug-d'hiver à 10)",,4657,-1,-1,0,15062,0,0,1,65,136243,133671,0
"Morts de Toravon la Sentinelle de glace (Joug-d'hiver à 25)","Morts de Toravon la Sentinelle de glace (Joug-d'hiver à 25)",,4658,-1,-1,0,15062,0,0,1,66,136243,133673,0
"Victoire dans la bataille des canonnières (Couronne de glace héroïque à 10)","Victoire dans la bataille des canonnières (Couronne de glace héroïque à 10)",,4659,-1,-1,0,15062,0,0,1,26,136243,133675,0
"Victoire dans la bataille des canonnières (Couronne de glace à 25)","Victoire dans la bataille des canonnières (Couronne de glace à 25)",,4660,-1,-1,0,15062,0,0,1,27,136243,133677,0
"Victoire dans la bataille des canonnières (Couronne de glace héroïque à 25)","Victoire dans la bataille des canonnières (Couronne de glace héroïque à 25)",,4661,-1,-1,0,15062,0,0,1,28,136243,133679,0
"Morts du Porte-mort (Couronne de glace héroïque à 10)","Morts du Porte-mort (Couronne de glace héroïque à 10)",,4662,-1,-1,0,15062,0,0,1,30,136243,133681,0
"Morts du Porte-mort (Couronne de glace à 25)","Morts du Porte-mort (Couronne de glace à 25)",,4663,-1,-1,0,15062,0,0,1,31,136243,133683,0
"Morts du Porte-mort (Couronne de glace héroïque à 25)","Morts du Porte-mort (Couronne de glace héroïque à 25)",,4664,-1,-1,0,15062,0,0,1,32,136243,133685,0
"Morts de Pulentraille (Couronne de glace héroïque à 10)","Morts de Pulentraille (Couronne de glace héroïque à 10)",,4665,-1,-1,0,15062,0,0,1,34,136243,133687,0
"Morts de Pulentraille (Couronne de glace à 25)","Morts de Pulentraille (Couronne de glace à 25)",,4666,-1,-1,0,15062,0,0,1,35,136243,133689,0
"Morts de Pulentraille (Couronne de glace héroïque à 25)","Morts de Pulentraille (Couronne de glace héroïque à 25)",,4667,-1,-1,0,15062,0,0,1,36,136243,133691,0
"Morts de Trognepus (Couronne de glace héroïque à 10)","Morts de Trognepus (Couronne de glace héroïque à 10)",,4668,-1,-1,0,15062,0,0,1,38,136243,133693,0
"Morts de Trognepus (Couronne de glace à 25)","Morts de Trognepus (Couronne de glace à 25)",,4669,-1,-1,0,15062,0,0,1,39,136243,133695,0
"Morts de Trognepus (Couronne de glace héroïque à 25)","Morts de Trognepus (Couronne de glace héroïque à 25)",,4670,-1,-1,0,15062,0,0,1,40,136243,133697,0
"Morts du conseil des princes de sang (Couronne de glace héroïque à 10)","Morts du conseil des princes de sang (Couronne de glace héroïque à 10)",,4671,-1,-1,0,15062,0,0,1,42,136243,133699,0
"Morts du conseil des princes de sang (Couronne de glace à 25)","Morts du conseil des princes de sang (Couronne de glace à 25)",,4672,-1,-1,0,15062,0,0,1,43,136243,133701,0
"Morts du conseil des princes de sang (Couronne de glace héroïque à 25)","Morts du conseil des princes de sang (Couronne de glace héroïque à 25)",,4673,-1,-1,0,15062,0,0,1,44,136243,133703,0
"Valithria Marcherêve sauvée (Couronne de glace héroïque à 10)","Valithria Marcherêve sauvée (Couronne de glace héroïque à 10)",,4674,-1,-1,0,15062,0,0,1,46,136243,133705,0
"Valithria Marcherêve sauvée (Couronne de glace à 25)","Valithria Marcherêve sauvée (Couronne de glace à 25)",,4675,-1,-1,0,15062,0,0,1,47,136243,133707,0
"Valithria Marcherêve sauvée (Couronne de glace héroïque à 25)","Valithria Marcherêve sauvée (Couronne de glace héroïque à 25)",,4676,-1,-1,0,15062,0,0,1,48,136243,133709,0
"Morts du professeur Putricide (Couronne de glace héroïque à 10)","Morts du professeur Putricide (Couronne de glace héroïque à 10)",,4677,-1,-1,0,15062,0,0,1,50,136243,133711,0
"Morts du professeur Putricide (Couronne de glace à 25)","Morts du professeur Putricide (Couronne de glace à 25)",,4678,-1,-1,0,15062,0,0,1,51,136243,133713,0
"Morts du professeur Putricide (Couronne de glace héroïque à 25)","Morts du professeur Putricide (Couronne de glace héroïque à 25)",,4679,-1,-1,0,15062,0,0,1,52,136243,133715,0
"Morts de la reine de sang Lana'thel (Couronne de glace héroïque à 10)","Morts de la reine de sang Lana'thel (Couronne de glace héroïque à 10)",,4680,-1,-1,0,15062,0,0,1,54,136243,133717,0
"Morts de la reine de sang Lana'thel (Couronne de glace à 25)","Morts de la reine de sang Lana'thel (Couronne de glace à 25)",,4681,-1,-1,0,15062,0,0,1,55,136243,133719,0
"Morts de la reine de sang Lana'thel (Couronne de glace héroïque à 25)","Morts de la reine de sang Lana'thel (Couronne de glace héroïque à 25)",,4682,-1,-1,0,15062,0,0,1,56,136243,133721,0
"Morts de Sindragosa (Couronne de glace à 25)","Morts de Sindragosa (Couronne de glace à 25)",,4683,-1,-1,0,15062,0,0,1,59,136243,133723,0
"Morts de Sindragosa (Couronne de glace héroïque à 10)","Morts de Sindragosa (Couronne de glace héroïque à 10)",,4684,-1,-1,0,15062,0,0,1,58,136243,133725,0
"Morts de Sindragosa (Couronne de glace héroïque à 25)","Morts de Sindragosa (Couronne de glace héroïque à 25)",,4685,-1,-1,0,15062,0,0,1,60,136243,133727,0
"Victoires sur le roi-liche (Couronne de glace héroïque à 10)","Victoires sur le roi-liche (Couronne de glace héroïque à 10)",,4686,-1,-1,0,15062,0,0,1,62,136243,133729,0
"Victoires sur le roi-liche (Couronne de glace à 25)","Victoires sur le roi-liche (Couronne de glace à 25)",,4687,-1,-1,0,15062,0,0,1,63,136243,133731,0
"Victoires sur le roi-liche (Couronne de glace héroïque à 25)","Victoires sur le roi-liche (Couronne de glace héroïque à 25)",,4688,-1,-1,0,15062,0,0,1,64,136243,133733,0
,"Morts de Bronjahm (Forge des âmes)",,4713,-1,-1,0,15062,0,0,5,1,136243,133395,0
,"Morts de Bronjahm (Forge des âmes héroïque)",,4714,-1,-1,0,15062,0,0,1,2,136243,133397,0
,"Morts du Dévoreur d'âmes (Forge des âmes)",,4715,-1,-1,0,15062,0,0,1,3,136243,133399,0
,"Morts du Dévoreur d'âmes (Forge des âmes héroïque)",,4716,-1,-1,0,15062,0,0,1,4,136243,133401,0
