Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Erlernte Verhüttungsmethoden","Erlernte Verhüttungsmethoden",,3216,-1,-1,0,173,0,0,1,20,136243,128584,0
"Schließt jede der 5 unten aufgelisteten täglichen Angelquests von Marcia Balzer ab.","Balzen mit Marcia",,3217,-1,-1,0,171,0,10,0,19,132933,129457,0
"Fischt eine Meeresschildkröte aus irgendeinem Fischschwarm in Nordend heraus.","Schildkröten bis ganz unten",,3218,-1,-1,0,171,1,10,0,25,133936,125739,0
"Siege über Emalon den Sturmwächter (Tausendwinter, 25 Spieler)","Siege über Emalon den Sturmwächter (Tausendwinter, 25 Spieler)",,3236,624,-1,0,14963,0,10,1,30,135836,132994,0
"Bezwingt Mimiron im 25-Spieler-Modus, ohne dass ein Schlachtzugsmitglied von einem der folgenden Effekte getroffen wird.","Ein Bombenspektakel (25 Spieler)",,3237,603,-1,0,14962,0,10,0,53,236221,128858,0
"Siege über Hodir (Ulduar 25 Spieler)","Siege über Hodir (Ulduar 25 Spieler)",,3256,603,-1,0,14963,0,10,1,22,134155,132992,0
"Siege über Thorim (Ulduar 25 Spieler)","Siege über Thorim (Ulduar 25 Spieler)",,3257,603,-1,0,14963,0,10,1,23,134155,128124,0
"Siege über Freya (Ulduar 25 Spieler)","Siege über Freya (Ulduar 25 Spieler)",,3258,603,-1,0,14963,0,10,1,24,134155,131987,0
"An dem ersten Sieg über Algalon den Beobachter im 25-Spieler-Modus auf dem Realm teilgenommen.","Erster Himmelsverteidiger des Realms!","Bonustitel: Der Himmelsverteidiger",3259,603,-1,0,81,0,0,768,70,254087,132456,0
"Erhaltet eine Kochmütze.","Kochen mit Finesse",,3296,-1,-1,0,170,0,10,0,25,236571,127017,0
"Bezwingt Algalon den Beobachter im 10-Spieler-Modus, ohne dass die Schlachtzugsmitglieder Ausrüstungsteile tragen, deren Gegenstandsstufe höher ist als die in 10-Spieler-Ulduar verfügbare.","Herold der Titanen","Bonustitel: Herold der Titanen",3316,603,-1,0,14961,0,10,0,70,254087,133385,0
"Den Titel 'Tödlicher Gladiator' erhalten.","Tödlicher Gladiator",,3336,-1,-1,0,81,0,0,0,154,236537,128880,0
"Erhaltet einen Frostsäbler aus Winterquell.","Frostsäbler aus Winterquell",,3356,-1,1,0,81,1,0,0,182,132252,132054,0
"Erhaltet einen Gifthautravasaurus.",Gifthautravasaurus,,3357,-1,0,0,81,2,0,0,183,132193,132360,0
"Den Titel 'Wütender Gladiator' errungen.","Wütender Gladiator",,3436,-1,-1,0,81,0,0,0,155,236538,132074,0
"Tanzt mit Catrina, um während des Tages der Toten zu einem Skelett zu werden.","Des toten Manns Party",,3456,-1,-1,0,155,0,10,0,14,237272,132366,0
"Trinkt mit Schreckenskapitänin DeMeza, um am Piratentag Teil Ihrer Crew zu werden.","Der Schatz des Kapitäns",,3457,-1,-1,0,155,0,10,0,9,133168,132368,0
"Schließt die unten aufgeführten Pilgerfreuden-Erfolge ab.",Pilger,"Belohnung: Der Titel 'Pilger' und ein plumper Truthahn als Haustier",3478,-1,1,0,155,0,10,0,15,250626,133228,0
"Erhaltet ein episches Braufestreittier.","Ein ebenso trinkfestes wie schnelles Reittier",,3496,-1,-1,0,81,1,0,0,181,132620,133004,0
"Tode in Ulduar","Tode in Ulduar",,3516,-1,-1,0,125,0,0,1,13,136243,133007,0
"Stolzer Besitzer von Gurglis schwerem Murlocei von der BlizzCon 2009.","Der maritime Marinesoldat",,3536,-1,-1,0,81,1,0,0,83,132834,133009,0
"Erhaltet bei einem vollständigen Festmahl in jeder Hauptstadt der Allianz die Einsicht, dass Teilen Freude macht.",Pilgerwampe,,3556,-1,1,0,14981,0,10,0,4,237414,132099,0
"Erhaltet bei einem vollständigen Festmahl in jeder Hauptstadt der Horde die Einsicht, dass Teilen Freude macht.",Pilgerwampe,,3557,-1,0,0,14981,0,10,0,5,237414,132649,0
"Reicht am reich gedeckten Tisch eine Portion von jedem Mahl herum.","Teilen macht Freude",,3558,-1,-1,0,14981,0,10,0,10,135928,132749,0
"Versetzt diesen dreckigen, herumschleichenden Schurken einen Schuss aus Eurer Truthahnbüchse.","Auf der Mauer auf der Lauer",,3559,-1,-1,0,14981,0,10,0,13,135434,132755,0
"Bereitet von jedem Pilgerfreudenmahl eine Portion zu.","Dampfende Töpfe",,3576,-1,1,0,14981,0,10,0,2,236571,133095,0
"Bereitet von jedem Pilgerfreudenmahl eine Portion zu.","Dampfende Töpfe",,3577,-1,0,0,14981,0,10,0,3,236571,133101,0
"Jagt genügend wilde Truthähne, um den Truthahntriumph zu erlangen.","Der Truthahnator",,3578,-1,-1,0,14981,0,10,0,12,132210,133107,0
"Werft an einem reich gedeckten Tisch einem anderen Gast Essen an den Kopf.","""ESSENSSCHLACHT!""",,3579,-1,-1,0,14981,1,10,0,1,132333,133109,0
"Nehmt an einem reich gedeckten Tisch jeder feindlichen Hauptstadt Platz, während Ihr entweder ein Pilgerkleid, eine Pilgerrobe oder ein Pilgergewand tragt.",Pilgerbedrohung,,3580,-1,1,0,14981,0,10,0,6,132485,133191,0
"Nehmt an einem reich gedeckten Tisch jeder feindlichen Hauptstadt Platz, während Ihr entweder ein Pilgerkleid, eine Pilgerrobe oder ein Pilgergewand tragt.",Pilgerbedrohung,,3581,-1,0,0,14981,0,10,0,7,132486,133031,0
"Bezwingt Klauenkönig Ikiss, während Ihr einen Pilgerhut und entweder ein Pilgerkleid, eine Pilgerrobe oder ein Pilgergewand tragt.","Zeit für Terokkar-Truthahn",,3582,-1,-1,0,14981,0,10,0,11,236435,132314,0
"Schließt jede tägliche Quest des Pilgerfreudenfests ab",Pilgerfortschritt,,3596,-1,1,0,14981,0,10,0,8,133167,132104,0
"Schließt jede tägliche Quest des Pilgerfreudenfests ab",Pilgerfortschritt,,3597,-1,0,0,14981,0,10,0,9,133167,132998,0
"Stolzer Besitzer des Begleiters Murkimus der Gladiator.","Murkimus der Gladiator",,3618,-1,-1,0,81,1,0,0,177,135128,132323,0
"Während der Verteilung des Jadetigers eingeloggt.",Jadetiger,,3636,-1,-1,0,81,0,0,0,178,134134,132654,0
"Schließt die unten aufgeführten Pilgerfreuden-Erfolge ab.",Pilger,"Belohnung: Der Titel 'Pilger' und ein plumper Truthahn als Haustier",3656,-1,0,0,155,0,10,0,16,250626,132958,0
"Erreicht beim Silberbund den Status ehrfürchtig und erringt das Recht, beim Argentumturnier eine Stadt zu repräsentieren.","Der Silberbund","Schaltet die täglichen Argentumturnier-Quests des Silberbunds frei.",3676,-1,1,0,14941,0,10,0,33,132849,132224,0
"Erreicht bei den Sonnenhäschern den Status ehrfürchtig und erringt das Recht, beim Argentumturnier eine Stadt zu repräsentieren.","Die Sonnenhäscher","Schaltet die täglichen Argentumturnier-Quests der Sonnenhäscher frei.",3677,-1,0,0,14941,0,10,0,34,132850,132656,0
"Erwerbt ein Argentumpony von Dame Evniki Kapsalis, der Rüstmeisterin des Kreuzzugs, und nutzt es.",Aufsitzen!,,3736,-1,-1,0,14941,0,10,0,6,132261,132227,0
"Erhaltet den Frostwyrm des wütenden Gladiators aus Arenasaison 6 von 'Wrath of the Lich King'.","Frostwyrm des wütenden Gladiators",,3756,-1,-1,0,81,1,0,0,138,303868,133090,0
"Erhaltet den Frostwyrm des unerbittlichen Gladiators aus Arenasaison 7 von 'Wrath of the Lich King'.","Frostwyrm des unerbittlichen Gladiators",,3757,-1,-1,0,81,1,0,0,139,303868,132659,0
"Den Titel 'Unerbittlicher Gladiator' erhalten.","Unerbittlicher Gladiator",,3758,-1,-1,0,81,0,0,0,156,236539,133040,0
"Gewinnt auf der Insel der Eroberung.","Sieg auf der Insel der Eroberung",,3776,628,-1,0,15003,0,10,0,1,237453,132110,0
"Erringt 100 Siege auf der Insel der Eroberung.","Veteran der Insel der Eroberung",,3777,628,-1,3776,15003,0,10,0,2,236382,132662,0
"Bezwingt die Bosse in der Prüfung des Champions.","Prüfung des Champions",,3778,650,0,0,14806,0,10,0,13,135128,132245,0
"Bezwingt Eisheuler im 10-Spieler-Modus während mindestens 2 Schneebolde am Leben sind.","Schlag in den Nacken (10 Spieler)",,3797,-1,-1,0,15001,1,10,0,3,132387,132721,0
"Tötet die feindlichen Helden im 10-Spieler-Modus innerhalb von 60 Sekunden, nachdem der Erste gefallen ist.","Was uns nicht tötet, härtet uns ab (10 Spieler)",,3798,-1,-1,0,15001,1,10,0,6,236339,132593,0
"Bezwingt im 10-Spieler-Modus die Zwillingsval'kyr innerhalb von 3 Minuten oder weniger.","Salz und Pfeffer (10 Spieler)",,3799,-1,-1,0,15001,1,10,0,7,298674,132076,0
"Tötet im 10-Spieler-Modus innerhalb von 30 Sekunden 40 Schwarmskarabäen.","Der Verräterkönig (10 Spieler)",,3800,-1,-1,0,15001,0,10,0,8,298643,132742,0
"Erntet Ruhm, indem Ihr die Argentumbeichtpatin Blondlocke auf dem Schwierigkeitsgrad 'Heroisch' bei verschiedenen Versuchen der Prüfung des Champions bezwingt, nachdem Ihr fünf verschiedene Erinnerungen der Vergangenheit unterdrückt habt.",Argentumbeichtpate,,3802,-1,-1,0,14921,5,10,0,60,133154,132521,0
"Besiegt Eadric den Reinen in der Prüfung des Champions mit seinem eigenen Hammer auf dem Schwierigkeitsgrad 'Heroisch'.","Es ist fast zu einfach...",,3803,-1,-1,0,14921,0,10,0,61,132326,132933,0
"Bezwingt den Schwarzen Ritter in der Prüfung des Champions auf dem Schwierigkeitsgrad 'Heroisch' ohne dass ein Gruppenmitglied von 'Ghulexplosion' getroffen wird.","Ich hab' schon Schlimmeres gesehen.",,3804,-1,-1,0,14921,0,10,0,62,133125,132700,0
"Erreicht in der Prüfung des Obersten Kreuzfahrers eine Tributtruhe mit mindestens 25 verbleibenden Versuchen im 10-Spieler-Modus.","Ein Tribut an die gute Leistung (10 Spieler)",,3808,-1,-1,0,15001,1,10,0,9,132770,132327,0
"Erreicht in der Prüfung des Obersten Kreuzfahrers eine Tributtruhe mit mindestens 45 verbleibenden Versuchen im 10-Spieler-Modus.","Ein Tribut an die hervorragende Leistung (10 Spieler)",,3809,-1,-1,3808,15001,1,10,0,10,132771,133028,0
"Erreicht in der Prüfung des Obersten Kreuzfahrers eine Tributtruhe mit 50 verbleibenden Versuchen im 10-Spieler-Modus.","Ein Tribut an den Wahnsinn (10 Spieler)",,3810,-1,-1,3809,15001,0,10,0,11,132769,132726,0
"Bezwingt alle Bosse in der Prüfung des Obersten Kreuzfahrers im 25-Spieler-Modus auf dem Schwierigkeitsgrad 'Heroisch'.","Der Ruf des großen Kreuzzugs (25 Spieler)",,3812,-1,-1,0,15002,0,10,0,2,236689,132410,0
"Bezwingt Eisheuler im 25-Spieler-Modus während mindestens 4 Schneebolde am Leben sind.","Schlag in den Nacken (25 Spieler)",,3813,-1,-1,0,15002,1,10,0,3,132387,132096,0
"Tötet die feindlichen Helden im 25-Spieler-Modus innerhalb von 60 Sekunden, nachdem der Erste gefallen ist.","Was uns nicht tötet, härtet uns ab (25 Spieler)",,3814,-1,-1,0,15002,1,10,0,6,236339,132935,0
"Bezwingt im 25-Spieler-Modus die Zwillingsval'kyr innerhalb von 3 Minuten oder weniger.","Salz und Pfeffer (25 Spieler)",,3815,-1,-1,0,15002,1,10,0,7,298674,132938,0
"Tötet im 25-Spieler-Modus innerhalb von 30 Sekunden 40 Schwarmskarabäen.","Der Verräterkönig (25 Spieler)",,3816,-1,-1,0,15002,0,10,0,8,298643,132127,0
"Erreicht in der Prüfung des Obersten Kreuzfahrers eine Tributtruhe mit mindestens 25 verbleibenden Versuchen im 25-Spieler-Modus.","Ein Tribut an die gute Leistung (25 Spieler)",,3817,-1,-1,0,15002,1,10,0,9,132770,132728,0
"Erreicht in der Prüfung des Obersten Kreuzfahrers eine Tributtruhe mit mindestens 45 verbleibenden Versuchen im 25-Spieler-Modus.","Ein Tribut an die hervorragende Leistung (25 Spieler)",,3818,-1,-1,3817,15002,1,10,0,10,132771,132941,0
"Erreicht in der Prüfung des Obersten Kreuzfahrers eine Tributtruhe mit 50 verbleibenden Versuchen im 25-Spieler-Modus.","Ein Tribut an den Wahnsinn (25 Spieler)",,3819,-1,-1,3818,15002,0,10,0,11,132769,132291,0
"Bezwingt Koralon den Flammenwächter im 10-Spieler-Modus.","Koralon der Flammenwächter (10 Spieler)",,3836,624,-1,0,14901,0,10,0,20,135829,132408,0
"Bezwingt Koralon den Flammenwächter im 25-Spieler-Modus.","Koralon der Flammenwächter (25 Spieler)",,3837,624,-1,0,14901,0,10,0,21,135829,133012,0
"Plündert ein Emblem des Heldentums, der Ehre, der Eroberung, des Triumphs oder des Frosts.","Dungeon- und Schlachtzugsemblem",,3838,-1,-1,0,168,0,10,8,13,135901,132944,0
"Plündert 25 Embleme des Heldentums, der Ehre, der Eroberung, des Triumphs oder des Frosts.","25 Dungeon- und Schlachtzugsembleme",,3839,-1,-1,3838,168,0,10,136,14,135901,132596,0
"Plündert 50 Embleme des Heldentums, der Ehre, der Eroberung, des Triumphs oder des Frosts.","50 Dungeon- und Schlachtzugsembleme",,3840,-1,-1,3839,168,0,10,136,15,135901,132679,0
"Plündert 100 Embleme des Heldentums, der Ehre, der Eroberung, des Triumphs oder des Frosts.","100 Dungeon- und Schlachtzugsembleme",,3841,-1,-1,3840,168,0,10,136,16,135901,132129,0
"Plündert 250 Embleme des Heldentums, der Ehre, der Eroberung, des Triumphs oder des Frosts.","250 Dungeon- und Schlachtzugsembleme",,3842,-1,-1,3841,168,0,10,136,17,135901,132715,0
"Plündert 500 Embleme des Heldentums, der Ehre, der Eroberung, des Triumphs oder des Frosts.","500 Dungeon- und Schlachtzugsembleme",,3843,-1,-1,3842,168,0,10,136,18,135901,133022,0
"Plündert 1.000 Embleme des Heldentums, der Ehre, der Eroberung, des Triumphs oder des Frosts.","1.000 Dungeon- und Schlachtzugsembleme",,3844,-1,-1,3843,168,0,10,136,19,135901,132135,0
"Greift eine Basis an, verteidigt eine Basis, zerstört ein Fahrzeug und tötet einen Spieler in einer einzigen Schlacht auf der Insel der Eroberung.","Held der Insel der Eroberung",,3845,628,-1,0,15003,0,20,0,3,135919,133125,0
"Gewinnt die Insel der Eroberung, während Euer Team den Steinbruch und die Raffinerie kontrolliert.","Ressourcen im Überfluss",,3846,628,1,0,15003,0,10,0,4,133026,132732,0
"Kontrolliert die folgenden Fahrzeuge auf der Insel der Eroberung:","Vier sind besser als drei",,3847,628,-1,0,15003,0,10,0,8,132996,132141,0
"Nutzt in einer einzigen Schlacht um die Insel der Eroberung 5 Zephyriumbomben gegen die Tore der Feinde.",Bombig!,,3848,628,-1,0,15003,0,10,0,9,133709,132834,0
"Nutzt in einer einzigen Schlacht um die Insel der Eroberung 5 riesige Zephyriumbomben gegen die Tore der Feinde.",Bombastisch!,,3849,628,-1,0,15003,0,10,0,10,133710,132675,0
"Vernichtet 10 Fahrzeuge und 100 Spieler mit einem Geschütz auf der Insel der Eroberung.",Niedergemäht,,3850,628,-1,0,15003,0,10,0,11,134291,132146,0
"Gewinnt die Insel der Eroberung, während Euer Team den Steinbruch, die Raffinerie, die Docks, die Belagerungswerkstatt und den Hangar kontrolliert.",Meins!,,3851,628,1,3846,15003,0,10,0,5,133228,132950,0
"Entschärft 25 Bomben auf der Insel der Eroberung.","Nimm den blauen Draht... Nein, den Roten!",,3852,628,-1,0,15003,0,10,0,12,133713,132254,0
"Besiegt in einer einzigen Schlacht auf der Insel der Eroberung einen Spieler an jedem der folgenden Orte:",Inselweit,,3853,628,-1,0,15003,0,10,0,13,135672,133014,0
"Betretet auf der Insel der Eroberung den feindlichen Innenhof, während die Tore des Feindes noch stehen.","Durchs Hintertürchen",,3854,-1,-1,0,15003,0,10,0,14,252175,132256,0
"Tötet 10 Spieler auf der Insel der Eroberung mit einer Glevenschleuder ohne zu sterben.",Glevengrab,,3855,628,-1,0,15003,0,10,0,17,132330,132677,0
"Zerstört auf der Insel der Eroberung die unten aufgelisteten Fahrzeuge.",Schrottreif!,,3856,-1,1,0,15003,0,10,0,15,133035,133242,0
"Schließt die unten aufgelisteten Erfolge der Insel der Eroberung ab.","Meister der Insel der Eroberung","Belohnung: Wappenrock der Eroberung",3857,-1,1,0,15003,0,25,0,18,236396,132602,0
"Plündert 1.500 Embleme des Heldentums, der Ehre, der Eroberung, des Triumphs oder des Frosts.","1.500 Dungeon- und Schlachtzugsembleme",,3876,-1,-1,3844,168,0,10,136,20,135901,133361,0
"Stolzer Besitzer eines Onyxpanthers.",Onyxpanther,,3896,-1,-1,0,81,0,0,0,179,134399,132460,0
"Bezwingt alle Bosse in der Prüfung des Kreuzfahrers im 25-Spieler-Modus.","Der Ruf des Kreuzzugs (25 Spieler)",,3916,-1,-1,0,15002,0,10,0,1,236689,132828,0
"Bezwingt alle Bosse in der Prüfung des Kreuzfahrers im 10-Spieler-Modus.","Der Ruf des Kreuzzugs (10 Spieler)",,3917,-1,-1,0,15001,0,10,0,1,236689,125013,0
"Bezwingt alle Bosse in der Prüfung des Obersten Kreuzfahrers im 10-Spieler-Modus auf dem Schwierigkeitsgrad 'Heroisch'.","Der Ruf des großen Kreuzzugs (10 Spieler)",,3918,-1,-1,0,15001,0,10,0,2,236689,132450,0
"Bezwingt Ätzschlund und Schreckensmaul im Abstand von 10 Sekunden im 10-Spieler-Modus.","Nicht ein, nein, zwei Jormungars (10 Spieler)",,3936,-1,-1,0,15001,1,10,0,4,236197,132387,0
"Bezwingt Ätzschlund und Schreckensmaul im Abstand von 10 Sekunden im 25-Spieler-Modus.","Nicht ein, nein, zwei Jormungars (25 Spieler)",,3937,-1,-1,0,15002,1,10,0,4,236197,132390,0
"Schließt die unten aufgelisteten Erfolge der Insel der Eroberung ab.","Meister der Insel der Eroberung","Belohnung: Wappenrock der Eroberung",3957,-1,0,0,15003,0,25,0,19,236396,132784,0
"Bezwingt im 10-Spieler-Modus Lord Jaraxxus während mindestens zwei Herrinnen des Schmerzes am Leben sind.","360° Schmerzstachel (10 Spieler)",,3996,-1,-1,0,15001,1,10,0,5,136202,132953,0
"Bezwingt im 25-Spieler-Modus Lord Jaraxxus während mindestens zwei Herrinnen des Schmerzes am Leben sind.","360° Schmerzstachel (25 Spieler)",,3997,-1,-1,0,15002,1,10,0,5,136202,132836,0
"Bezwingt Archavon den Steinwächter, Emalon den Sturmwächter und Koralon den Flammenwächter im Abstand von 60 Sekunden im 10-Spieler-Modus.","Ein Lied von Erde, Wind und Feuer (10 Spieler)",,4016,-1,-1,0,14922,0,10,0,34,136029,133187,0
"Bezwingt Archavon den Steinwächter, Emalon den Sturmwächter und Koralon den Flammenwächter im Abstand von 60 Sekunden im 25-Spieler-Modus.","Ein Lied von Erde, Wind und Feuer (25 Spieler)",,4017,-1,-1,0,14923,0,10,0,34,136029,132503,0
"Siege über den Jägerchampion (Prüfung des Champions)","Siege über den Jägerchampion (Prüfung des Champions)",,4018,-1,-1,0,15021,0,0,1,1,136243,133247,0
"Siege über den Jägerchampion (Heroische Prüfung des Champions)","Siege über den Jägerchampion (Heroische Prüfung des Champions)",,4019,-1,-1,0,15021,0,0,1,2,136243,132782,0
"Siege über Argentumbeichtpatin Blondlocke (Prüfung des Champions)","Siege über Argentumbeichtpatin Blondlocke (Prüfung des Champions)",,4022,-1,-1,0,15021,0,0,1,11,136243,133115,0
"Siege über Argentumbeichtpatin Blondlocke (Heroische Prüfung des Champions)","Siege über Argentumbeichtpatin Blondlocke (Heroische Prüfung des Champions)",,4023,-1,-1,0,15021,0,0,1,12,136243,133130,0
"Siege über Eadric den Reinen (Prüfung des Champions)","Siege über Eadric den Reinen (Prüfung des Champions)",,4024,-1,-1,0,15021,0,0,1,13,136243,133200,0
"Siege über Eadric den Reinen (Heroische Prüfung des Champions)","Siege über Eadric den Reinen (Heroische Prüfung des Champions)",,4025,-1,-1,0,15021,0,0,1,14,136243,133020,0
"Siege über den Schwarzen Ritter (Prüfung des Champions)","Siege über den Schwarzen Ritter (Prüfung des Champions)",,4026,-1,-1,0,15021,0,0,1,15,136243,133249,0
"Siege über den Schwarzen Ritter (Heroische Prüfung des Champions)","Siege über den Schwarzen Ritter (Heroische Prüfung des Champions)",,4027,-1,-1,0,15021,0,0,1,16,136243,132724,0
"Siege über die Monster von Nordend (Prüfung des Kreuzfahrers 10 Spieler)","Siege über die Monster von Nordend (Prüfung des Kreuzfahrers 10 Spieler)",,4028,-1,-1,0,15021,0,0,1,17,136243,132260,0
"Siege über die Monster von Nordend (Prüfung des Obersten Kreuzfahrers 25 Spieler)","Siege über die Monster von Nordend (Prüfung des Obersten Kreuzfahrers 25 Spieler)",,4029,-1,-1,0,15021,0,0,1,20,136243,133251,0
"Siege über die Monster von Nordend (Prüfung des Obersten Kreuzfahrers 10 Spieler)","Siege über die Monster von Nordend (Prüfung des Obersten Kreuzfahrers 10 Spieler)",,4030,-1,-1,0,15021,0,0,1,18,136243,132519,0
"Siege über die Monster von Nordend (Prüfung des Kreuzfahrers 25 Spieler)","Siege über die Monster von Nordend (Prüfung des Kreuzfahrers 25 Spieler)",,4031,-1,-1,0,15021,0,0,1,19,136243,133253,0
"Siege über Lord Jaraxxus (Prüfung des Kreuzfahrers, 10 Spieler)","Siege über Lord Jaraxxus (Prüfung des Kreuzfahrers, 10 Spieler)",,4032,-1,-1,0,15021,0,0,1,21,136243,133387,0
"Siege über Lord Jaraxxus (Prüfung des Obersten Kreuzfahrers, 10 Spieler)","Siege über Lord Jaraxxus (Prüfung des Obersten Kreuzfahrers, 10 Spieler)",,4033,-1,-1,0,15021,0,0,1,22,136243,133257,0
"Siege über Lord Jaraxxus (Prüfung des Kreuzfahrers, 25 Spieler)","Siege über Lord Jaraxxus (Prüfung des Kreuzfahrers, 25 Spieler)",,4034,-1,-1,0,15021,0,0,1,23,136243,132505,0
"Siege über Lord Jaraxxus (Prüfung des Obersten Kreuzfahrers, 25 Spieler)","Siege über Lord Jaraxxus (Prüfung des Obersten Kreuzfahrers, 25 Spieler)",,4035,-1,-1,0,15021,0,0,1,24,136243,132614,0
"Siege über die Champions der Fraktionen (Prüfung des Kreuzfahrers 10 Spieler)","Siege über die Champions der Fraktionen (Prüfung des Kreuzfahrers 10 Spieler)",,4036,-1,-1,0,15021,0,0,1,25,136243,132509,0
"Siege über die Champions der Fraktionen (Prüfung des Obersten Kreuzfahrers 10 Spieler)","Siege über die Champions der Fraktionen (Prüfung des Obersten Kreuzfahrers 10 Spieler)",,4037,-1,-1,0,15021,0,0,1,26,136243,132734,0
"Siege über die Champions der Fraktionen (Prüfung des Kreuzfahrers 25 Spieler)","Siege über die Champions der Fraktionen (Prüfung des Kreuzfahrers 25 Spieler)",,4038,-1,-1,0,15021,0,0,1,27,136243,133117,0
"Siege über die Champions der Fraktionen (Prüfung des Obersten Kreuzfahrers 25 Spieler)","Siege über die Champions der Fraktionen (Prüfung des Obersten Kreuzfahrers 25 Spieler)",,4039,-1,-1,0,15021,0,0,1,28,136243,132258,0
"Siege über die Zwillingsval'kyr (Prüfung des Kreuzfahrers, 10 Spieler)","Siege über die Zwillingsval'kyr (Prüfung des Kreuzfahrers, 10 Spieler)",,4040,-1,-1,0,15021,0,0,1,29,136243,132229,0
"Siege über die Zwillingsval'kyr (Prüfung des Obersten Kreuzfahrers, 10 Spieler)","Siege über die Zwillingsval'kyr (Prüfung des Obersten Kreuzfahrers, 10 Spieler)",,4041,-1,-1,0,15021,0,0,1,30,136243,131983,0
"Siege über die Zwillingsval'kyr (Prüfung des Kreuzfahrers, 25 Spieler)","Siege über die Zwillingsval'kyr (Prüfung des Kreuzfahrers, 25 Spieler)",,4042,-1,-1,0,15021,0,0,1,31,136243,132616,0
"Siege über die Zwillingsval'kyr (Prüfung des Obersten Kreuzfahrers, 25 Spieler)","Siege über die Zwillingsval'kyr (Prüfung des Obersten Kreuzfahrers, 25 Spieler)",,4043,-1,-1,0,15021,0,0,1,32,136243,132513,0
"Anzahl der Abschlüsse der Prüfung des Kreuzfahrers (10 Spieler)","Anzahl der Abschlüsse der Prüfung des Kreuzfahrers (10 Spieler)",,4044,-1,-1,0,15021,0,0,1,33,136243,131981,0
"Anzahl der Abschlüsse der Prüfung des Obersten Kreuzfahrers (10 Spieler)","Anzahl der Abschlüsse der Prüfung des Obersten Kreuzfahrers (10 Spieler)",,4045,-1,-1,0,15021,0,0,1,34,136243,132262,0
"Anzahl der Abschlüsse der Prüfung des Kreuzfahrers (25 Spieler)","Anzahl der Abschlüsse der Prüfung des Kreuzfahrers (25 Spieler)",,4046,-1,-1,0,15021,0,0,1,35,136243,133119,0
"Anzahl der Abschlüsse der Prüfung des Obersten Kreuzfahrers (25 Spieler)","Anzahl der Abschlüsse der Prüfung des Obersten Kreuzfahrers (25 Spieler)",,4047,-1,-1,0,15021,0,0,1,36,136243,133121,0
"Siege über den Magierchampion (Prüfung des Champions)","Siege über den Magierchampion (Prüfung des Champions)",,4048,-1,-1,0,15021,0,0,1,3,136243,132495,0
"Siege über den Magierchampion (Heroische Prüfung des Champions)","Siege über den Magierchampion (Heroische Prüfung des Champions)",,4049,-1,-1,0,15021,0,0,1,4,136243,132507,0
"Siege über den Schurkenchampion (Prüfung des Champions)","Siege über den Schurkenchampion (Prüfung des Champions)",,4050,-1,-1,0,15021,0,0,1,5,136243,132549,0
"Siege über den Schurkenchampion (Heroische Prüfung des Champions)","Siege über den Schurkenchampion (Heroische Prüfung des Champions)",,4051,-1,-1,0,15021,0,0,1,6,136243,132511,0
"Siege über den Schamanenchampion (Prüfung des Champions)","Siege über den Schamanenchampion (Prüfung des Champions)",,4052,-1,-1,0,15021,0,0,1,7,136243,133123,0
"Siege über den Schamanenchampion (Heroische Prüfung des Champions)","Siege über den Schamanenchampion (Heroische Prüfung des Champions)",,4053,-1,-1,0,15021,0,0,1,8,136243,132736,0
"Siege über den Kriegerchampion (Prüfung des Champions)","Siege über den Kriegerchampion (Prüfung des Champions)",,4054,-1,-1,0,15021,0,0,1,9,136243,132687,0
"Siege über den Kriegerchampion (Heroische Prüfung des Champions)","Siege über den Kriegerchampion (Heroische Prüfung des Champions)",,4055,-1,-1,0,15021,0,0,1,10,136243,132738,0
"Siege über Koralon den Flammenwächter (Tausendwinter, 10 Spieler)","Siege über Koralon den Flammenwächter (Tausendwinter, 10 Spieler)",,4074,624,-1,0,15021,0,10,1,37,135836,132768,0
"Siege über Koralon den Flammenwächter (Tausendwinter, 25 Spieler)","Siege über Koralon den Flammenwächter (Tausendwinter, 25 Spieler)",,4075,624,-1,0,15021,0,10,1,38,135836,132276,0
"Am ersten erfolgreichen Abschluss der Prüfung des Obersten Kreuzfahrers mit 50 verbleibenden Versuchen im 25-Spieler-Modus auf dem Realm teilgenommen.","Erster Oberster Kreuzfahrer des Realms!","Bonustitel: Der Oberste Kreuzfahrer",4078,649,-1,0,81,0,0,768,71,236690,132774,0
"Erreicht in der Prüfung des Obersten Kreuzfahrers im 25-Spieler-Modus eine Tributtruhe mit 50 verbleibenden Versuchen und ohne dass ein Schlachtzugsmitglied während der Bosskämpfe stirbt.","Ein Tribut an die Unsterblichkeit","Belohnung: Schwarzes Schlachtross des Kreuzfahrers",4079,-1,0,0,81,0,0,0,131,236689,133185,0
"Erfüllt die Bedingungen für 'Ein Tribut an den Wahnsinn', ohne dass ein Schlachtzugsmitglied einen Gegenstand nutzt, der durch das Kolosseum für 25 Spieler erhältlich ist, oder besser.","Ein Tribut an den sicheren Wahnsinn","Titel: Argentumverteidiger",4080,-1,-1,3810,15001,0,10,0,12,236690,133196,0
"Schlachten auf der Insel der Eroberung","Schlachten auf der Insel der Eroberung",,4096,628,-1,0,153,0,0,1,15,136243,132776,0
